,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
736,4,8.0,1.862079991956429e-16,0.029409454805651863,6.675811807272884e-08,2.6466239535904275,0.17668363438790216,1,7,hbo,True,S1_D7 hbo,mild_master_26,,
737,Linear,8.0,1.862079991956429e-16,0.8756562507810819,9.649985083991097e-13,0.16156236084670744,1.559074372305114e-07,1,7,hbo,False,S1_D7 hbo,mild_master_26,,
738,ShortHbO,8.0,1.862079991956429e-16,3.386495068841701e-14,0.0028688385212403233,116.09606032364285,333060.8500207069,1,7,hbo,True,S1_D7 hbo,mild_master_26,,
739,az_itd=0_az=15,8.0,1.862079991956429e-16,0.9264069374940097,1.2198372354801896e-08,0.09531755231516212,0.001162718995088657,1,7,hbo,False,S1_D7 hbo,mild_master_26,-0.04814065518890163,
740,az_itd=0_az=5,8.0,1.862079991956429e-16,0.0019270016826108312,1.2204895484252027e-08,4.528962587063846,0.05527551502720191,1,7,hbo,True,S1_D7 hbo,mild_master_26,0.027617308945887313,
741,az_itd=15_az=0,8.0,1.862079991956429e-16,0.10186973741204844,1.2199219526423664e-08,1.847480500807498,0.022537820200137795,1,7,hbo,False,S1_D7 hbo,mild_master_26,0.011220635483052998,
742,az_itd=5_az=0,8.0,1.862079991956429e-16,0.007654997901359179,1.2195091936720808e-08,3.536849839877265,0.04313220896367952,1,7,hbo,True,S1_D7 hbo,mild_master_26,0.001453760321963103,
743,constant,8.0,1.862079991956429e-16,0.5941229532736583,1.0760810261397562e-08,-0.5549163656259677,-0.005971349721445355,1,7,hbo,False,S1_D7 hbo,mild_master_26,,
752,4,8.0,1.4405438743741128e-16,0.028800372625473622,5.871758207598675e-08,2.660114289045897,0.15619547909855763,1,8,hbo,True,S1_D8 hbo,mild_master_26,,
753,Linear,8.0,1.4405438743741128e-16,0.9620789278550888,8.487713667781851e-13,-0.04905388749179905,-4.1635535132197594e-08,1,8,hbo,False,S1_D8 hbo,mild_master_26,,
754,ShortHbO,8.0,1.4405438743741128e-16,1.5965203418519087e-14,0.0025233075196961652,127.54380206812851,321832.23484914796,1,8,hbo,True,S1_D8 hbo,mild_master_26,,
755,az_itd=0_az=15,8.0,1.4405438743741128e-16,0.4136178033315233,1.0729165989313964e-08,0.8623094244772936,0.009251860949366678,1,8,hbo,False,S1_D8 hbo,mild_master_26,-0.05813368464932465,
756,az_itd=0_az=5,8.0,1.4405438743741128e-16,0.009090981690102149,1.0734903454658075e-08,3.419773652875975,0.03671094000040697,1,8,hbo,True,S1_D8 hbo,mild_master_26,0.006289605862812658,
757,az_itd=15_az=0,8.0,1.4405438743741128e-16,0.06396189121691966,1.0729911125196605e-08,-2.148124365840949,-0.023049183531342696,1,8,hbo,False,S1_D8 hbo,mild_master_26,-0.023920329986416303,
758,az_itd=5_az=0,8.0,1.4405438743741128e-16,3.522324616669996e-05,1.0726280674037252e-08,8.241735714549343,0.08840317051549322,1,8,hbo,True,S1_D8 hbo,mild_master_26,0.006821036593456133,
759,constant,8.0,1.4405438743741128e-16,0.7882304459406144,9.464747928324937e-09,-0.2777725697405791,-0.0026290473539976405,1,8,hbo,False,S1_D8 hbo,mild_master_26,,
1056,4,8.0,1.2271280651520341e-16,0.3639540096378633,5.4193832274605674e-08,-0.9625655379001001,-0.05216511531427362,2,6,hbo,False,S2_D6 hbo,mild_master_26,,
