,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
784,4,8.0,2.8891175258415962e-15,0.711620156290923,2.410478642772898e-07,0.38310632709849,0.09234696193820782,1,7,hbo,False,S1_D7 hbo,mild_master_12,,
785,Linear,8.0,2.8891175258415962e-15,0.14088964196266118,2.233367400855071e-12,-1.634049213861873,-3.649432245631963e-06,1,7,hbo,False,S1_D7 hbo,mild_master_12,,
786,ShortHbO,8.0,2.8891175258415962e-15,1.731440116890235e-08,0.0008765061549124362,22.296202946068373,19542.75911340572,1,7,hbo,True,S1_D7 hbo,mild_master_12,,
787,az_itd=0_az=15,8.0,2.8891175258415962e-15,8.49190676919942e-07,4.4272163504049e-08,13.541870472106682,0.5995279036917603,1,7,hbo,True,S1_D7 hbo,mild_master_12,0.6702597743524522,
788,az_itd=0_az=5,8.0,2.8891175258415962e-15,4.643080404434617e-07,4.425768091942406e-08,14.643358622534642,0.6480810935048351,1,7,hbo,True,S1_D7 hbo,mild_master_12,0.4048681992106964,
789,az_itd=15_az=0,8.0,2.8891175258415962e-15,1.2231554785428698e-06,4.42371942867902e-08,12.91386701783439,0.5712732442617119,1,7,hbo,True,S1_D7 hbo,mild_master_12,0.5478528297176892,
790,az_itd=5_az=0,8.0,2.8891175258415962e-15,3.317754909295396e-05,4.422575596634825e-08,8.310076859976222,0.3675194312709059,1,7,hbo,True,S1_D7 hbo,mild_master_12,0.5551466715821541,
791,constant,8.0,2.8891175258415962e-15,0.12897961231499386,2.8481235205640767e-08,-1.6926477607153037,-0.048208698993233705,1,7,hbo,False,S1_D7 hbo,mild_master_12,,
800,4,8.0,3.930295953836216e-15,0.21698696915356064,2.656481301217858e-07,1.3402250830930313,0.3560282872659788,1,8,hbo,False,S1_D8 hbo,mild_master_12,,
801,Linear,8.0,3.930295953836216e-15,0.3928773594811982,2.162975190235846e-12,-0.9030513206433534,-1.953277602061289e-06,1,8,hbo,False,S1_D8 hbo,mild_master_12,,
