,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
768,4,8.0,4.903488877135272e-16,0.007757880376808883,1.1063376403216298e-07,-3.5277143947125524,-0.3902843219174931,1,7,hbo,True,S1_D7 hbo,mild_master_3,,
769,Linear,8.0,4.903488877135272e-16,0.7644852975619367,2.3843107646437973e-12,0.30999632179085984,7.391275670459297e-07,1,7,hbo,False,S1_D7 hbo,mild_master_3,,
770,ShortHbO,8.0,4.903488877135272e-16,0.002237520890230453,0.0003667494233832505,4.416296411456365,1619.67416239114,1,7,hbo,True,S1_D7 hbo,mild_master_3,,
771,az_itd=0_az=15,8.0,4.903488877135272e-16,0.08217769314281777,2.017502694567089e-08,1.9868114652844442,0.04008397484808152,1,7,hbo,False,S1_D7 hbo,mild_master_3,-0.002409993915693521,
772,az_itd=0_az=5,8.0,4.903488877135272e-16,0.3114564549105644,2.018741874159016e-08,-1.0803972007188163,-0.021810430698152576,1,7,hbo,False,S1_D7 hbo,mild_master_3,-0.028900913920839526,
773,az_itd=15_az=0,8.0,4.903488877135272e-16,0.0002146123601370088,2.0188081746570606e-08,-6.375760735827347,-0.12871437893145765,1,7,hbo,True,S1_D7 hbo,mild_master_3,-0.007936480533596425,
774,az_itd=5_az=0,8.0,4.903488877135272e-16,7.011253803616741e-05,2.019166415346308e-08,-7.487353686072126,-0.1511821310273622,1,7,hbo,True,S1_D7 hbo,mild_master_3,-0.016210651188338452,
775,constant,8.0,4.903488877135272e-16,0.8964417107872618,2.0501200285927546e-08,0.13435341322575825,0.002754406233639257,1,7,hbo,False,S1_D7 hbo,mild_master_3,,
784,4,8.0,5.056117626671621e-16,0.0008246286031017957,1.1234239431660095e-07,-5.197785663696448,-0.5839316866041617,1,8,hbo,True,S1_D8 hbo,mild_master_3,,
785,Linear,8.0,5.056117626671621e-16,0.6415672943193987,2.4211341125215525e-12,0.48369034222067,1.171079187447688e-06,1,8,hbo,False,S1_D8 hbo,mild_master_3,,
786,ShortHbO,8.0,5.056117626671621e-16,0.004903697461358895,0.00037241350954243243,3.846225783097969,1432.3864423761052,1,8,hbo,True,S1_D8 hbo,mild_master_3,,
787,az_itd=0_az=15,8.0,5.056117626671621e-16,0.8261161001025016,2.0486610505448387e-08,0.22700121669749246,0.004650485510744415,1,8,hbo,False,S1_D8 hbo,mild_master_3,-0.05384093832057658,
788,az_itd=0_az=5,8.0,5.056117626671621e-16,0.0037007592547378624,2.049919368053632e-08,-4.046772629573492,-0.08295557591472028,1,8,hbo,True,S1_D8 hbo,mild_master_3,0.0008963437380837369,
789,az_itd=15_az=0,8.0,5.056117626671621e-16,0.0007110961424694059,2.0499866924980263e-08,-5.319929876985714,-0.10905785452843376,1,8,hbo,True,S1_D8 hbo,mild_master_3,-0.05171726299903675,
790,az_itd=5_az=0,8.0,5.056117626671621e-16,5.227553149322747e-06,2.0503504658643556e-08,-10.667942684501817,-0.2187302125298254,1,8,hbo,True,S1_D8 hbo,mild_master_3,0.0019679383182768123,
791,constant,8.0,5.056117626671621e-16,0.8740444026644196,2.081782127394419e-08,0.1636776552115757,0.003407412172732843,1,8,hbo,False,S1_D8 hbo,mild_master_3,,
1104,4,8.0,5.809967522260037e-16,0.024281667343426808,1.204264664546886e-07,-2.7704004770867883,-0.3336295401199454,2,6,hbo,True,S2_D6 hbo,mild_master_3,,
1105,Linear,8.0,5.809967522260037e-16,0.4623546307108424,2.5953570578368346e-12,0.7719165499890088,2.003399066075034e-06,2,6,hbo,False,S2_D6 hbo,mild_master_3,,
1106,ShortHbO,8.0,5.809967522260037e-16,0.0035247228627250235,0.0003992120987540435,4.081928667356857,1629.555310259827,2,6,hbo,True,S2_D6 hbo,mild_master_3,,
1107,az_itd=0_az=15,8.0,5.809967522260037e-16,0.0344559429728674,2.1960811213012223e-08,-2.544733661686135,-0.055884415531686535,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.06952218712658907,
1108,az_itd=0_az=5,8.0,5.809967522260037e-16,0.0007701646953946511,2.197429986368447e-08,-5.253916944404514,-0.11545114639523765,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.025323346419608508,
1109,az_itd=15_az=0,8.0,5.809967522260037e-16,6.669009059768137e-07,2.197502155427988e-08,-13.9731435715137,-0.3070601311650609,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.09142954643343175,
1110,az_itd=5_az=0,8.0,5.809967522260037e-16,1.9287377302089123e-06,2.1978921056454808e-08,-12.16756371522591,-0.2674299223463342,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.024151100346236853,
1111,constant,8.0,5.809967522260037e-16,0.7190319978937008,2.231585565321958e-08,0.3727284866317133,0.008317755105516298,2,6,hbo,False,S2_D6 hbo,mild_master_3,,
1120,4,8.0,7.206484560719478e-16,0.6722848238925796,1.341210119121399e-07,0.43898851022319585,0.058877583208937795,2,7,hbo,False,S2_D7 hbo,mild_master_3,,
1121,Linear,8.0,7.206484560719478e-16,0.5064879103321149,2.8904934697337713e-12,0.6954174585540833,2.0100996226894337e-06,2,7,hbo,False,S2_D7 hbo,mild_master_3,,
1122,ShortHbO,8.0,7.206484560719478e-16,0.0020681497374069463,0.00044460933072886687,4.475479182393224,1989.8398039748274,2,7,hbo,True,S2_D7 hbo,mild_master_3,,
1123,az_itd=0_az=15,8.0,7.206484560719478e-16,0.025337229136215448,2.4458130417775732e-08,-2.7428533990075747,-0.06708506614976671,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.04797288148860034,
1124,az_itd=0_az=5,8.0,7.206484560719478e-16,0.002198424937497357,2.447315295834136e-08,-4.429516127323988,-0.10840422571543983,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.016530076755493003,
1125,az_itd=15_az=0,8.0,7.206484560719478e-16,1.7705160947454353e-06,2.4473956717479976e-08,-12.304749316416167,-0.30114590218941056,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.042249413912638784,
1126,az_itd=5_az=0,8.0,7.206484560719478e-16,1.6750517978750018e-05,2.4478299659634235e-08,-9.124391622909917,-0.22334959235744528,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.02714824336455141,
1127,constant,8.0,7.206484560719478e-16,0.793105712855702,2.4853549473040522e-08,0.2711972735164246,0.006740214854294161,2,7,hbo,False,S2_D7 hbo,mild_master_3,,
1136,4,8.0,2.6638840784216754e-15,0.2699515474750124,2.422822732038356e-07,-1.185191030927564,-0.28715077715392756,2,8,hbo,False,S2_D8 hbo,mild_master_3,,
1137,Linear,8.0,2.6638840784216754e-15,0.6332299357089892,2.6196038275885903e-12,0.49600388857409855,1.2993336850075332e-06,2,8,hbo,False,S2_D8 hbo,mild_master_3,,
1138,ShortHbO,8.0,2.6638840784216754e-15,0.023034578118397823,0.0008587186631805778,2.804582057546486,2408.3469552365527,2,8,hbo,True,S2_D8 hbo,mild_master_3,,
1139,az_itd=0_az=15,8.0,2.6638840784216754e-15,0.5061369709521328,4.4353963134146315e-08,-0.6960085176180393,-0.030870736131482338,2,8,hbo,False,S2_D8 hbo,mild_master_3,-0.012296663293260427,
1140,az_itd=0_az=5,8.0,2.6638840784216754e-15,0.04619850767289445,4.4377139804486134e-08,-2.3566593295692875,-0.10458180053984284,2,8,hbo,True,S2_D8 hbo,mild_master_3,-0.03228325384047197,
1141,az_itd=15_az=0,8.0,2.6638840784216754e-15,0.0024488323177299927,4.4376559654791815e-08,-4.348919332951307,-0.19299007821259112,2,8,hbo,True,S2_D8 hbo,mild_master_3,-0.05839302321938278,
1142,az_itd=5_az=0,8.0,2.6638840784216754e-15,0.0011909177301757917,4.4381311783919744e-08,-4.9018935158629775,-0.21755246445908935,2,8,hbo,True,S2_D8 hbo,mild_master_3,-0.02534101492729571,
1143,constant,8.0,2.6638840784216754e-15,0.8166035519276569,3.252966063250472e-08,0.2396822012664957,0.007796780666850798,2,8,hbo,False,S2_D8 hbo,mild_master_3,,
1152,4,8.0,5.605627409172846e-16,0.04737252460504992,1.1552049401253026e-07,2.3405834204221363,0.270385353004703,3,5,hbo,True,S3_D5 hbo,mild_master_3,,
1153,Linear,8.0,5.605627409172846e-16,0.42779534189385715,1.5950935295610758e-12,0.8352872043303763,1.3323612149525432e-06,3,5,hbo,False,S3_D5 hbo,mild_master_3,,
1154,ShortHbO,8.0,5.605627409172846e-16,0.0027936239620922564,0.0003930661723740222,4.251454868756488,1671.1030922830137,3,5,hbo,True,S3_D5 hbo,mild_master_3,,
1155,az_itd=0_az=15,8.0,5.605627409172846e-16,0.43656874873478324,2.1098764215586796e-08,-0.818876973907945,-0.01727729219405695,3,5,hbo,False,S3_D5 hbo,mild_master_3,0.008973353887428214,
1156,az_itd=0_az=5,8.0,5.605627409172846e-16,0.00799566061299297,2.1110944054023733e-08,-3.5070839205203264,-0.07403785243887082,3,5,hbo,True,S3_D5 hbo,mild_master_3,-0.018087610502003883,
1157,az_itd=15_az=0,8.0,5.605627409172846e-16,2.1540920832408744e-05,2.111121588666757e-08,-8.817331086054642,-0.18614458010192458,3,5,hbo,True,S3_D5 hbo,mild_master_3,-0.0562099500568806,
1158,az_itd=5_az=0,8.0,5.605627409172846e-16,5.222925342753049e-06,2.111432442777219e-08,-10.669198064138714,-0.22527290931038382,3,5,hbo,True,S3_D5 hbo,mild_master_3,0.03326740875413744,
1159,constant,8.0,5.605627409172846e-16,0.7666358952850479,1.830223367233496e-08,0.3070635841840026,0.005619949470000313,3,5,hbo,False,S3_D5 hbo,mild_master_3,,
1168,4,8.0,7.562037911657698e-16,0.48156209839084896,1.3417337637325005e-07,0.7380645684704626,0.09902861513314777,3,6,hbo,False,S3_D6 hbo,mild_master_3,,
1169,Linear,8.0,7.562037911657698e-16,0.5814057151673846,1.8526503571662348e-12,0.5745223013196593,1.064388946739834e-06,3,6,hbo,False,S3_D6 hbo,mild_master_3,,
1170,ShortHbO,8.0,7.562037911657698e-16,0.0005362494949931214,0.0004565338465381906,5.557481370503541,2537.1783471403164,3,6,hbo,True,S3_D6 hbo,mild_master_3,,
1171,az_itd=0_az=15,8.0,7.562037911657698e-16,0.05956687959851858,2.450554298877328e-08,2.193801437614048,0.05376029543828369,3,6,hbo,False,S3_D6 hbo,mild_master_3,0.06246291062125954,
1172,az_itd=0_az=5,8.0,7.562037911657698e-16,0.03406068729508702,2.4519689483390825e-08,-2.552146569437516,-0.06257784139870902,3,6,hbo,True,S3_D6 hbo,mild_master_3,0.04720078836936773,
1173,az_itd=15_az=0,8.0,7.562037911657698e-16,4.9469828762396834e-05,2.4520005208353256e-08,-7.8623246741147845,-0.1927842419590588,3,6,hbo,True,S3_D6 hbo,mild_master_3,0.01744655759740727,
1174,az_itd=5_az=0,8.0,7.562037911657698e-16,5.008333789672583e-06,2.4523615679890515e-08,-10.728815664894455,-0.2631093520662606,3,6,hbo,True,S3_D6 hbo,mild_master_3,0.026458815560415107,
1175,constant,8.0,7.562037911657698e-16,0.7337442400828917,2.1257461786157243e-08,0.3522582873446574,0.007488117082086253,3,6,hbo,False,S3_D6 hbo,mild_master_3,,
1184,4,8.0,4.4239119960187423e-16,0.5255495327495543,1.0508441979193183e-07,0.6636896272549622,0.0697434394020112,3,7,hbo,False,S3_D7 hbo,mild_master_3,,
1185,Linear,8.0,4.4239119960187423e-16,0.6332921216898753,2.2647147143381184e-12,0.49591174324164794,1.1230986219324269e-06,3,7,hbo,False,S3_D7 hbo,mild_master_3,,
1186,ShortHbO,8.0,4.4239119960187423e-16,0.0011764038857426733,0.00034835342268613715,4.911605174856127,1710.974473544075,3,7,hbo,True,S3_D7 hbo,mild_master_3,,
1187,az_itd=0_az=15,8.0,4.4239119960187423e-16,0.1417043518324621,1.9163055866526195e-08,1.6302094281568558,0.03123979434590755,3,7,hbo,False,S3_D7 hbo,mild_master_3,0.023319540364744394,
1188,az_itd=0_az=5,8.0,4.4239119960187423e-16,0.01219365640495037,1.9174826095043217e-08,-3.2224845181878674,-0.06179058023022149,3,7,hbo,True,S3_D7 hbo,mild_master_3,-0.03160076558591386,
1189,az_itd=15_az=0,8.0,4.4239119960187423e-16,1.000662745310574e-05,1.91754558439657e-08,-9.781661065618291,-0.187567809844402,3,7,hbo,True,S3_D7 hbo,mild_master_3,-0.030858215715548202,
1190,az_itd=5_az=0,8.0,4.4239119960187423e-16,3.335037185002119e-05,1.9178858558797353e-08,-8.304124330800342,-0.15926362599508748,3,7,hbo,True,S3_D7 hbo,mild_master_3,0.024370839243432262,
1191,constant,8.0,4.4239119960187423e-16,0.8562687705100487,1.947286848577779e-08,0.1870623267194808,0.0036426400868520463,3,7,hbo,False,S3_D7 hbo,mild_master_3,,
1200,4,8.0,3.7026916421945936e-16,0.022436304590427735,9.388705063025098e-08,-2.821664265382889,-0.26491773574557326,4,2,hbo,True,S4_D2 hbo,mild_master_3,,
1201,Linear,8.0,3.7026916421945936e-16,0.6160301789731869,1.2963814624411359e-12,0.5216709656412014,6.762845693510201e-07,4,2,hbo,False,S4_D2 hbo,mild_master_3,,
1202,ShortHbO,8.0,3.7026916421945936e-16,0.0002158419380512432,0.0003194569408845836,6.370415536425678,2035.0734594301707,4,2,hbo,True,S4_D2 hbo,mild_master_3,,
1203,az_itd=0_az=15,8.0,3.7026916421945936e-16,0.1281776476905142,1.7147613166627046e-08,1.6967710746848776,0.02909557402101833,4,2,hbo,False,S4_D2 hbo,mild_master_3,-0.009468057624445806,
1204,az_itd=0_az=5,8.0,3.7026916421945936e-16,0.07607265475963464,1.715751209510525e-08,-2.036613017365893,-0.03494321247850411,4,2,hbo,False,S4_D2 hbo,mild_master_3,-0.016192105062577396,
1205,az_itd=15_az=0,8.0,3.7026916421945936e-16,0.9209140092376579,1.7157733021837024e-08,-0.10245905026009879,-0.001757965030033756,4,2,hbo,False,S4_D2 hbo,mild_master_3,-0.006900983152542777,
1206,az_itd=5_az=0,8.0,3.7026916421945936e-16,0.001217663997792987,1.7160259428589095e-08,-4.884330199756578,-0.08381637336271526,4,2,hbo,True,S4_D2 hbo,mild_master_3,0.007621881961490681,
1207,constant,8.0,3.7026916421945936e-16,0.8259425733302452,1.487478697290553e-08,-0.22723216988970882,-0.003380030120500497,4,2,hbo,False,S4_D2 hbo,mild_master_3,,
1216,4,8.0,5.34229451089814e-16,0.04341625518862635,1.127744808547817e-07,-2.3964549594384117,-0.27025896394253385,4,3,hbo,True,S4_D3 hbo,mild_master_3,,
1217,Linear,8.0,5.34229451089814e-16,0.2768492661281252,1.5571768996379108e-12,1.166912055955571,1.8170884974429966e-06,4,3,hbo,False,S4_D3 hbo,mild_master_3,,
1218,ShortHbO,8.0,5.34229451089814e-16,0.00021769762475864072,0.0003837226797718537,6.362411842740677,2441.4017221086306,4,3,hbo,True,S4_D3 hbo,mild_master_3,,
1219,az_itd=0_az=15,8.0,5.34229451089814e-16,0.021158541442408293,2.0597229967110058e-08,-2.859780604613053,-0.058903558768696095,4,3,hbo,True,S4_D3 hbo,mild_master_3,-0.04058031937480737,
1220,az_itd=0_az=5,8.0,5.34229451089814e-16,0.000297722687754344,2.0609120281191226e-08,-6.074528663526234,-0.12519069187815596,4,3,hbo,True,S4_D3 hbo,mild_master_3,-0.043246821056491906,
1221,az_itd=15_az=0,8.0,5.34229451089814e-16,1.6667303262438807e-05,2.060938565215895e-08,-9.13056100530214,-0.18817525297883592,4,3,hbo,True,S4_D3 hbo,mild_master_3,-0.10414555812819117,
1222,az_itd=5_az=0,8.0,5.34229451089814e-16,7.194684210867051e-07,2.061242030079239e-08,-13.836379120066374,-0.2852012618639161,4,3,hbo,True,S4_D3 hbo,mild_master_3,0.0037768506790240245,
1223,constant,8.0,5.34229451089814e-16,0.7194207331369874,1.7867175158172362e-08,0.3721854246504204,0.006649902173547823,4,3,hbo,False,S4_D3 hbo,mild_master_3,,
1232,4,8.0,6.26177267526748e-16,0.6006466990375346,1.2209435136992418e-07,-0.5449482597924251,-0.06653510430952507,4,4,hbo,False,S4_D4 hbo,mild_master_3,,
1233,Linear,8.0,6.26177267526748e-16,0.31551307310975313,1.6858645864602884e-12,1.0707651615191003,1.8051650662204818e-06,4,4,hbo,False,S4_D4 hbo,mild_master_3,,
1234,ShortHbO,8.0,6.26177267526748e-16,0.0004043222555688298,0.0004154341597280527,5.801822517793178,2410.275262570704,4,4,hbo,True,S4_D4 hbo,mild_master_3,,
1235,az_itd=0_az=15,8.0,6.26177267526748e-16,0.9451824096157568,2.229941928165248e-08,0.07094576958540406,0.0015820494622444331,4,4,hbo,False,S4_D4 hbo,mild_master_3,-0.04121289383810235,
1236,az_itd=0_az=5,8.0,6.26177267526748e-16,0.0008376709409724249,2.231229223104955e-08,-5.184945532075478,-0.11568801991374278,4,4,hbo,True,S4_D4 hbo,mild_master_3,-0.007949290754191164,
1237,az_itd=15_az=0,8.0,6.26177267526748e-16,6.526370024197407e-06,2.2312579532715062e-08,-10.357467870524928,-0.23110182561862838,4,4,hbo,True,S4_D4 hbo,mild_master_3,-0.09134457137140219,
1238,az_itd=5_az=0,8.0,6.26177267526748e-16,7.284382659017839e-06,2.2315864969754782e-08,-10.206684769785031,-0.22777099911137544,4,4,hbo,True,S4_D4 hbo,mild_master_3,0.05179242473784162,
1239,constant,8.0,6.26177267526748e-16,0.8336858787951056,1.934374820628918e-08,0.21693928175615063,0.004196418842344202,4,4,hbo,False,S4_D4 hbo,mild_master_3,,
1248,4,8.0,5.436350094811517e-16,0.5531768841188638,1.1376289412396359e-07,-0.6189257653146389,-0.07041078631008241,5,1,hbo,False,S5_D1 hbo,mild_master_3,,
1249,Linear,8.0,5.436350094811517e-16,0.5385123588471543,1.570824794963162e-12,0.6425148958341731,1.0092783295094923e-06,5,1,hbo,False,S5_D1 hbo,mild_master_3,,
1250,ShortHbO,8.0,5.436350094811517e-16,0.006798868989310713,0.00038708582173001456,3.6183469023634203,1400.6107840055972,5,1,hbo,True,S5_D1 hbo,mild_master_3,,
1251,az_itd=0_az=15,8.0,5.436350094811517e-16,0.24223863180348237,2.0777754632385154e-08,-1.2627560801080204,-0.026237235993036942,5,1,hbo,False,S5_D1 hbo,mild_master_3,0.0002967947504628019,
1252,az_itd=0_az=5,8.0,5.436350094811517e-16,0.01483733041489486,2.0789749159264497e-08,-3.0923194113325745,-0.06428854488192869,5,1,hbo,True,S5_D1 hbo,mild_master_3,-0.016280610561457666,
1253,az_itd=15_az=0,8.0,5.436350094811517e-16,7.438804983433687e-05,2.0790016856079204e-08,-7.425121821379375,-0.15436840782491873,5,1,hbo,True,S5_D1 hbo,mild_master_3,-0.030938304100285183,
1254,az_itd=5_az=0,8.0,5.436350094811517e-16,8.660777839077835e-05,2.0793078101926424e-08,-7.267051989702669,-0.15110437959264741,5,1,hbo,True,S5_D1 hbo,mild_master_3,-5.462163867720162e-05,
1255,constant,8.0,5.436350094811517e-16,0.7744180294469434,1.802377222583588e-08,0.29647547891491194,0.005343606502507981,5,1,hbo,False,S5_D1 hbo,mild_master_3,,
1264,4,8.0,5.837674841595376e-16,0.04715710476526032,1.1788726008202801e-07,-2.3435030701289743,-0.2762691559313255,5,2,hbo,True,S5_D2 hbo,mild_master_3,,
1265,Linear,8.0,5.837674841595376e-16,0.49097557709951767,1.6277735598510351e-12,0.7217957759593703,1.1749200797188246e-06,5,2,hbo,False,S5_D2 hbo,mild_master_3,,
