,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
518,Linear,7.0,7.671964722697128e-16,0.8176802405530187,2.496725642081937e-12,0.23936475403222898,5.976281192029018e-07,1,7,hbo,False,S1_D7 hbo,mild_master_1,,
519,ShortHbO,7.0,7.671964722697128e-16,0.42844292381757987,0.00015286242110311391,0.8404182403354032,128.4683669568884,1,7,hbo,False,S1_D7 hbo,mild_master_1,,
520,az_itd=0_az=15,7.0,7.671964722697128e-16,0.8592465285562121,2.5157631998030977e-08,-0.18397838512386436,-0.004628460508538196,1,7,hbo,False,S1_D7 hbo,mild_master_1,0.08584659421040527,
521,az_itd=0_az=5,7.0,7.671964722697128e-16,0.4004839087353405,2.4766562405086e-08,-0.895059773084488,-0.02216755372637909,1,7,hbo,False,S1_D7 hbo,mild_master_1,0.041948689993665376,
522,az_itd=15_az=0,7.0,7.671964722697128e-16,0.5180886264000197,2.5161397687832202e-08,-0.6804442369563406,-0.017120928050452018,1,7,hbo,False,S1_D7 hbo,mild_master_1,-0.013923717133774513,
523,az_itd=5_az=0,7.0,7.671964722697128e-16,0.006301446437646169,2.517798216817087e-08,3.8488963674884853,0.09690744410776271,1,7,hbo,True,S1_D7 hbo,mild_master_1,0.11107724861016242,
524,constant,7.0,7.671964722697128e-16,0.7504506094600094,2.4690990106783454e-08,-0.3308364048044879,-0.008168678397991418,1,7,hbo,False,S1_D7 hbo,mild_master_1,,
532,Linear,7.0,4.896901086486893e-16,0.6059518144435503,1.9947027612999923e-12,0.5399844458572945,1.0771084652105916e-06,1,8,hbo,False,S1_D8 hbo,mild_master_1,,
533,ShortHbO,7.0,4.896901086486893e-16,0.06960073697678686,0.00012212599107170016,2.140326599844789,261.3895072231671,1,8,hbo,False,S1_D8 hbo,mild_master_1,,
534,az_itd=0_az=15,7.0,4.896901086486893e-16,0.014401099088873532,2.009912389588642e-08,-3.2325350428238147,-0.06497112232351036,1,8,hbo,True,S1_D8 hbo,mild_master_1,0.15397595911644682,
535,az_itd=0_az=5,7.0,4.896901086486893e-16,0.004137397069524887,1.9786687645879656e-08,-4.17997153960435,-0.08270779122281795,1,8,hbo,True,S1_D8 hbo,mild_master_1,0.08249333947047524,
536,az_itd=15_az=0,7.0,4.896901086486893e-16,0.6777231289586911,2.0102132409003798e-08,0.43346215153539325,0.008713513564456144,1,8,hbo,False,S1_D8 hbo,mild_master_1,0.00564597893417883,
537,az_itd=5_az=0,7.0,4.896901086486893e-16,0.1947392895978838,2.0115382206325815e-08,-1.433834070962283,-0.028842120357858412,1,8,hbo,False,S1_D8 hbo,mild_master_1,0.1537834800387237,
538,constant,7.0,4.896901086486893e-16,0.7677586341117482,1.9726310858954774e-08,-0.3070221310682128,-0.006056413998030322,1,8,hbo,False,S1_D8 hbo,mild_master_1,,
770,Linear,7.0,4.282390842803028e-13,0.9512973922091004,9.231893087024705e-12,0.06329981430175777,5.843771180623451e-07,2,6,hbo,False,S2_D6 hbo,mild_master_1,,
771,ShortHbO,7.0,4.282390842803028e-13,0.5119481189450653,0.0036621583408986717,-0.690786847399922,-2529.7708149887226,2,6,hbo,False,S2_D6 hbo,mild_master_1,,
772,az_itd=0_az=15,7.0,4.282390842803028e-13,0.7913920841892077,3.2196609760957975e-07,0.27481573125639713,0.0884813485543452,2,6,hbo,False,S2_D6 hbo,mild_master_1,0.20599221602434503,
773,az_itd=0_az=5,7.0,4.282390842803028e-13,0.10555267286274665,3.1679106065375475e-07,-1.8577944605289922,-0.5885326776276495,2,6,hbo,False,S2_D6 hbo,mild_master_1,-0.2569954709828137,
774,az_itd=15_az=0,7.0,4.282390842803028e-13,0.9183859642687899,3.2199018484055094e-07,0.10622234796244748,0.034202553454625785,2,6,hbo,False,S2_D6 hbo,mild_master_1,0.10267707417784827,
775,az_itd=5_az=0,7.0,4.282390842803028e-13,0.6972998407493451,3.2201227286411103e-07,0.40538275933280266,0.1305382237126807,2,6,hbo,False,S2_D6 hbo,mild_master_1,0.41018606827266235,
776,constant,7.0,4.282390842803028e-13,0.9548031211625401,1.265681055984633e-07,0.05873711939440039,0.007434245930060015,2,6,hbo,False,S2_D6 hbo,mild_master_1,,
784,Linear,7.0,5.796987042449334e-14,0.5179724294406651,4.780836337996978e-12,-0.6806392246442001,-3.2540247382450808e-06,3,5,hbo,False,S3_D5 hbo,mild_master_1,,
785,ShortHbO,7.0,5.796987042449334e-14,0.707408123057758,0.0013452010568594393,-0.39102417903501147,-526.006138895492,3,5,hbo,False,S3_D5 hbo,mild_master_1,,
786,az_itd=0_az=15,7.0,5.796987042449334e-14,0.13149393133579573,1.487699092832896e-07,1.7074641721797374,0.2540192899996467,3,5,hbo,False,S3_D5 hbo,mild_master_1,0.17287651643176744,
787,az_itd=0_az=5,7.0,5.796987042449334e-14,0.593767997914322,1.463908703257574e-07,0.5587184596669976,0.08179128157771837,3,5,hbo,False,S3_D5 hbo,mild_master_1,0.20811487637318363,
788,az_itd=15_az=0,7.0,5.796987042449334e-14,0.16399886613231718,1.4878186629797307e-07,1.5545639207441209,0.23129092140780458,3,5,hbo,False,S3_D5 hbo,mild_master_1,-0.04474827137508856,
789,az_itd=5_az=0,7.0,5.796987042449334e-14,0.10233345985863572,1.4881219745697512e-07,1.8788845694853862,0.279600941553123,3,5,hbo,False,S3_D5 hbo,mild_master_1,0.24640712633820167,
790,constant,7.0,5.796987042449334e-14,0.9762682759208043,6.512410659149024e-08,0.030826683980186932,0.002007560253387878,3,5,hbo,False,S3_D5 hbo,mild_master_1,,
798,Linear,7.0,1.2766118307725397e-12,0.7916719832529894,1.7649543601679364e-11,0.27443629662143826,4.843675383103486e-06,4,2,hbo,False,S4_D2 hbo,mild_master_1,,
799,ShortHbO,7.0,1.2766118307725397e-12,0.31311399164770304,0.006321721253471563,1.0868280416618104,6870.623929842344,4,2,hbo,False,S4_D2 hbo,mild_master_1,,
800,az_itd=0_az=15,7.0,1.2766118307725397e-12,0.4082273662226368,5.982158075298898e-07,0.8796558117973515,0.5262240118027134,4,2,hbo,False,S4_D2 hbo,mild_master_1,0.049634029985848246,
801,az_itd=0_az=5,7.0,1.2766118307725397e-12,0.7389728543184165,5.886123823966207e-07,-0.34674506959897433,-0.2040984415009343,4,2,hbo,False,S4_D2 hbo,mild_master_1,0.37415543863737866,
802,az_itd=15_az=0,7.0,1.2766118307725397e-12,0.34727908040830335,5.982608562358769e-07,1.007422195640177,0.6027012653547194,4,2,hbo,False,S4_D2 hbo,mild_master_1,0.7686455030384705,
803,az_itd=5_az=0,7.0,1.2766118307725397e-12,0.659507717201721,5.983236840120409e-07,0.4599346420978117,0.2751897894647222,4,2,hbo,False,S4_D2 hbo,mild_master_1,1.7655884106674766,
804,constant,7.0,1.2766118307725397e-12,0.6659784488971012,2.4159893806775094e-07,-0.4504907241918293,-0.10883808057411803,4,2,hbo,False,S4_D2 hbo,mild_master_1,,
812,Linear,7.0,6.536963684257085e-16,0.7914544608731828,2.3046530745244738e-12,0.274731168779834,6.331600327961465e-07,5,1,hbo,False,S5_D1 hbo,mild_master_1,,
813,ShortHbO,7.0,6.536963684257085e-16,0.94926552809613,0.00014110274786971756,0.06594496108773859,9.305015217641515,5,1,hbo,False,S5_D1 hbo,mild_master_1,,
814,az_itd=0_az=15,7.0,6.536963684257085e-16,0.9138298271336613,2.322226077017821e-08,0.1121799746854549,0.002605072625337624,5,1,hbo,False,S5_D1 hbo,mild_master_1,0.08609397594704879,
815,az_itd=0_az=5,7.0,6.536963684257085e-16,0.006498491018307663,2.2861276077049443e-08,-3.8251644423462867,-0.08744814035659133,5,1,hbo,True,S5_D1 hbo,mild_master_1,0.037400775260143904,
816,az_itd=15_az=0,7.0,6.536963684257085e-16,0.84851796877706,2.3225736766271583e-08,0.1982050421157308,0.004603458133927737,5,1,hbo,False,S5_D1 hbo,mild_master_1,0.006342911559045113,
817,az_itd=5_az=0,7.0,6.536963684257085e-16,0.4072157179174227,2.3241045406098757e-08,0.8816560507416541,0.020490608307848494,5,1,hbo,False,S5_D1 hbo,mild_master_1,0.11957185591218622,
818,constant,7.0,6.536963684257085e-16,0.7970290103484938,2.2791517539428702e-08,-0.2671827707554847,-0.006089500805906787,5,1,hbo,False,S5_D1 hbo,mild_master_1,,
826,Linear,7.0,4.517477686581827e-14,0.4321674028970106,4.220371873336166e-12,0.8333349173703756,3.516983246338851e-06,5,3,hbo,False,S5_D3 hbo,mild_master_1,,
