,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
784,4,8.0,6.858129681519518e-16,0.15555482621075423,1.3087582324603216e-07,1.5678406648465264,0.20519243773039553,1,7,hbo,False,S1_D7 hbo,mild_master_11,,
785,Linear,8.0,6.858129681519518e-16,0.7567241491368539,2.8515895592865606e-12,-0.32060499940512516,-9.142338689587289e-07,1,7,hbo,False,S1_D7 hbo,mild_master_11,,
786,ShortHbO,8.0,6.858129681519518e-16,0.003467957357745982,0.000461702041696858,4.093669694141578,1890.055655817719,1,7,hbo,True,S1_D7 hbo,mild_master_11,,
787,az_itd=0_az=15,8.0,6.858129681519518e-16,3.9725787365986913e-05,2.3875243641486356e-08,8.10571437884764,0.19352590568328668,1,7,hbo,True,S1_D7 hbo,mild_master_11,0.13295111405292276,
788,az_itd=0_az=5,8.0,6.858129681519518e-16,0.3033637677931329,2.3878623505152e-08,1.099912236033548,0.02626439017295498,1,7,hbo,False,S1_D7 hbo,mild_master_11,0.0035334799162148977,
789,az_itd=15_az=0,8.0,6.858129681519518e-16,0.486579625097465,2.385031063223308e-08,-0.7293677084081079,-0.017395646410653373,1,7,hbo,False,S1_D7 hbo,mild_master_11,0.025596912297263966,
790,az_itd=5_az=0,8.0,6.858129681519518e-16,0.0003108528591383089,2.3867081796049952e-08,6.035560656578043,0.14405121987556913,1,7,hbo,True,S1_D7 hbo,mild_master_11,0.10014054803338862,
791,constant,8.0,6.858129681519518e-16,0.8998064155883425,2.426008767410574e-08,-0.12995995741135494,-0.003152839960922519,1,7,hbo,False,S1_D7 hbo,mild_master_11,,
800,4,8.0,4.019821267139723e-16,0.30659694231311396,9.785330775504439e-08,1.0920667601775869,0.10686234477271164,1,8,hbo,False,S1_D8 hbo,mild_master_11,,
801,Linear,8.0,4.019821267139723e-16,0.8948163017408606,1.36572016282624e-12,-0.1364768248338507,-1.863891514340948e-07,1,8,hbo,False,S1_D8 hbo,mild_master_11,,
802,ShortHbO,8.0,4.019821267139723e-16,0.0017387667645895127,0.00035432344263146086,4.6073086799213945,1632.47747273556,1,8,hbo,True,S1_D8 hbo,mild_master_11,,
803,az_itd=0_az=15,8.0,4.019821267139723e-16,0.0010101761332538591,1.78780416361964e-08,5.033165992743968,0.08998315118016445,1,8,hbo,True,S1_D8 hbo,mild_master_11,0.07761673899216792,
804,az_itd=0_az=5,8.0,4.019821267139723e-16,0.04544005356872597,1.7880006148887564e-08,-2.3672641154644323,-0.04232669694054494,1,8,hbo,True,S1_D8 hbo,mild_master_11,-0.02295377708501887,
805,az_itd=15_az=0,8.0,4.019821267139723e-16,0.23853093111010168,1.786071868890113e-08,-1.2736886520190907,-0.02274899471095866,1,8,hbo,False,S1_D8 hbo,mild_master_11,0.04529289319907961,
806,az_itd=5_az=0,8.0,4.019821267139723e-16,0.0021545348903155618,1.7871995530257956e-08,4.444663751896526,0.07943501070739425,1,8,hbo,True,S1_D8 hbo,mild_master_11,0.07615047071160586,
807,constant,8.0,4.019821267139723e-16,0.9116024464047374,1.5524754595341504e-08,-0.11457889869437288,-0.0017788092840346338,1,8,hbo,False,S1_D8 hbo,mild_master_11,,
1120,4,8.0,1.1023425716704508e-15,0.7418479162514631,1.6204305746678333e-07,-0.3410530963425328,-0.05526528648985743,2,6,hbo,False,S2_D6 hbo,mild_master_11,,
1121,Linear,8.0,1.1023425716704508e-15,0.7532083583982472,2.261604394430792e-12,-0.32542386086630687,-7.359800337878743e-07,2,6,hbo,False,S2_D6 hbo,mild_master_11,,
1122,ShortHbO,8.0,1.1023425716704508e-15,0.030797015068399273,0.0005867523060118375,2.6169290287553144,1535.4891422914989,2,6,hbo,True,S2_D6 hbo,mild_master_11,,
1123,az_itd=0_az=15,8.0,1.1023425716704508e-15,0.00017887008302429146,2.9605667858462105e-08,6.54788736107904,0.19385457838672798,2,6,hbo,True,S2_D6 hbo,mild_master_11,0.1254606181241772,
1124,az_itd=0_az=5,8.0,1.1023425716704508e-15,0.11664687636396186,2.960892105092143e-08,1.7588726247909765,0.05207832068606298,2,6,hbo,False,S2_D6 hbo,mild_master_11,-0.011979012942422209,
1125,az_itd=15_az=0,8.0,1.1023425716704508e-15,0.36583189614671185,2.9576981415372326e-08,-0.9585972949607982,-0.028352414377881708,2,6,hbo,False,S2_D6 hbo,mild_master_11,-0.03269295859847226,
1126,az_itd=5_az=0,8.0,1.1023425716704508e-15,0.00016333196210042638,2.959565563184953e-08,6.634986364946459,0.1963667715789725,2,6,hbo,True,S2_D6 hbo,mild_master_11,0.12478807589324882,
1127,constant,8.0,1.1023425716704508e-15,0.8715868150438588,2.570867310227382e-08,-0.16690443309224057,-0.004290891509688745,2,6,hbo,False,S2_D6 hbo,mild_master_11,,
1136,4,8.0,6.80521294872263e-16,0.5581564999476005,1.303699322626976e-07,-0.6109996236967652,-0.079655979553881,2,7,hbo,False,S2_D7 hbo,mild_master_11,,
1137,Linear,8.0,6.80521294872263e-16,0.6511157246086915,2.8405669470848997e-12,-0.46968581632830153,-1.3341740053767625e-06,2,7,hbo,False,S2_D7 hbo,mild_master_11,,
1138,ShortHbO,8.0,6.80521294872263e-16,0.0055830321994265,0.0004599173660089541,3.7551372349888097,1727.0528261182003,2,7,hbo,True,S2_D7 hbo,mild_master_11,,
1139,az_itd=0_az=15,8.0,6.80521294872263e-16,5.024428772810321e-05,2.3782955622327627e-08,7.845313257804275,0.18658473705361767,2,7,hbo,True,S2_D7 hbo,mild_master_11,0.13354407255572748,
1140,az_itd=0_az=5,8.0,6.80521294872263e-16,0.028789464976190143,2.3786322421375908e-08,2.66035853193146,0.06328014579697999,2,7,hbo,True,S2_D7 hbo,mild_master_11,-0.008703890862228164,
1141,az_itd=15_az=0,8.0,6.80521294872263e-16,0.9200772531136525,2.375811898980961e-08,-0.10354744386367858,-0.0024600924924039064,2,7,hbo,False,S2_D7 hbo,mild_master_11,0.027649918934754967,
1142,az_itd=5_az=0,8.0,6.80521294872263e-16,4.214747744458021e-05,2.3774825325911593e-08,8.039471861606154,0.19113703922226766,2,7,hbo,True,S2_D7 hbo,mild_master_11,0.1395927371334689,
1143,constant,8.0,6.80521294872263e-16,0.9548874574335171,2.416631206830753e-08,-0.058367560825004654,-0.0014105286895629838,2,7,hbo,False,S2_D7 hbo,mild_master_11,,
