,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
624,4,8.0,3.5866109361100433e-16,0.007563536541477086,9.442976028156803e-08,3.5450813565981676,0.33476118268222094,1,7,hbo,True,S1_D7 hbo,mild_master_30,,
625,Linear,8.0,3.5866109361100433e-16,0.9955336968020412,1.865034735733639e-12,-0.005774944962597253,-1.0770472952193879e-08,1,7,hbo,False,S1_D7 hbo,mild_master_30,,
626,ShortHbO,8.0,3.5866109361100433e-16,0.17253984975472844,0.00014529914439073628,1.497886698229039,217.64165564694437,1,7,hbo,False,S1_D7 hbo,mild_master_30,,
627,az_itd=0_az=15,8.0,3.5866109361100433e-16,0.04685443203576838,1.7244777765911704e-08,2.3476279315039945,0.04048432195583337,1,7,hbo,True,S1_D7 hbo,mild_master_30,0.07386710032207296,
628,az_itd=0_az=5,8.0,3.5866109361100433e-16,0.0023501269841123724,1.7235716763883937e-08,-4.379574608057216,-0.07548510749077218,1,7,hbo,True,S1_D7 hbo,mild_master_30,0.06421883500133699,
629,az_itd=15_az=0,8.0,3.5866109361100433e-16,0.009292342802758403,1.722720072964035e-08,-3.404941286494562,-0.05865760701508166,1,7,hbo,True,S1_D7 hbo,mild_master_30,0.021161430786866275,
630,az_itd=5_az=0,8.0,3.5866109361100433e-16,0.7535717873228003,1.7221126632354964e-08,-0.3249253459716634,-0.0055955805290397636,1,7,hbo,False,S1_D7 hbo,mild_master_30,0.025226761547333713,
631,constant,8.0,3.5866109361100433e-16,0.9029245200829692,1.7206290113267524e-08,0.12589101407683956,0.0021661173108595473,1,7,hbo,False,S1_D7 hbo,mild_master_30,,
640,4,8.0,2.3562745081271035e-16,0.0006885601252181737,7.653845571328336e-08,5.346714118954903,0.40922924180521675,1,8,hbo,True,S1_D8 hbo,mild_master_30,,
641,Linear,8.0,2.3562745081271035e-16,0.9856360156360608,1.5116725712216743e-12,0.01857376500640295,2.8077451104496306e-08,1,8,hbo,False,S1_D8 hbo,mild_master_30,,
642,ShortHbO,8.0,2.3562745081271035e-16,0.0529891019965154,0.00011776978036339529,2.2688058327292087,267.19676460770904,1,8,hbo,False,S1_D8 hbo,mild_master_30,,
643,az_itd=0_az=15,8.0,2.3562745081271035e-16,0.08230617325922208,1.397746489439388e-08,1.9858023669422895,0.027756482871140128,1,8,hbo,False,S1_D8 hbo,mild_master_30,0.08617116007510063,
644,az_itd=0_az=5,8.0,2.3562745081271035e-16,0.0006021476181849272,1.3970120651431148e-08,-5.459135202778333,-0.07626477743528837,1,8,hbo,True,S1_D8 hbo,mild_master_30,0.046172338139522325,
645,az_itd=15_az=0,8.0,2.3562745081271035e-16,0.4517990044765351,1.3963218122950064e-08,-0.7909199429410613,-0.011043787681077258,1,8,hbo,False,S1_D8 hbo,mild_master_30,0.08944757515133016,
646,az_itd=5_az=0,8.0,2.3562745081271035e-16,0.36726054845907496,1.3958294865444278e-08,0.9555885202633752,0.013338386335869767,1,8,hbo,False,S1_D8 hbo,mild_master_30,0.08357117978635556,
647,constant,8.0,2.3562745081271035e-16,0.9155098464501523,1.3946269374161369e-08,0.10949087395432383,0.0015269892221793492,1,8,hbo,False,S1_D8 hbo,mild_master_30,,
928,4,8.0,4.308252870805504e-15,0.2352129179538562,2.8497027320629993e-07,1.2835943709269657,0.3657862385691261,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
929,Linear,8.0,4.308252870805504e-15,0.8556733196710022,2.4054878202534777e-12,0.18784757731469134,4.518650592946135e-07,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
930,ShortHbO,8.0,4.308252870805504e-15,0.13214463651251732,0.0005071596041813771,1.6766032580912418,850.3054447427613,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
931,az_itd=0_az=15,8.0,4.308252870805504e-15,0.5737946003623273,5.243582822912292e-08,-0.5863708929134803,-0.03074684341936868,2,6,hbo,False,S2_D6 hbo,mild_master_30,0.043053795131069404,
932,az_itd=0_az=5,8.0,4.308252870805504e-15,0.09526810920168274,5.2418715355268904e-08,-1.891075259531992,-0.09912773574479876,2,6,hbo,False,S2_D6 hbo,mild_master_30,0.07212098561881258,
933,az_itd=15_az=0,8.0,4.308252870805504e-15,0.21086217022462722,5.240594872086622e-08,-1.360172325907576,-0.07128112116305377,2,6,hbo,False,S2_D6 hbo,mild_master_30,0.08307587629616965,
