,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
736,4,8.0,3.693422675016661e-15,0.6281285927034395,2.0231977417273498e-07,0.5035786787509068,0.10188392456308772,1,7,hbo,False,S1_D7 hbo,mild_master_16,,
737,Linear,8.0,3.693422675016661e-15,0.2811053770350746,1.2326147701387578e-12,-1.1558177920933919,-1.4246780821234826e-06,1,7,hbo,False,S1_D7 hbo,mild_master_16,,
738,ShortHbO,8.0,3.693422675016661e-15,0.04990666806854386,0.001178426820852133,-2.3072010194495016,-2718.8675624166763,1,7,hbo,True,S1_D7 hbo,mild_master_16,,
739,az_itd=0_az=15,8.0,3.693422675016661e-15,0.8715257571012726,3.7615710489507935e-08,-0.16698462596331318,-0.006281245346434759,1,7,hbo,False,S1_D7 hbo,mild_master_16,-0.004384941335348567,
740,az_itd=0_az=5,8.0,3.693422675016661e-15,0.2093319372526465,3.761209177185398e-08,-1.365233980933497,-0.05134930578092424,1,7,hbo,False,S1_D7 hbo,mild_master_16,0.012840348367258345,
741,az_itd=15_az=0,8.0,3.693422675016661e-15,0.930979803028996,3.761561163743209e-08,0.08937643312400238,0.003361949197931395,1,7,hbo,False,S1_D7 hbo,mild_master_16,0.0047457364045494724,
742,az_itd=5_az=0,8.0,3.693422675016661e-15,0.5424038191293575,3.760709511328847e-08,-0.636218302464268,-0.023926322213588657,1,7,hbo,False,S1_D7 hbo,mild_master_16,0.036594326984754906,
743,constant,8.0,3.693422675016661e-15,0.2742092599122868,1.664311038808809e-08,1.1738636513185043,0.019536742329458016,1,7,hbo,False,S1_D7 hbo,mild_master_16,,
1040,4,8.0,6.708185732000944e-14,0.21831867161786686,7.498943469401035e-07,1.335952238774936,1.0018230316393,2,6,hbo,False,S2_D6 hbo,mild_master_16,,
1041,Linear,8.0,6.708185732000944e-14,0.22205627783792412,4.247230601335389e-12,-1.3240782454168436,-5.623665642496888e-06,2,6,hbo,False,S2_D6 hbo,mild_master_16,,
1042,ShortHbO,8.0,6.708185732000944e-14,0.305359790625168,0.005025346763642469,1.0950609899020287,5503.061201595277,2,6,hbo,False,S2_D6 hbo,mild_master_16,,
1043,az_itd=0_az=15,8.0,6.708185732000944e-14,0.2756891280606245,1.4002807433839328e-07,1.1699602127120838,0.1638272756386101,2,6,hbo,False,S2_D6 hbo,mild_master_16,0.10812081370818181,
1044,az_itd=0_az=5,8.0,6.708185732000944e-14,0.14892910170212129,1.4001813351991699e-07,1.5970159375457194,0.22361119077671196,2,6,hbo,False,S2_D6 hbo,mild_master_16,0.13663929756908852,
1045,az_itd=15_az=0,8.0,6.708185732000944e-14,0.4583932956574964,1.400232460066399e-07,0.7790136790273221,0.10908002402098034,2,6,hbo,False,S2_D6 hbo,mild_master_16,-0.016198687604267105,
1046,az_itd=5_az=0,8.0,6.708185732000944e-14,0.027577854771765532,1.3999295572787952e-07,2.6880961741408163,0.3763145286987776,2,6,hbo,True,S2_D6 hbo,mild_master_16,0.37358563045414,
1047,constant,8.0,6.708185732000944e-14,0.6582690549634806,5.7650224435677566e-08,0.4592599842880854,0.026476441168533874,2,6,hbo,False,S2_D6 hbo,mild_master_16,,
1056,4,8.0,2.595010231524305e-13,0.49531022057074514,1.3799204818635873e-06,0.7143720048888946,0.9857765612161405,3,5,hbo,False,S3_D5 hbo,mild_master_16,,
