,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
768,4,8.0,6.449833416154747e-14,0.7951645802432893,7.148977621246315e-07,0.26842440764237635,0.1918960083231647,1,7,hbo,False,S1_D7 hbo,mild_master_34,,
769,Linear,8.0,6.449833416154747e-14,0.5979196892570747,4.077256822485159e-12,-0.5491078569864161,-2.2388537561780694e-06,1,7,hbo,False,S1_D7 hbo,mild_master_34,,
770,ShortHbO,8.0,6.449833416154747e-14,5.633518295278783e-05,0.06950576680025393,7.720904824746019,536647.4102357522,1,7,hbo,True,S1_D7 hbo,mild_master_34,,
771,az_itd=0_az=15,8.0,6.449833416154747e-14,0.7587120962081294,1.336079865288472e-07,-0.31788391511299063,-0.04247182984815366,1,7,hbo,False,S1_D7 hbo,mild_master_34,0.2013386859892485,
772,az_itd=0_az=5,8.0,6.449833416154747e-14,0.775087097236157,1.3370093778322992e-07,-0.2955669107580079,-0.039517573146037877,1,7,hbo,False,S1_D7 hbo,mild_master_34,-0.03844818041892379,
773,az_itd=15_az=0,8.0,6.449833416154747e-14,0.7869855704977758,1.3361825035820524e-07,-0.27945367381253566,-0.03734011095100361,1,7,hbo,False,S1_D7 hbo,mild_master_34,-0.17068503918245057,
774,az_itd=5_az=0,8.0,6.449833416154747e-14,0.8033395834014107,1.3363894562183307e-07,-0.25743680516946177,-0.03440358320710014,1,7,hbo,False,S1_D7 hbo,mild_master_34,0.13469352814615326,
775,constant,8.0,6.449833416154747e-14,0.5735463423373652,5.459128430164796e-08,0.586758858571861,0.03203191966480692,1,7,hbo,False,S1_D7 hbo,mild_master_34,,
784,4,8.0,3.2085011352808584e-16,0.8401937896681833,8.777709182328102e-08,0.20830844370686763,0.018284709390822485,1,8,hbo,False,S1_D8 hbo,mild_master_34,,
785,Linear,8.0,3.2085011352808584e-16,0.7417800794319835,1.2649064190954829e-12,-0.34114669739061093,-4.3151864738260796e-07,1,8,hbo,False,S1_D8 hbo,mild_master_34,,
786,ShortHbO,8.0,3.2085011352808584e-16,1.0047214773970574e-11,0.005089473814381251,56.93966308252815,289792.9242582179,1,8,hbo,True,S1_D8 hbo,mild_master_34,,
787,az_itd=0_az=15,8.0,3.2085011352808584e-16,0.0016291734538023787,1.6047127965789037e-08,4.657289905398419,0.07473612708570594,1,8,hbo,True,S1_D8 hbo,mild_master_34,0.09693929908239228,
788,az_itd=0_az=5,8.0,3.2085011352808584e-16,0.824272286404653,1.604352555269031e-08,0.22945591156502473,0.0036812817804093225,1,8,hbo,False,S1_D8 hbo,mild_master_34,0.02973333495907465,
789,az_itd=15_az=0,8.0,3.2085011352808584e-16,0.00029662519819989054,1.6044866421520162e-08,6.077871228648467,0.09751863199086529,1,8,hbo,True,S1_D8 hbo,mild_master_34,0.11217975383124763,
790,az_itd=5_az=0,8.0,3.2085011352808584e-16,0.00022666407837852165,1.6039196530578105e-08,6.324771527827303,0.10144425354582687,1,8,hbo,True,S1_D8 hbo,mild_master_34,0.11844044455521044,
791,constant,8.0,3.2085011352808584e-16,0.7616574693528922,1.424164811260466e-08,-0.31385710922885596,-0.004469842507276692,1,8,hbo,False,S1_D8 hbo,mild_master_34,,
1104,4,8.0,1.463269745630042e-15,0.2948285191602625,1.4616006149821704e-07,-1.120948030811361,-0.16383783311969385,2,6,hbo,False,S2_D6 hbo,mild_master_34,,
1105,Linear,8.0,1.463269745630042e-15,0.9230195966375534,1.0187572341639412e-12,-0.09972084997306087,-1.0159133730703282e-07,2,6,hbo,False,S2_D6 hbo,mild_master_34,,
1106,ShortHbO,8.0,1.463269745630042e-15,2.614004793509434e-10,0.010782454827973341,37.83552658303513,407959.85627416085,2,6,hbo,True,S2_D6 hbo,mild_master_34,,
1107,az_itd=0_az=15,8.0,1.463269745630042e-15,0.19602620187256897,2.7046562833026844e-08,1.4106546320795077,0.038153359142238774,2,6,hbo,False,S2_D6 hbo,mild_master_34,0.05318704981241337,
1108,az_itd=0_az=5,8.0,1.463269745630042e-15,0.9802014119970066,2.705029825094643e-08,-0.025602626654722002,-0.000692558687017861,2,6,hbo,False,S2_D6 hbo,mild_master_34,0.01109479190222994,
1109,az_itd=15_az=0,8.0,1.463269745630042e-15,0.4479046226381769,2.7045949829356604e-08,-0.7980066529550156,-0.02158284789931414,2,6,hbo,False,S2_D6 hbo,mild_master_34,0.028519885981188535,
1110,az_itd=5_az=0,8.0,1.463269745630042e-15,0.03300677593250941,2.704491397933911e-08,2.572348378363571,0.06956894061773523,2,6,hbo,True,S2_D6 hbo,mild_master_34,0.037043971013434415,
1111,constant,8.0,1.463269745630042e-15,0.8962354678216995,1.3446925823745904e-08,-0.13462280826133935,-0.0018102629168745977,2,6,hbo,False,S2_D6 hbo,mild_master_34,,
1120,4,8.0,2.6882254959328647e-16,0.47622606257494404,8.034575519885593e-08,0.7473784877511795,0.060048689017747424,2,7,hbo,False,S2_D7 hbo,mild_master_34,,
1121,Linear,8.0,2.6882254959328647e-16,0.9764706071614754,1.157817596676767e-12,0.030428674964760212,3.5230855317757174e-08,2,7,hbo,False,S2_D7 hbo,mild_master_34,,
