,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
656,4,8.0,2.957975022004181e-16,0.007930510962877078,8.569066844520427e-08,3.512671017567087,0.30100312752341957,1,7,hbo,True,S1_D7 hbo,mild_master_33,,
657,Linear,8.0,2.957975022004181e-16,0.41955204160276083,1.5992047023039013e-12,-0.8509208492696352,-1.3607966234404297e-06,1,7,hbo,False,S1_D7 hbo,mild_master_33,,
658,ShortHbO,8.0,2.957975022004181e-16,0.0215635292714604,0.00027944675530248926,2.8474475737771208,795.7099853859619,1,7,hbo,True,S1_D7 hbo,mild_master_33,,
659,az_itd=0_az=15,8.0,2.957975022004181e-16,0.00010636370462927577,1.5642574191675575e-08,7.057604584555356,0.11039910332941681,1,7,hbo,True,S1_D7 hbo,mild_master_33,0.06425583445859052,
660,az_itd=0_az=5,8.0,2.957975022004181e-16,0.027957866337075112,1.5631358033009527e-08,2.679264226509709,0.0418805383896076,1,7,hbo,True,S1_D7 hbo,mild_master_33,0.10501072211971954,
661,az_itd=15_az=0,8.0,2.957975022004181e-16,2.049025506960722e-06,1.563890396423087e-08,12.071440069484943,0.18878409195664342,1,7,hbo,True,S1_D7 hbo,mild_master_33,0.07319479210064449,
662,az_itd=5_az=0,8.0,2.957975022004181e-16,7.036770586843952e-05,1.5646899811757422e-08,7.4835228121808255,0.11709393168119453,1,7,hbo,True,S1_D7 hbo,mild_master_33,0.03044786994696453,
663,constant,8.0,2.957975022004181e-16,0.9517026992015536,1.548592776948025e-08,0.06249390700558488,0.0009677761299211031,1,7,hbo,False,S1_D7 hbo,mild_master_33,,
672,4,8.0,5.493116293721019e-16,0.0008669179969063707,1.1677387075379936e-07,5.15692980672248,0.6021946547366264,1,8,hbo,True,S1_D8 hbo,mild_master_33,,
673,Linear,8.0,5.493116293721019e-16,0.7014166558209205,2.179295909392049e-12,-0.3974681950765867,-8.662008116438463e-07,1,8,hbo,False,S1_D8 hbo,mild_master_33,,
674,ShortHbO,8.0,5.493116293721019e-16,0.014211012811724124,0.0003808125187765151,3.1208221642712726,1188.4481490297185,1,8,hbo,True,S1_D8 hbo,mild_master_33,,
675,az_itd=0_az=15,8.0,5.493116293721019e-16,0.00047641606000495913,2.131671942883146e-08,5.659022037713646,0.12063178501951588,1,8,hbo,True,S1_D8 hbo,mild_master_33,0.03874017396324234,
676,az_itd=0_az=5,8.0,5.493116293721019e-16,0.4186495199043736,2.130143475097578e-08,-0.8526455504235527,-0.018162573558057137,1,8,hbo,False,S1_D8 hbo,mild_master_33,0.04884159405321347,
677,az_itd=15_az=0,8.0,5.493116293721019e-16,6.808191446712607e-05,2.131171787296731e-08,7.518402310502337,0.16023006889689137,1,8,hbo,True,S1_D8 hbo,mild_master_33,0.08948030158903879,
678,az_itd=5_az=0,8.0,5.493116293721019e-16,0.0005204962767825998,2.1322614112692993e-08,5.582961517436928,0.11904333404232252,1,8,hbo,True,S1_D8 hbo,mild_master_33,0.02833414941531911,
679,constant,8.0,5.493116293721019e-16,0.8652807427070762,2.110325150529462e-08,-0.17519323122589187,-0.003697146820585231,1,8,hbo,False,S1_D8 hbo,mild_master_33,,
944,4,8.0,3.455602679594969e-15,0.13486140616789927,2.17454126722633e-07,1.6631120488261217,0.36165057821937324,2,6,hbo,False,S2_D6 hbo,mild_master_33,,
945,Linear,8.0,3.455602679594969e-15,0.9947523233797553,1.4077282506207741e-12,-0.006785279553780286,-9.55182971621603e-09,2,6,hbo,False,S2_D6 hbo,mild_master_33,,
946,ShortHbO,8.0,3.455602679594969e-15,0.03869701417690735,0.0009648191570255021,2.470222668935376,2383.3181531075156,2,6,hbo,True,S2_D6 hbo,mild_master_33,,
