0_practice,0__practice__l=dash-gash-dash-dash-bash-gash-gash__r=bash-dash-dash-dash-gash-dash-bash.wav,Target,dash,0,gash,35280,dash,70560,dash,116865,bash,152145,gash,187425,gash,211680
0_practice,0__practice__l=dash-gash-dash-dash-bash-gash-gash__r=bash-dash-dash-dash-gash-dash-bash.wav,Masker,bash,11025,dash,46305,dash,81585,dash,105840,gash,141120,dash,176400,bash,222705
0_side=l_itd=0_az=5_mag=1,0__side=l_itd=0_az=5_mag=1__l=dash-dash-bash-dash-gash-dash-dash__r=dash-dash-gash-dash-bash-dash-bash.wav,Target,dash,11025,dash,46305,bash,81585,dash,116865,gash,141120,dash,187425,dash,222705
0_side=l_itd=0_az=5_mag=1,0__side=l_itd=0_az=5_mag=1__l=dash-dash-bash-dash-gash-dash-dash__r=dash-dash-gash-dash-bash-dash-bash.wav,Masker,dash,0,dash,35280,gash,70560,dash,105840,bash,152145,dash,176400,bash,211680
0_side=l_itd=0_az=60_mag=1,0__side=l_itd=0_az=60_mag=1__l=gash-bash-dash-gash-dash-bash-dash__r=dash-dash-gash-bash-dash-gash-dash.wav,Target,gash,11025,bash,35280,dash,81585,gash,105840,dash,152145,bash,187425,dash,211680
0_side=l_itd=0_az=60_mag=1,0__side=l_itd=0_az=60_mag=1__l=gash-bash-dash-gash-dash-bash-dash__r=dash-dash-gash-bash-dash-gash-dash.wav,Masker,dash,0,dash,46305,gash,70560,bash,116865,dash,141120,gash,176400,dash,222705
