0_practice,0__practice__l=gash-gash-gash-gash-bash-gash-bash__r=bash-dash-dash-dash-gash-gash-dash.wav,Target,gash,0,gash,35280,gash,70560,gash,116865,bash,152145,gash,176400,bash,222705
0_practice,0__practice__l=gash-gash-gash-gash-bash-gash-bash__r=bash-dash-dash-dash-gash-gash-dash.wav,Masker,bash,11025,dash,46305,dash,81585,dash,105840,gash,141120,gash,187425,dash,211680
0_side=l_itd=0_az=5_mag=1,0__side=l_itd=0_az=5_mag=1__l=dash-gash-bash-dash-gash-gash-dash__r=bash-gash-dash-dash-bash-dash-gash.wav,Target,dash,0,gash,35280,bash,81585,dash,105840,gash,141120,gash,187425,dash,222705
0_side=l_itd=0_az=5_mag=1,0__side=l_itd=0_az=5_mag=1__l=dash-gash-bash-dash-gash-gash-dash__r=bash-gash-dash-dash-bash-dash-gash.wav,Masker,bash,11025,gash,46305,dash,70560,dash,116865,bash,152145,dash,176400,gash,211680
0_side=l_itd=0_az=60_mag=1,0__side=l_itd=0_az=60_mag=1__l=bash-gash-gash-dash-dash-gash-gash__r=dash-dash-dash-bash-dash-bash-dash.wav,Target,bash,0,gash,35280,gash,70560,dash,116865,dash,152145,gash,176400,gash,222705
0_side=l_itd=0_az=60_mag=1,0__side=l_itd=0_az=60_mag=1__l=bash-gash-gash-dash-dash-gash-gash__r=dash-dash-dash-bash-dash-bash-dash.wav,Masker,dash,11025,dash,46305,dash,81585,bash,105840,dash,141120,bash,187425,dash,211680
