0_practice,0__practice__l=bash-dash-dash-dash-gash-gash-dash__r=dash-gash-bash-gash-dash-bash-gash.wav,Target,bash,0,dash,35280,dash,81585,dash,116865,gash,141120,gash,187425,dash,222705
0_practice,0__practice__l=bash-dash-dash-dash-gash-gash-dash__r=dash-gash-bash-gash-dash-bash-gash.wav,Masker,dash,11025,gash,46305,bash,70560,gash,105840,dash,152145,bash,176400,gash,211680
0_side=l_itd=0_az=10_mag=1,0__side=l_itd=0_az=10_mag=1__l=bash-gash-bash-gash-gash-gash-dash__r=gash-gash-gash-gash-dash-bash-dash.wav,Target,bash,11025,gash,46305,bash,81585,gash,116865,gash,141120,gash,187425,dash,222705
0_side=l_itd=0_az=10_mag=1,0__side=l_itd=0_az=10_mag=1__l=bash-gash-bash-gash-gash-gash-dash__r=gash-gash-gash-gash-dash-bash-dash.wav,Masker,gash,0,gash,35280,gash,70560,gash,105840,dash,152145,bash,176400,dash,211680
0_side=l_itd=0_az=60_mag=1,0__side=l_itd=0_az=60_mag=1__l=dash-gash-gash-gash-bash-gash-dash__r=dash-dash-bash-gash-gash-dash-bash.wav,Target,dash,11025,gash,46305,gash,81585,gash,105840,bash,141120,gash,187425,dash,211680
0_side=l_itd=0_az=60_mag=1,0__side=l_itd=0_az=60_mag=1__l=dash-gash-gash-gash-bash-gash-dash__r=dash-dash-bash-gash-gash-dash-bash.wav,Masker,dash,0,dash,35280,bash,70560,gash,116865,gash,152145,dash,176400,bash,222705
