,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
600,Linear,6.0,2.0781860382133932e-15,0.7760177602453749,3.0021376790565416e-12,0.2976357772808586,8.935435816101465e-07,1,7,hbo,False,S1_D7 hbo,mild_master_5,,
601,az_itd=0_az=15,6.0,2.0781860382133932e-15,0.03213281228439288,4.0622260765333603e-08,-2.7767926624010837,-0.11279959562332179,1,7,hbo,True,S1_D7 hbo,mild_master_5,0.06240671159149732,
602,az_itd=0_az=5,6.0,2.0781860382133932e-15,0.011794417804172104,4.058967716896972e-08,-3.569279671077001,-0.14487590957478189,1,7,hbo,True,S1_D7 hbo,mild_master_5,-0.04523766926299923,
603,az_itd=15_az=0,6.0,2.0781860382133932e-15,0.0001539432716377724,4.132464639841603e-08,-8.41085082516382,-0.3475754362597206,1,7,hbo,True,S1_D7 hbo,mild_master_5,-0.15728621967712128,
604,az_itd=5_az=0,6.0,2.0781860382133932e-15,0.182968130025957,4.0608759933619324e-08,-1.505244663663366,-0.0611261191880672,1,7,hbo,False,S1_D7 hbo,mild_master_5,-0.00507050856290696,
605,constant,6.0,2.0781860382133932e-15,0.6723207094012897,3.4996069812593405e-08,0.4444189807441407,0.015552917676163552,1,7,hbo,False,S1_D7 hbo,mild_master_5,,
612,Linear,6.0,1.769471394948078e-15,0.8876289081815022,2.083931775717207e-12,0.1474209260355993,3.0721515217124154e-07,1,8,hbo,False,S1_D8 hbo,mild_master_5,,
613,az_itd=0_az=15,6.0,1.769471394948078e-15,0.4227023547605938,3.611752584854342e-08,-0.8602218749577014,-0.031069085804267267,1,8,hbo,False,S1_D8 hbo,mild_master_5,0.054571840041625436,
614,az_itd=0_az=5,6.0,1.769471394948078e-15,0.10978619543251711,3.609087069176981e-08,-1.87584112203032,-0.06770073937350067,1,8,hbo,False,S1_D8 hbo,mild_master_5,-0.03800493253776718,
615,az_itd=15_az=0,6.0,1.769471394948078e-15,0.00313784403574208,3.673478103172217e-08,-4.756443231569104,-0.17472690060150803,1,8,hbo,True,S1_D8 hbo,mild_master_5,-0.1286043217329751,
616,az_itd=5_az=0,6.0,1.769471394948078e-15,0.32067214576322994,3.610512184793248e-08,1.0823350548909865,0.03907783903712776,1,8,hbo,False,S1_D8 hbo,mild_master_5,0.09049071964302839,
617,constant,6.0,1.769471394948078e-15,0.8423357721116734,2.6235057606801054e-08,0.20769708798502232,0.005448945068051887,1,8,hbo,False,S1_D8 hbo,mild_master_5,,
828,Linear,6.0,1.4598857840631485e-15,0.7480231749624457,2.5162155019797843e-12,0.3363994249928244,8.464534480240305e-07,2,6,hbo,False,S2_D6 hbo,mild_master_5,,
829,az_itd=0_az=15,6.0,1.4598857840631485e-15,0.057637877750362526,3.404719343028921e-08,-2.342609555147088,-0.07975928065573666,2,6,hbo,False,S2_D6 hbo,mild_master_5,0.09889381222640807,
830,az_itd=0_az=5,6.0,1.4598857840631485e-15,0.005034545592723971,3.401988377328946e-08,-4.310522025527003,-0.1466434583106329,2,6,hbo,True,S2_D6 hbo,mild_master_5,-0.02283270890446042,
831,az_itd=15_az=0,6.0,1.4598857840631485e-15,5.9364303159651967e-05,3.463589182032617e-08,-9.95688577753283,-0.3448656186579714,2,6,hbo,True,S2_D6 hbo,mild_master_5,-0.14485308943385006,
832,az_itd=5_az=0,6.0,1.4598857840631485e-15,0.14794626215988346,3.4035877825982966e-08,-1.660180283228805,-0.05650569328908141,2,6,hbo,False,S2_D6 hbo,mild_master_5,0.009321433299405765,
833,constant,6.0,1.4598857840631485e-15,0.6428351731354194,2.9331650571897652e-08,0.48805100118901773,0.014315341428141073,2,6,hbo,False,S2_D6 hbo,mild_master_5,,
840,Linear,6.0,1.5422719017835955e-15,0.8330402662017281,4.129988362309528e-12,0.22016808003929159,9.092916083143069e-07,2,7,hbo,False,S2_D7 hbo,mild_master_5,,
841,az_itd=0_az=15,6.0,1.5422719017835955e-15,0.12118425464856644,3.5797502221313014e-08,-1.8045625014292037,-0.06459883015341009,2,7,hbo,False,S2_D7 hbo,mild_master_5,0.13514501089024974,
842,az_itd=0_az=5,6.0,1.5422719017835955e-15,0.008279708157783408,3.5767378215091933e-08,-3.8685578126187745,-0.13836817043088445,2,7,hbo,True,S2_D7 hbo,mild_master_5,-0.022500930902115315,
843,az_itd=15_az=0,6.0,1.5422719017835955e-15,3.507278058399201e-05,3.642171405865023e-08,-10.91561920399853,-0.39756556142114563,2,7,hbo,True,S2_D7 hbo,mild_master_5,-0.13421956071445354,
844,az_itd=5_az=0,6.0,1.5422719017835955e-15,0.46029389626958006,3.578614466993777e-08,-0.7887220576282328,-0.02822532165865493,2,7,hbo,False,S2_D7 hbo,mild_master_5,0.05418539122374728,
845,constant,6.0,1.5422719017835955e-15,0.7472475860285923,3.626899963063081e-08,0.33748135328064194,0.012240111077480388,2,7,hbo,False,S2_D7 hbo,mild_master_5,,
852,Linear,6.0,1.3623288253724722e-12,0.23326393161364423,9.804916970276922e-12,-1.3254184492436207,-1.29956178457069e-05,2,8,hbo,False,S2_D8 hbo,mild_master_5,,
853,az_itd=0_az=15,6.0,1.3623288253724722e-12,0.3000293348493595,3.680033006073915e-07,-1.134081301719493,-0.41734566218990043,2,8,hbo,False,S2_D8 hbo,mild_master_5,-0.22305284011592064,
854,az_itd=0_az=5,6.0,1.3623288253724722e-12,0.3454618850616977,3.6799663980204115e-07,-1.0237089441172162,-0.3767214515704311,2,8,hbo,False,S2_D8 hbo,mild_master_5,-0.3840852929293027,
855,az_itd=15_az=0,6.0,1.3623288253724722e-12,0.47065867535694506,3.735342819979322e-07,-0.769747620502512,-0.2875271247440226,2,8,hbo,False,S2_D8 hbo,mild_master_5,-0.2240338443629761,
856,az_itd=5_az=0,6.0,1.3623288253724722e-12,0.5685171950802015,3.678672044219064e-07,0.6031094685569891,0.22186419415844125,2,8,hbo,False,S2_D8 hbo,mild_master_5,0.36261956852685095,
857,constant,6.0,1.3623288253724722e-12,0.2078155139262083,1.3339287500898605e-07,1.411414130018431,0.18827258863146537,2,8,hbo,False,S2_D8 hbo,mild_master_5,,
864,Linear,6.0,1.1570460684093735e-15,0.8476818931279742,2.2400809839718772e-12,0.20054170402674135,4.4922965768361973e-07,3,5,hbo,False,S3_D5 hbo,mild_master_5,,
865,az_itd=0_az=15,6.0,1.1570460684093735e-15,0.38282215694053184,3.031078637771458e-08,-0.9414379315356917,-0.028535724030655837,3,5,hbo,False,S3_D5 hbo,mild_master_5,0.04932843125524001,
866,az_itd=0_az=5,6.0,1.1570460684093735e-15,0.03791211333905895,3.028647373705411e-08,-2.652296254115305,-0.08032870084315018,3,5,hbo,True,S3_D5 hbo,mild_master_5,0.0037410451721712323,
867,az_itd=15_az=0,6.0,1.1570460684093735e-15,5.6664348175913846e-05,3.0834879829876794e-08,-10.038497063616582,-0.30953585062918837,3,5,hbo,True,S3_D5 hbo,mild_master_5,-0.13243705010557943,
868,az_itd=5_az=0,6.0,1.1570460684093735e-15,0.7780358527641624,3.030071257043987e-08,-0.2948618928678016,-0.008934525463763091,3,5,hbo,False,S3_D5 hbo,mild_master_5,0.010618587363982515,
