,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
658,Linear,7.0,1.7156642099551976e-16,0.2943623824714811,1.4608532792420896e-12,-1.1334129606873204,-1.6557500403555577e-06,1,7,hbo,False,S1_D7 hbo,mild_master_42,,
659,ShortHbO,7.0,1.7156642099551976e-16,3.1541306428595907e-12,0.0033973168681864186,97.46369870602226,331115.06764980825,1,7,hbo,True,S1_D7 hbo,mild_master_42,,
660,az_itd=0_az=15,7.0,1.7156642099551976e-16,6.576539851691703e-07,9.818152322308253e-09,16.763344789289814,0.16458507257261976,1,7,hbo,True,S1_D7 hbo,mild_master_42,0.0559635389653357,
661,az_itd=0_az=5,7.0,1.7156642099551976e-16,0.010551267417364297,9.829768702907272e-09,-3.459740468538111,-0.034008448577817665,1,7,hbo,True,S1_D7 hbo,mild_master_42,-0.16647853879087,
662,az_itd=15_az=0,7.0,1.7156642099551976e-16,3.314049734467613e-05,9.843101518243412e-09,9.355202689905404,0.09208420980048274,1,7,hbo,True,S1_D7 hbo,mild_master_42,-0.010154265182025437,
663,az_itd=5_az=0,7.0,1.7156642099551976e-16,0.0034276547354148094,9.839514186835334e-09,4.332427442847892,0.04262898128733657,1,7,hbo,True,S1_D7 hbo,mild_master_42,0.1054995547674407,
664,constant,7.0,1.7156642099551976e-16,0.7485412050039045,1.2188499494168648e-08,0.33347627948761904,0.004064575463852087,1,7,hbo,False,S1_D7 hbo,mild_master_42,,
924,Linear,7.0,1.572254088766415e-16,0.615726036684773,1.398465704521101e-12,-0.5251046529769187,-7.343408484726749e-07,2,6,hbo,False,S2_D6 hbo,mild_master_42,,
925,ShortHbO,7.0,1.572254088766415e-16,5.889067961672802e-12,0.003252230182906965,89.14089357236996,289906.704607359,2,6,hbo,True,S2_D6 hbo,mild_master_42,,
926,az_itd=0_az=15,7.0,1.572254088766415e-16,2.1644415068518443e-05,9.398855791757394e-09,9.982376003679812,0.09382291251768604,2,6,hbo,True,S2_D6 hbo,mild_master_42,0.0059579596764738445,
