S,Condition,Lead_Stream,Lead_Word,Lag_Word,Lead_Amplitude,Lag_Amplitude,Electrode
mild_master_1 ,large_itd,Masker,non-bash,bash,0.972615822698131,4.7032100684715,CP1
mild_master_1 ,large_itd,Masker,non-bash,non-bash,0.0924786291534094,0.0662768096374951,CP1
mild_master_1 ,small_ild,Target,bash,non-bash,5.51741511791944,-0.516728382706642,CP1
mild_master_1 ,small_ild,Target,non-bash,bash,-0.702397028888975,2.73587790727615,CP1
mild_master_1 ,small_ild,Target,non-bash,non-bash,1.10850294954729,0.461322341138953,CP1
mild_master_1 ,small_ild,Masker,bash,non-bash,3.02461064078591,1.75475997735154,CP1
mild_master_1 ,small_ild,Masker,non-bash,bash,3.12881073289447,4.15611011915737,CP1
mild_master_1 ,small_ild,Masker,non-bash,non-bash,1.39686575657443,-1.03646304029271,CP1
mild_master_1 ,large_ild,Target,bash,non-bash,2.61549873631051,1.24987145586217,CP1
mild_master_1 ,large_ild,Target,non-bash,bash,0.364457736565517,0.20625363893998,CP1
mild_master_1 ,large_ild,Target,non-bash,non-bash,1.37870244165746,-0.86495361846637,CP1
