,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
480,4,8.0,8.704478432069272e-15,0.05597635712743457,3.099492952023388e-07,-2.2336608912646474,-0.6923216189685054,1,7,hbo,False,S1_D7 hbo,mild_master_18,,
481,Linear,8.0,8.704478432069272e-15,0.8261200376520895,1.7521128231980126e-12,-0.22699597622436116,-3.977225607570544e-07,1,7,hbo,False,S1_D7 hbo,mild_master_18,,
482,ShortHbO,8.0,8.704478432069272e-15,5.392826386484076e-07,0.01985342181753029,14.36273292279464,285149.3951687717,1,7,hbo,True,S1_D7 hbo,mild_master_18,,
483,az_itd=0_az=15,8.0,8.704478432069272e-15,0.06370680796755797,5.76174192589128e-08,-2.150689635936955,-0.12391718644957808,1,7,hbo,False,S1_D7 hbo,mild_master_18,-0.07524611118047696,
484,az_itd=0_az=5,8.0,8.704478432069272e-15,0.4454303967332931,5.7583007704945565e-08,0.8025308397604507,0.04621213952938247,1,7,hbo,False,S1_D7 hbo,mild_master_18,0.042345380985316976,
485,az_itd=15_az=0,8.0,8.704478432069272e-15,0.537240045816999,5.757564579797002e-08,0.6445794810875523,0.037112079891736226,1,7,hbo,False,S1_D7 hbo,mild_master_18,0.0462792511668285,
486,az_itd=5_az=0,8.0,8.704478432069272e-15,0.46229366495960367,5.757687924141636e-08,0.7720254675572314,0.044450817116840714,1,7,hbo,False,S1_D7 hbo,mild_master_18,0.048846330000358915,
487,constant,8.0,8.704478432069272e-15,0.8415668397859335,2.4865727199834264e-08,0.20648973457719122,0.0051345174095626216,1,7,hbo,False,S1_D7 hbo,mild_master_18,,
496,4,8.0,3.3611661388636146e-16,0.022305110589435528,8.804842291215794e-08,-2.825473065957477,-0.24877844743833544,1,8,hbo,True,S1_D8 hbo,mild_master_18,,
497,Linear,8.0,3.3611661388636146e-16,0.5272988245275719,9.869502551509707e-13,-0.6608137796629913,-6.521903284456665e-07,1,8,hbo,False,S1_D8 hbo,mild_master_18,,
498,ShortHbO,8.0,3.3611661388636146e-16,9.393640552393082e-14,0.003942730687660805,102.18763390015619,402898.3200775934,1,8,hbo,True,S1_D8 hbo,mild_master_18,,
499,az_itd=0_az=15,8.0,3.3611661388636146e-16,0.08708651391642823,1.61046713631376e-08,1.9492985428114706,0.031392812420621745,1,8,hbo,False,S1_D8 hbo,mild_master_18,-0.022466231803436962,
500,az_itd=0_az=5,8.0,3.3611661388636146e-16,0.02621774227203511,1.610410390824366e-08,2.7207632139890636,0.04381545350780686,1,8,hbo,True,S1_D8 hbo,mild_master_18,0.03222838621554698,
501,az_itd=15_az=0,8.0,3.3611661388636146e-16,0.2133769110591339,1.6107879447922516e-08,1.3519226573164238,0.021776607186968014,1,8,hbo,False,S1_D8 hbo,mild_master_18,0.03568168976716297,
