,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
630,Linear,7.0,1.131520081147261e-16,0.3889811408481656,1.0975127995118886e-12,-0.9183527863044867,-1.0079039374365804e-06,1,7,hbo,False,S1_D7 hbo,mild_master_4,,
631,ShortHbO,7.0,1.131520081147261e-16,7.1871059208730226e-09,0.002513682177461259,32.21212996274054,80971.0569854067,1,7,hbo,True,S1_D7 hbo,mild_master_4,,
632,az_itd=0_az=15,7.0,1.131520081147261e-16,2.2228696524639987e-06,8.943820960178718e-09,14.021560221583346,0.12540632420420528,1,7,hbo,True,S1_D7 hbo,mild_master_4,0.0329361969751196,
633,az_itd=0_az=5,7.0,1.131520081147261e-16,0.17445746161148712,8.947716927768624e-09,-1.5113334379412733,-0.013522983786169882,1,7,hbo,False,S1_D7 hbo,mild_master_4,-0.10710647641532256,
634,az_itd=15_az=0,7.0,1.131520081147261e-16,2.4583335117179523e-06,9.101090221080813e-09,13.814960498954937,0.1257312019016565,1,7,hbo,True,S1_D7 hbo,mild_master_4,-0.014961662181217528,
635,az_itd=5_az=0,7.0,1.131520081147261e-16,6.591372115353382e-06,8.942966889545675e-09,11.93579090715613,0.1067413828832376,1,7,hbo,True,S1_D7 hbo,mild_master_4,-0.07109852974680912,
636,constant,7.0,1.131520081147261e-16,0.9063991726477589,9.750397702337593e-09,-0.12190619844606781,-0.0011886339172292504,1,7,hbo,False,S1_D7 hbo,mild_master_4,,
644,Linear,7.0,6.963202210871171e-17,0.277638583641618,8.609599798286331e-13,-1.1770620683009685,-1.013403334581451e-06,1,8,hbo,False,S1_D8 hbo,mild_master_4,,
645,ShortHbO,7.0,6.963202210871171e-17,5.83390257794214e-09,0.0019718947767763113,33.19226208442188,65451.648233661894,1,8,hbo,True,S1_D8 hbo,mild_master_4,,
646,az_itd=0_az=15,7.0,6.963202210871171e-17,1.1360930232307947e-06,7.0161112625666135e-09,15.475036889751975,0.10857458061082263,1,8,hbo,True,S1_D8 hbo,mild_master_4,0.10638744825846795,
647,az_itd=0_az=5,7.0,6.963202210871171e-17,0.04608940791901557,7.01916751136764e-09,2.420040865704045,0.01698667222073185,1,8,hbo,True,S1_D8 hbo,mild_master_4,-0.040151965441445066,
648,az_itd=15_az=0,7.0,6.963202210871171e-17,2.422066782887901e-06,7.139483436225227e-09,13.845276819231264,0.0988481245208547,1,8,hbo,True,S1_D8 hbo,mild_master_4,0.008345615494046499,
649,az_itd=5_az=0,7.0,6.963202210871171e-17,2.885375622106112e-05,7.0154412743575254e-09,9.555227943347603,0.06703414049965514,1,8,hbo,True,S1_D8 hbo,mild_master_4,-0.04500211409268563,
650,constant,7.0,6.963202210871171e-17,0.6346854790217987,7.648842193785085e-09,-0.49659833755646915,-0.0037984023176654497,1,8,hbo,False,S1_D8 hbo,mild_master_4,,
924,Linear,7.0,1.080627245117347e-16,0.7245865649224086,1.0725472096844918e-12,-0.36682588904756613,-3.9343808373800005e-07,2,6,hbo,False,S2_D6 hbo,mild_master_4,,
925,ShortHbO,7.0,1.080627245117347e-16,1.0001305348895006e-08,0.0024565023812649456,30.717805555940487,75458.3624954014,2,6,hbo,True,S2_D6 hbo,mild_master_4,,
926,az_itd=0_az=15,7.0,1.080627245117347e-16,6.694458693141111e-05,8.740372065841632e-09,8.39453142714397,0.07337132799163884,2,6,hbo,True,S2_D6 hbo,mild_master_4,-0.0039698647496649265,
927,az_itd=0_az=5,7.0,1.080627245117347e-16,0.004044851536642394,8.744179410201928e-09,-4.198149740759421,-0.036709374524093084,2,6,hbo,True,S2_D6 hbo,mild_master_4,-0.1357219324597233,
928,az_itd=15_az=0,7.0,1.080627245117347e-16,0.00015640126566900705,8.894063856064671e-09,7.346481181165932,0.0653400727426672,2,6,hbo,True,S2_D6 hbo,mild_master_4,-0.066445673028057,
929,az_itd=5_az=0,7.0,1.080627245117347e-16,0.00042190831390709164,8.739537423116051e-09,6.255480295857372,0.05467000414521057,2,6,hbo,True,S2_D6 hbo,mild_master_4,-0.10684809051871234,
930,constant,7.0,1.080627245117347e-16,0.8331576766039285,9.528601264247018e-09,-0.2186541464834883,-0.0020834681766154196,2,6,hbo,False,S2_D6 hbo,mild_master_4,,
938,Linear,7.0,8.38049427075928e-17,0.4432902649492203,9.445246089750318e-13,-0.8124351203714804,-7.673649643864554e-07,2,7,hbo,False,S2_D7 hbo,mild_master_4,,
939,ShortHbO,7.0,8.38049427075928e-17,2.912868670202613e-09,0.002163286548284473,36.67317784051123,79334.59230522216,2,7,hbo,True,S2_D7 hbo,mild_master_4,,
940,az_itd=0_az=15,7.0,8.38049427075928e-17,2.434616889014386e-05,7.697093827892063e-09,9.805621815273176,0.07547479115298293,2,7,hbo,True,S2_D7 hbo,mild_master_4,0.05413487822160823,
941,az_itd=0_az=5,7.0,8.38049427075928e-17,0.8933485471661531,7.700446715681685e-09,0.13902112458379065,0.001070524762211625,2,7,hbo,False,S2_D7 hbo,mild_master_4,-0.023028286377638967,
