,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
752,4,8.0,3.800762548610594e-16,0.00012632550205766334,5.510436710599469e-08,-6.885809479778281,-0.37943817339564073,1,7,hbo,True,S1_D7 hbo,mild_master_17,,
753,Linear,8.0,3.800762548610594e-16,0.8859744837601764,1.3280289299685808e-12,-0.14804004305617424,-1.9660145997239374e-07,1,7,hbo,False,S1_D7 hbo,mild_master_17,,
754,ShortHbO,8.0,3.800762548610594e-16,5.243933183955961e-05,0.00047638648779988623,7.798636996007033,3715.1652881540463,1,7,hbo,True,S1_D7 hbo,mild_master_17,,
755,az_itd=0_az=15,8.0,3.800762548610594e-16,0.00010828231653902992,1.744052228293247e-08,7.039600140713473,0.12277430311704789,1,7,hbo,True,S1_D7 hbo,mild_master_17,0.05132171928894015,
756,az_itd=0_az=5,8.0,3.800762548610594e-16,0.009638831174859789,1.687364529520683e-08,-3.3801976799719524,-0.05703625667952778,1,7,hbo,True,S1_D7 hbo,mild_master_17,-0.04262352351957601,
757,az_itd=15_az=0,8.0,3.800762548610594e-16,0.17803120078337553,1.74354883437681e-08,-1.4765888305545245,-0.025745047343671584,1,7,hbo,False,S1_D7 hbo,mild_master_17,0.033790867360326306,
758,az_itd=5_az=0,8.0,3.800762548610594e-16,0.0035368987981405486,1.7440515262843222e-08,4.079436790815945,0.07114747961402966,1,7,hbo,True,S1_D7 hbo,mild_master_17,0.01139394806535295,
759,constant,8.0,3.800762548610594e-16,0.9524799063471519,1.5333812627314645e-08,-0.06148680775468358,-0.000942827189162035,1,7,hbo,False,S1_D7 hbo,mild_master_17,,
768,4,8.0,5.79869433753097e-16,0.0012891029710380458,6.806373197635931e-08,-4.839406229268169,-0.32938804851363235,1,8,hbo,True,S1_D8 hbo,mild_master_17,,
769,Linear,8.0,5.79869433753097e-16,0.7509907678984917,1.6403528412251616e-12,0.32846767840715946,5.388028895258168e-07,1,8,hbo,False,S1_D8 hbo,mild_master_17,,
770,ShortHbO,8.0,5.79869433753097e-16,9.540091820772477e-05,0.0005884223687825135,7.167904161329679,4217.755145815645,1,8,hbo,True,S1_D8 hbo,mild_master_17,,
771,az_itd=0_az=15,8.0,5.79869433753097e-16,0.0007815831117117135,2.1542158934697197e-08,5.241796426074722,0.1129196117138294,1,8,hbo,True,S1_D8 hbo,mild_master_17,0.03239921214007661,
772,az_itd=0_az=5,8.0,5.79869433753097e-16,0.00017267763379211722,2.0841964641894466e-08,-6.581557867482074,-0.13717259636264373,1,8,hbo,True,S1_D8 hbo,mild_master_17,-0.034760416931204095,
773,az_itd=15_az=0,8.0,5.79869433753097e-16,0.1476341258388392,2.1535941121045332e-08,-1.602855797593632,-0.03451900808250261,1,8,hbo,False,S1_D8 hbo,mild_master_17,0.04485291005862379,
774,az_itd=5_az=0,8.0,5.79869433753097e-16,0.3130302160095795,2.1542150263633575e-08,1.0766488046444567,0.023193330330812358,1,8,hbo,False,S1_D8 hbo,mild_master_17,0.05563754210560065,
775,constant,8.0,5.79869433753097e-16,0.8187661423928922,1.893999636786897e-08,-0.23679559327415137,-0.004484907676539805,1,8,hbo,False,S1_D8 hbo,mild_master_17,,
1072,4,8.0,8.375377324058559e-16,0.0011155780832510867,8.179991278040648e-08,-4.953777503678393,-0.4052185677344322,2,6,hbo,True,S2_D6 hbo,mild_master_17,,
1073,Linear,8.0,8.375377324058559e-16,0.6707775321310365,1.9713982093711142e-12,-0.4411589176745901,-8.696999003517858e-07,2,6,hbo,False,S2_D6 hbo,mild_master_17,,
1074,ShortHbO,8.0,8.375377324058559e-16,1.1917986850197313e-05,0.0007071739536875214,9.554263308492875,6756.526158438525,2,6,hbo,True,S2_D6 hbo,mild_master_17,,
1075,az_itd=0_az=15,8.0,8.375377324058559e-16,0.09248430997091024,2.5889657689824213e-08,1.9103288353703347,0.049457759622738524,2,6,hbo,False,S2_D6 hbo,mild_master_17,-0.025858039609371684,
1076,az_itd=0_az=5,8.0,8.375377324058559e-16,0.11779993676968464,2.504815472756385e-08,1.752410529585332,0.04389465009126551,2,6,hbo,False,S2_D6 hbo,mild_master_17,-0.029994697707929435,
1077,az_itd=15_az=0,8.0,8.375377324058559e-16,0.4893747355568936,2.588218503736102e-08,0.7245481120114209,0.018752888303550173,2,6,hbo,False,S2_D6 hbo,mild_master_17,0.0339255653338051,
1078,az_itd=5_az=0,8.0,8.375377324058559e-16,0.1532209317728494,2.5889647268822786e-08,1.577986501497881,0.04085351391874383,2,6,hbo,False,S2_D6 hbo,mild_master_17,-0.012834484538472513,
1079,constant,8.0,8.375377324058559e-16,0.8708509194580335,2.2762343556051483e-08,0.16787103107494178,0.0038211380824364196,2,6,hbo,False,S2_D6 hbo,mild_master_17,,
1088,4,8.0,6.463526338556172e-16,7.222969379487946e-05,7.185970187947675e-08,-7.456026795840117,-0.5357878627544611,2,7,hbo,True,S2_D7 hbo,mild_master_17,,
1089,Linear,8.0,6.463526338556172e-16,0.6446138664726186,1.7318366584502684e-12,-0.4792108466199088,-8.29914911303347e-07,2,7,hbo,False,S2_D7 hbo,mild_master_17,,
1090,ShortHbO,8.0,6.463526338556172e-16,2.1435952300416316e-05,0.0006212391647083571,8.823211110577185,5481.324300380466,2,7,hbo,True,S2_D7 hbo,mild_master_17,,
1091,az_itd=0_az=15,8.0,6.463526338556172e-16,2.857033396720554e-05,2.2743582726632168e-08,8.482864189356643,0.19293072344941833,2,7,hbo,True,S2_D7 hbo,mild_master_17,0.08473395438195916,
1092,az_itd=0_az=5,8.0,6.463526338556172e-16,0.30272450227670605,2.2004338026444532e-08,1.1014713023885319,0.024237146864185356,2,7,hbo,False,S2_D7 hbo,mild_master_17,-0.011515050672651442,
1093,az_itd=15_az=0,8.0,6.463526338556172e-16,0.14247254384981256,2.273701814043639e-08,1.6266073829401835,0.03698420157327871,2,7,hbo,False,S2_D7 hbo,mild_master_17,0.11877396754847178,
1094,az_itd=5_az=0,8.0,6.463526338556172e-16,0.002132153650007788,2.2743573571976247e-08,4.452517359031453,0.10126615613563322,2,7,hbo,True,S2_D7 hbo,mild_master_17,0.016895877567519722,
1095,constant,8.0,6.463526338556172e-16,0.9504395568919282,1.9996295428910115e-08,-0.06413083000742183,-0.0012823790229296206,2,7,hbo,False,S2_D7 hbo,mild_master_17,,
1104,4,8.0,4.2734867542574535e-16,0.0007669942307324607,5.967822604340547e-08,-5.257317266336797,-0.3137473682023459,2,8,hbo,True,S2_D8 hbo,mild_master_17,,
1105,Linear,8.0,4.2734867542574535e-16,0.9812460378391858,2.2568465296439604e-12,0.024251458129063583,5.473181911738296e-08,2,8,hbo,False,S2_D8 hbo,mild_master_17,,
1106,ShortHbO,8.0,4.2734867542574535e-16,0.00027070674417561296,0.0005040235578186267,6.161029144740513,3105.303829356364,2,8,hbo,True,S2_D8 hbo,mild_master_17,,
1107,az_itd=0_az=15,8.0,4.2734867542574535e-16,0.0002296494141913072,1.8865269594574457e-08,6.312602845335418,0.11908895452073047,2,8,hbo,True,S2_D8 hbo,mild_master_17,0.03645311884667817,
