,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
608,4,8.0,3.5885754187288524e-16,0.007506929808919463,9.433147438042927e-08,3.5502291277027953,0.33489834800455,1,7,hbo,True,S1_D7 hbo,mild_master_30,,
609,Linear,8.0,3.5885754187288524e-16,0.9911246656193955,1.7857290607108782e-12,-0.011476048636965315,-2.049311355316042e-08,1,7,hbo,False,S1_D7 hbo,mild_master_30,,
610,ShortHbO,8.0,3.5885754187288524e-16,0.1722249678896651,0.000145365051443374,1.4991261879427618,217.9205554304087,1,7,hbo,False,S1_D7 hbo,mild_master_30,,
611,az_itd=0_az=15,8.0,3.5885754187288524e-16,0.047352681211755336,1.7228270331369196e-08,2.3408518074402966,0.04032882774425561,1,7,hbo,True,S1_D7 hbo,mild_master_30,0.07386710032207296,
612,az_itd=0_az=5,8.0,3.5885754187288524e-16,0.0023489581222492215,1.7219257007124665e-08,-4.37994592355721,-0.0754194145350396,1,7,hbo,True,S1_D7 hbo,mild_master_30,0.06421883500133699,
613,az_itd=15_az=0,8.0,3.5885754187288524e-16,0.009217934173759063,1.721080507444377e-08,-3.4103822804766,-0.05869542465861978,1,7,hbo,True,S1_D7 hbo,mild_master_30,0.021161430786866275,
614,az_itd=5_az=0,8.0,3.5885754187288524e-16,0.7565589201851658,1.720475174696904e-08,-0.3208312817538069,-0.005519822555236124,1,7,hbo,False,S1_D7 hbo,mild_master_30,0.025226761547333713,
615,constant,8.0,3.5885754187288524e-16,0.8944950139586323,1.7011104782569802e-08,0.13689663211895087,0.002328762953356384,1,7,hbo,False,S1_D7 hbo,mild_master_30,,
624,4,8.0,2.358096950897272e-16,0.0006921010544166287,7.646741549425385e-08,5.34244264307916,0.4085227813425538,1,8,hbo,True,S1_D8 hbo,mild_master_30,,
625,Linear,8.0,2.358096950897272e-16,0.9833014698824301,1.4475559397582374e-12,0.02159300779337792,3.125708668855012e-08,1,8,hbo,False,S1_D8 hbo,mild_master_30,,
626,ShortHbO,8.0,2.358096950897272e-16,0.0528975398240899,0.00011783648946517698,2.2699139176898036,267.4786874487131,1,8,hbo,False,S1_D8 hbo,mild_master_30,,
627,az_itd=0_az=15,8.0,2.358096950897272e-16,0.08349998453163601,1.3965660076118272e-08,1.9764981429789192,0.0276031012059226,1,8,hbo,False,S1_D8 hbo,mild_master_30,0.08617116007510063,
628,az_itd=0_az=5,8.0,2.358096950897272e-16,0.0006072115592110381,1.3958353653585202e-08,-5.452071868767783,-0.07610194728902388,1,8,hbo,True,S1_D8 hbo,mild_master_30,0.046172338139522325,
629,az_itd=15_az=0,8.0,2.358096950897272e-16,0.4512785164814126,1.3951502308874599e-08,-0.7918646858202067,-0.011047701992536872,1,8,hbo,False,S1_D8 hbo,mild_master_30,0.08944757515133016,
630,az_itd=5_az=0,8.0,2.358096950897272e-16,0.36204554095047237,1.394659533259576e-08,0.9666141244564315,0.013480976036565204,1,8,hbo,False,S1_D8 hbo,mild_master_30,0.08357117978635556,
631,constant,8.0,2.358096950897272e-16,0.9172212419181711,1.3789620335828514e-08,0.1072633896876808,0.0014791214197271416,1,8,hbo,False,S1_D8 hbo,mild_master_30,,
912,4,8.0,4.309714774862728e-15,0.22628163031919563,2.8011499779778614e-07,1.3108589240870798,0.3671912446338607,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
913,Linear,8.0,4.309714774862728e-15,0.853777662500336,2.28126481423086e-12,0.1903483414952736,4.342349739003676e-07,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
914,ShortHbO,8.0,4.309714774862728e-15,0.13078018331437308,0.0005074958312017601,1.6834759909794486,854.3570473503221,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
915,az_itd=0_az=15,8.0,4.309714774862728e-15,0.5617368946850658,5.1586105680855916e-08,-0.6053260647460673,-0.031226414347367264,2,6,hbo,False,S2_D6 hbo,mild_master_30,0.043053795131069404,
916,az_itd=0_az=5,8.0,4.309714774862728e-15,0.0951491699882191,5.157034830733624e-08,-1.891886813546911,-0.09756526193267069,2,6,hbo,False,S2_D6 hbo,mild_master_30,0.07212098561881258,
917,az_itd=15_az=0,8.0,4.309714774862728e-15,0.21576818121986324,5.155909486040606e-08,-1.3441554335473738,-0.06930343750539927,2,6,hbo,False,S2_D6 hbo,mild_master_30,0.08307587629616965,
918,az_itd=5_az=0,8.0,4.309714774862728e-15,0.8362883159236175,5.1545839493901387e-08,-0.21348578185266415,-0.011004303845607471,2,6,hbo,False,S2_D6 hbo,mild_master_30,-0.0033370505347143204,
919,constant,8.0,4.309714774862728e-15,0.9183891436667608,2.976822846097072e-08,0.10574363912609752,0.0031478008078001133,2,6,hbo,False,S2_D6 hbo,mild_master_30,,
928,4,8.0,4.810033444844289e-16,0.002725264774281535,1.0921181669867853e-07,4.2697059229834275,0.4663023406181282,2,7,hbo,True,S2_D7 hbo,mild_master_30,,
929,Linear,8.0,4.810033444844289e-16,0.7233060916817519,2.0674193436790037e-12,0.3667642212929183,7.582554456703461e-07,2,7,hbo,False,S2_D7 hbo,mild_master_30,,
930,ShortHbO,8.0,4.810033444844289e-16,0.05928110768523524,0.00016829569830111133,2.1968855919123094,369.72639477853244,2,7,hbo,False,S2_D7 hbo,mild_master_30,,
931,az_itd=0_az=15,8.0,4.810033444844289e-16,0.011340321932190778,1.9945948198336767e-08,-3.270936987834614,-0.06524193971937291,2,7,hbo,True,S2_D7 hbo,mild_master_30,0.0813220296472457,
932,az_itd=0_az=5,8.0,4.810033444844289e-16,0.00046573121347172737,1.9935513064976405e-08,-5.678625382830128,-0.11320631051051666,2,7,hbo,True,S2_D7 hbo,mild_master_30,0.09262368347229372,
933,az_itd=15_az=0,8.0,4.810033444844289e-16,0.001310823785265673,1.992572788003407e-08,-4.8262833588262,-0.09616720887990769,2,7,hbo,True,S2_D7 hbo,mild_master_30,0.11240787583564206,
