,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
630,Linear,7.0,2.8322423100773076e-17,0.04865066541936312,5.495442853753132e-13,-2.3832282359611505,-1.309689457817539e-06,1,7,hbo,True,S1_D7 hbo,mild_master_32,,
631,ShortHbO,7.0,2.8322423100773076e-17,1.108632315248958e-13,0.0035479197236431893,157.2743530806294,557996.7793179881,1,7,hbo,True,S1_D7 hbo,mild_master_32,,
632,az_itd=0_az=15,7.0,2.8322423100773076e-17,0.0001348658677280644,3.9862512665838926e-09,7.521319497095385,0.029981869371678606,1,7,hbo,True,S1_D7 hbo,mild_master_32,0.02274085181044864,
633,az_itd=0_az=5,7.0,2.8322423100773076e-17,3.2401174563272586e-05,3.974952062344968e-09,9.38753179698228,0.037314988876743685,1,7,hbo,True,S1_D7 hbo,mild_master_32,0.07440257294206332,
634,az_itd=15_az=0,7.0,2.8322423100773076e-17,8.811087458470601e-07,3.991562466013191e-09,16.06181901018517,0.06411175389695227,1,7,hbo,True,S1_D7 hbo,mild_master_32,0.05755864593859788,
635,az_itd=5_az=0,7.0,2.8322423100773076e-17,4.949968029754779e-08,4.053309239255434e-09,24.397151039465378,0.09888919771977533,1,7,hbo,True,S1_D7 hbo,mild_master_32,0.1485854833479984,
636,constant,7.0,2.8322423100773076e-17,0.32057465360621284,4.897657801382713e-09,-1.068919997934489,-0.005235204366937844,1,7,hbo,False,S1_D7 hbo,mild_master_32,,
644,Linear,7.0,5.607569993214995e-17,0.010579144020779375,7.732587525003817e-13,-3.4577906236879294,-2.673766864080445e-06,1,8,hbo,True,S1_D8 hbo,mild_master_32,,
645,ShortHbO,7.0,5.607569993214995e-17,1.3133632604966892e-13,0.004992245488645517,153.51163364076422,766367.7604977085,1,8,hbo,True,S1_D8 hbo,mild_master_32,,
646,az_itd=0_az=15,7.0,5.607569993214995e-17,1.977709503120248e-05,5.609017805446906e-09,10.119852828037862,0.05676243470096659,1,8,hbo,True,S1_D8 hbo,mild_master_32,0.0718761111616973,
647,az_itd=0_az=5,7.0,5.607569993214995e-17,2.8007902507683273e-07,5.593118798202984e-09,18.98262512668139,0.106172077435282,1,8,hbo,True,S1_D8 hbo,mild_master_32,0.1357969882367922,
648,az_itd=15_az=0,7.0,5.607569993214995e-17,5.554729778006423e-08,5.616491145729527e-09,23.994498315219314,0.13476488733365133,1,8,hbo,True,S1_D8 hbo,mild_master_32,0.12224654760508599,
649,az_itd=5_az=0,7.0,5.607569993214995e-17,3.781001837592908e-08,5.703374467272234e-09,25.364171706417917,0.14466136929389276,1,8,hbo,True,S1_D8 hbo,mild_master_32,0.20023762710554466,
650,constant,7.0,5.607569993214995e-17,0.35415314214301363,6.891449629185948e-09,-0.9921951377595919,-0.0068376628141934405,1,8,hbo,False,S1_D8 hbo,mild_master_32,,
910,Linear,7.0,1.7261536709281904e-16,0.8777653847095285,1.3566793698409897e-12,0.15951875634790882,2.1641580583989935e-07,2,6,hbo,False,S2_D6 hbo,mild_master_32,,
911,ShortHbO,7.0,1.7261536709281904e-16,8.349952835163363e-07,0.008758874622145037,16.188604476608813,141793.95691811247,2,6,hbo,True,S2_D6 hbo,mild_master_32,,
912,az_itd=0_az=15,7.0,1.7261536709281904e-16,2.0485769933838566e-05,9.840999170218694e-09,-10.066009638379033,-0.09905959249870143,2,6,hbo,True,S2_D6 hbo,mild_master_32,-0.09811881227550508,
913,az_itd=0_az=5,7.0,1.7261536709281904e-16,0.009404245444574,9.813104425983297e-09,-3.5451846559597717,-0.034789267238326906,2,6,hbo,True,S2_D6 hbo,mild_master_32,-0.1340987743609132,
914,az_itd=15_az=0,7.0,1.7261536709281904e-16,0.43829030118239476,9.854111115673497e-09,0.821783729185472,0.00809794818044618,2,6,hbo,False,S2_D6 hbo,mild_master_32,-0.0746458950080713,
915,az_itd=5_az=0,7.0,1.7261536709281904e-16,0.2206259837692245,1.0006547553721051e-08,1.3448110524312773,0.01345691574692323,2,6,hbo,False,S2_D6 hbo,mild_master_32,-0.008146846423780716,
916,constant,7.0,1.7261536709281904e-16,0.9506698996499554,1.2091020644748923e-08,0.06411664955146587,0.0007752357333989056,2,6,hbo,False,S2_D6 hbo,mild_master_32,,
924,Linear,7.0,2.3599173514576516e-17,0.32621186942234237,5.016327583162029e-13,1.0556089664689556,5.295280375531383e-07,2,7,hbo,False,S2_D7 hbo,mild_master_32,,
925,ShortHbO,7.0,2.3599173514576516e-17,1.455172993737857e-11,0.003238597515467029,78.32543641116075,253664.563759056,2,7,hbo,True,S2_D7 hbo,mild_master_32,,
926,az_itd=0_az=15,7.0,2.3599173514576516e-17,4.418496757829656e-05,3.638713514839442e-09,-8.95141576218589,-0.0325716375108126,2,7,hbo,True,S2_D7 hbo,mild_master_32,-0.01487182600722155,
927,az_itd=0_az=5,7.0,2.3599173514576516e-17,0.011340343268072275,3.62839942161713e-09,-3.4065878166145827,-0.012360461263492314,2,7,hbo,True,S2_D7 hbo,mild_master_32,-0.07115881710069516,
928,az_itd=15_az=0,7.0,2.3599173514576516e-17,0.12154774013642183,3.64356166209634e-09,-1.761432923965166,-0.006417889472113736,2,7,hbo,False,S2_D7 hbo,mild_master_32,-0.04342368677112317,
929,az_itd=5_az=0,7.0,2.3599173514576516e-17,0.0008975057246598389,3.6999250981340337e-09,-5.509458716116928,-0.02038458458089433,2,7,hbo,True,S2_D7 hbo,mild_master_32,-0.06525041125065968,
930,constant,7.0,2.3599173514576516e-17,0.8004222300969096,4.470659885979129e-09,-0.2625965209732895,-0.0011739797325129625,2,7,hbo,False,S2_D7 hbo,mild_master_32,,
938,Linear,7.0,3.318162605190427e-17,0.7593401887576107,5.948210444550472e-13,-0.3185797110188553,-1.8949791645042261e-07,3,5,hbo,False,S3_D5 hbo,mild_master_32,,
939,ShortHbO,7.0,3.318162605190427e-17,2.293285934682658e-09,0.0038402315733641274,37.95354830633945,145750.41452720537,3,5,hbo,True,S3_D5 hbo,mild_master_32,,
940,az_itd=0_az=15,7.0,3.318162605190427e-17,0.1031097111598849,4.3146770969155475e-09,-1.8737407951647913,-0.00808458649445385,3,5,hbo,False,S3_D5 hbo,mild_master_32,-0.021827923589398376,
941,az_itd=0_az=5,7.0,3.318162605190427e-17,0.0017359538075363814,4.3024469552404e-09,4.908635837438722,0.02111914531317214,3,5,hbo,True,S3_D5 hbo,mild_master_32,-0.04579205502687505,
942,az_itd=15_az=0,7.0,3.318162605190427e-17,0.3319924871849265,4.320425884185142e-09,-1.0421481535219617,-0.004502523857632034,3,5,hbo,False,S3_D5 hbo,mild_master_32,-0.054584595889083924,
943,az_itd=5_az=0,7.0,3.318162605190427e-17,0.6254145733337997,4.387259952210427e-09,0.5104804102721922,0.0022396102603751368,3,5,hbo,False,S3_D5 hbo,mild_master_32,-0.038821295338773404,
944,constant,7.0,3.318162605190427e-17,0.7601702546777771,5.301174093389534e-09,-0.3174380185671867,-0.001682794200285276,3,5,hbo,False,S3_D5 hbo,mild_master_32,,
952,Linear,7.0,1.871734110516115e-17,0.8156860120048199,4.467448661394591e-13,0.24204153712009943,1.0813081410090774e-07,3,6,hbo,False,S3_D6 hbo,mild_master_32,,
953,ShortHbO,7.0,1.871734110516115e-17,8.071543576195895e-09,0.002884235109332511,31.6792724874842,91370.4699465134,3,6,hbo,True,S3_D6 hbo,mild_master_32,,
954,az_itd=0_az=15,7.0,1.871734110516115e-17,0.00017290486047868124,3.2405710256308845e-09,-7.229943011478348,-0.023429143839959234,3,6,hbo,True,S3_D6 hbo,mild_master_32,-0.022807827092379853,
955,az_itd=0_az=5,7.0,1.871734110516115e-17,0.00018905329387925593,3.231385484775422e-09,7.127453687405631,0.023031550388891615,3,6,hbo,True,S3_D6 hbo,mild_master_32,-0.05488987777671642,
956,az_itd=15_az=0,7.0,1.871734110516115e-17,0.37577871973305255,3.244888696001092e-09,0.9457301192735592,0.0030687889734985372,3,6,hbo,False,S3_D6 hbo,mild_master_32,-0.041587092528021195,
957,az_itd=5_az=0,7.0,1.871734110516115e-17,0.8991611586261858,3.2950849307373153e-09,-0.13139292202135155,-0.00043295083735809864,3,6,hbo,False,S3_D6 hbo,mild_master_32,-0.04071038448991453,
958,constant,7.0,1.871734110516115e-17,0.6893107416776885,3.981487092311938e-09,-0.41679733292778137,-0.001659473201162003,3,6,hbo,False,S3_D6 hbo,mild_master_32,,
966,Linear,7.0,1.9495469293247675e-18,0.4785588999495112,1.4417977381849338e-13,-0.7484811499762264,-1.0791584291097815e-07,3,7,hbo,False,S3_D7 hbo,mild_master_32,,
967,ShortHbO,7.0,1.9495469293247675e-18,1.0318901678587534e-09,0.0009308408382987547,42.55885877177983,39615.52377616185,3,7,hbo,True,S3_D7 hbo,mild_master_32,,
968,az_itd=0_az=15,7.0,1.9495469293247675e-18,0.44832805632222295,1.0458425668228537e-09,0.8030901891710782,0.0008399059048329316,3,7,hbo,False,S3_D7 hbo,mild_master_32,0.007638001330725123,
969,az_itd=0_az=5,7.0,1.9495469293247675e-18,3.1189466284486976e-05,1.042878080147527e-09,9.442368177333826,0.009847238796824004,3,7,hbo,True,S3_D7 hbo,mild_master_32,0.009276523085070005,
