,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
686,Linear,7.0,2.234171596669662e-16,0.8191324677585131,1.6802023371491306e-12,-0.23741670423475633,-3.989081013334815e-07,1,7,hbo,False,S1_D7 hbo,mild_master_23,,
687,ShortHbO,7.0,2.234171596669662e-16,8.926608864910137e-05,0.0006679721855256646,8.026190927494582,5361.272295284817,1,7,hbo,True,S1_D7 hbo,mild_master_23,,
688,az_itd=0_az=15,7.0,2.234171596669662e-16,0.5792930300123265,1.364703377019036e-08,-0.5812584452318722,-0.007932453631287703,1,7,hbo,False,S1_D7 hbo,mild_master_23,0.1366611205461531,
689,az_itd=0_az=5,7.0,2.234171596669662e-16,0.8289971103518345,1.3641990958418785e-08,0.22421060136315712,0.003058678996577828,1,7,hbo,False,S1_D7 hbo,mild_master_23,0.06022547417483122,
690,az_itd=15_az=0,7.0,2.234171596669662e-16,1.5963241857308865e-05,1.3640001660451559e-08,10.45305249286181,0.14257965335942238,1,7,hbo,True,S1_D7 hbo,mild_master_23,0.08674583340035501,
691,az_itd=5_az=0,7.0,2.234171596669662e-16,0.0004735828540565239,1.3644317106418493e-08,6.13689916469868,0.08373379825326356,1,7,hbo,True,S1_D7 hbo,mild_master_23,0.10910554257889801,
692,constant,7.0,2.234171596669662e-16,0.8707223272422057,1.3969483107159431e-08,-0.16880750129092661,-0.0023581535376453935,1,7,hbo,False,S1_D7 hbo,mild_master_23,,
700,Linear,7.0,1.2019534320215115e-16,0.8973433129765994,1.2323870959704457e-12,0.13377761835264312,1.6486581058745646e-07,1,8,hbo,False,S1_D8 hbo,mild_master_23,,
701,ShortHbO,7.0,1.2019534320215115e-16,0.0001421434479027551,0.0004899411717911094,7.45891556951461,3654.429834418938,1,8,hbo,True,S1_D8 hbo,mild_master_23,,
702,az_itd=0_az=15,7.0,1.2019534320215115e-16,0.000987811427808765,1.0009763672387238e-08,-5.419338863649496,-0.05424630128571505,1,8,hbo,True,S1_D8 hbo,mild_master_23,0.07477522232238766,
703,az_itd=0_az=5,7.0,1.2019534320215115e-16,0.030457394628896753,1.0006064893961991e-08,-2.7041095804483346,-0.027057495942350372,1,8,hbo,True,S1_D8 hbo,mild_master_23,0.02538911489699052,
