S,Condition,Lead_Stream,Lead_Word,Lag_Word,Lead_Amplitude,Lag_Amplitude,Electrode
mild_master_11,large_ild,Target,bash,non-bash,0.915841199386688,-0.0440711418787638,FC6
mild_master_11,large_ild,Target,non-bash,bash,0.989664754602644,-0.674081545737055,FC6
mild_master_11,large_ild,Target,non-bash,non-bash,1.70409977725324,0.330605133228442,FC6
mild_master_11,large_ild,Masker,bash,non-bash,2.34321110775304,1.04842467751614,FC6
mild_master_11,large_ild,Masker,non-bash,bash,2.57474561418806,1.68702757358551,FC6
mild_master_11,large_ild,Masker,non-bash,non-bash,0.852510240236918,0.250967221498489,FC6
mild_master_11,small_itd,Target,bash,non-bash,0.649865814366124,-1.80380325994708,FC2
mild_master_11,small_itd,Target,non-bash,bash,2.68449588918686,-0.96276454782486,FC2
mild_master_11,small_itd,Target,non-bash,non-bash,2.14227931857109,0.333461715899981,FC2
mild_master_11,small_itd,Masker,bash,non-bash,0.749072224707217,-1.77855221741908,FC2
mild_master_11,small_itd,Masker,non-bash,bash,0.0473993091872244,-1.64547813372179,FC2
mild_master_11,small_itd,Masker,non-bash,non-bash,1.83243610549283,-1.15343341281662,FC2
mild_master_11,large_itd,Target,bash,non-bash,1.36266075786279,0.620350986110921,FC2
mild_master_11,large_itd,Target,non-bash,bash,1.88981122700673,0.362766939401627,FC2
mild_master_11,large_itd,Target,non-bash,non-bash,1.68766277684106,-0.820426628545479,FC2
mild_master_11,large_itd,Masker,bash,non-bash,-0.252715871410985,-0.640304607345212,FC2
mild_master_11,large_itd,Masker,non-bash,bash,2.14507745644626,-1.92990009451614,FC2
mild_master_11,large_itd,Masker,non-bash,non-bash,0.41753834668133,-0.908405302299394,FC2
mild_master_11,small_ild,Target,bash,non-bash,1.53196319199744,-3.05299144926525,FC2
mild_master_11,small_ild,Target,non-bash,bash,1.36233144643459,-2.22629157507673,FC2
mild_master_11,small_ild,Target,non-bash,non-bash,1.31912759709701,-0.585064635130999,FC2
mild_master_11,small_ild,Masker,bash,non-bash,-0.245969971382257,-0.332403089783408,FC2
mild_master_11,small_ild,Masker,non-bash,bash,4.40667800816094,-0.824030010002415,FC2
mild_master_11,small_ild,Masker,non-bash,non-bash,1.2486569212495,0.457805670765664,FC2
mild_master_11,large_ild,Target,bash,non-bash,0.110800055095128,-0.361540261052904,FC2
mild_master_11,large_ild,Target,non-bash,bash,1.02177671790123,-2.03775608672036,FC2
mild_master_11,large_ild,Target,non-bash,non-bash,1.31820089321803,-0.523551915673649,FC2
mild_master_11,large_ild,Masker,bash,non-bash,2.10204910594364,0.833773189090019,FC2
mild_master_11,large_ild,Masker,non-bash,bash,2.61600348637218,1.20511301571415,FC2
mild_master_11,large_ild,Masker,non-bash,non-bash,0.468572479804357,-0.859213313062986,FC2
mild_master_11,small_itd,Target,bash,non-bash,0.0861945008689707,-1.10262894169851,F4
mild_master_11,small_itd,Target,non-bash,bash,2.33694220006466,-1.1102565600872,F4
mild_master_11,small_itd,Target,non-bash,non-bash,1.8529737337736,0.752701791891685,F4
mild_master_11,small_itd,Masker,bash,non-bash,1.05511800662891,-1.33282840928516,F4
mild_master_11,small_itd,Masker,non-bash,bash,0.730480109922814,-0.60733694488352,F4
mild_master_11,small_itd,Masker,non-bash,non-bash,1.8287474128333,-0.792439390622176,F4
mild_master_11,large_itd,Target,bash,non-bash,0.725661710573702,0.263033837201644,F4
mild_master_11,large_itd,Target,non-bash,bash,1.34532106732422,0.585576217691853,F4
mild_master_11,large_itd,Target,non-bash,non-bash,1.26255959219403,-0.570643546846178,F4
mild_master_11,large_itd,Masker,bash,non-bash,-0.393010404802138,-0.158266082117634,F4
mild_master_11,large_itd,Masker,non-bash,bash,2.01895042026744,-2.22137235858861,F4
mild_master_11,large_itd,Masker,non-bash,non-bash,0.521299514174461,-0.595154246439536,F4
mild_master_11,small_ild,Target,bash,non-bash,1.42860170801481,-2.28572432029815,F4
mild_master_11,small_ild,Target,non-bash,bash,1.244704792601,-1.23413967477514,F4
mild_master_11,small_ild,Target,non-bash,non-bash,1.68470951571739,-0.411667842530518,F4
mild_master_11,small_ild,Masker,bash,non-bash,-0.542204669027617,-0.0191495646129955,F4
mild_master_11,small_ild,Masker,non-bash,bash,4.7503880172241,0.160608024131961,F4
mild_master_11,small_ild,Masker,non-bash,non-bash,1.40179610706919,0.719404496734948,F4
mild_master_11,large_ild,Target,bash,non-bash,0.641463174422582,-0.0148012782846178,F4
mild_master_11,large_ild,Target,non-bash,bash,1.56730425986979,-1.64557893342442,F4
mild_master_11,large_ild,Target,non-bash,non-bash,0.933819001036532,0.332627688348293,F4
mild_master_11,large_ild,Masker,bash,non-bash,1.9346147344556,0.580457257670026,F4
mild_master_11,large_ild,Masker,non-bash,bash,2.21211995312146,0.598449768338885,F4
mild_master_11,large_ild,Masker,non-bash,non-bash,0.552770576159159,-1.08624295838674,F4
mild_master_11,small_itd,Target,bash,non-bash,1.76202041127465,0.164456961642612,F8
mild_master_11,small_itd,Target,non-bash,bash,2.40499955964088,0.837087386250496,F8
mild_master_11,small_itd,Target,non-bash,non-bash,1.8059747672081,1.07387556640001,F8
mild_master_11,small_itd,Masker,bash,non-bash,1.20840323068,0.940993911672283,F8
mild_master_11,small_itd,Masker,non-bash,bash,-0.00211403369903564,-1.15510974526405,F8
mild_master_11,small_itd,Masker,non-bash,non-bash,1.35442901602039,0.365212790106798,F8
mild_master_11,large_itd,Target,bash,non-bash,1.18541815621512,1.53374087032007,F8
mild_master_11,large_itd,Target,non-bash,bash,2.1945801484135,0.685269241850331,F8
mild_master_11,large_itd,Target,non-bash,non-bash,2.15667758769459,0.502419988358462,F8
mild_master_11,large_itd,Masker,bash,non-bash,2.06307439534895,1.05683217606237,F8
mild_master_11,large_itd,Masker,non-bash,bash,1.77591473705628,-0.26604706399581,F8
mild_master_11,large_itd,Masker,non-bash,non-bash,0.739617275281085,0.425608432789644,F8
mild_master_11,small_ild,Target,bash,non-bash,1.35024611183575,0.263539776064101,F8
mild_master_11,small_ild,Target,non-bash,bash,1.58764389575796,0.990210460855606,F8
mild_master_11,small_ild,Target,non-bash,non-bash,1.92943311419418,-0.156706940698967,F8
mild_master_11,small_ild,Masker,bash,non-bash,0.669668208107804,1.60763693578316,F8
mild_master_11,small_ild,Masker,non-bash,bash,2.68943184934011,-0.0903121493211607,F8
mild_master_11,small_ild,Masker,non-bash,non-bash,1.41897256944677,1.31142162997946,F8
mild_master_11,large_ild,Target,bash,non-bash,1.41721244951089,-0.189495122290793,F8
mild_master_11,large_ild,Target,non-bash,bash,1.50565518803067,-0.296857972277535,F8
mild_master_11,large_ild,Target,non-bash,non-bash,1.60584872268579,0.485868636255755,F8
mild_master_11,large_ild,Masker,bash,non-bash,2.51652884538784,1.55452246111493,F8
mild_master_11,large_ild,Masker,non-bash,bash,1.58155482042403,1.24500765317962,F8
mild_master_11,large_ild,Masker,non-bash,non-bash,0.876748823682467,0.775196241259575,F8
mild_master_11,small_itd,Target,bash,non-bash,0.824764639410106,-1.81515656574206,AF4
mild_master_11,small_itd,Target,non-bash,bash,2.46425212931633,-1.00029716312885,AF4
mild_master_11,small_itd,Target,non-bash,non-bash,2.01609272186573,-0.00290771942872267,AF4
mild_master_11,small_itd,Masker,bash,non-bash,1.07659903088131,-1.75636400854265,AF4
mild_master_11,small_itd,Masker,non-bash,bash,-0.29428338209788,-2.029232688203,AF4
mild_master_11,small_itd,Masker,non-bash,non-bash,1.58435820008253,-1.14249313493054,AF4
mild_master_11,large_itd,Target,bash,non-bash,1.41727111570689,0.671317416186235,AF4
mild_master_11,large_itd,Target,non-bash,bash,1.74422615249202,0.160928252170671,AF4
mild_master_11,large_itd,Target,non-bash,non-bash,1.80522561797389,-0.853992623753018,AF4
mild_master_11,large_itd,Masker,bash,non-bash,-0.47982610521778,-0.90595880343068,AF4
mild_master_11,large_itd,Masker,non-bash,bash,2.3530821688035,-1.64767965954893,AF4
mild_master_11,large_itd,Masker,non-bash,non-bash,0.395498570882612,-0.998684757989314,AF4
mild_master_11,small_ild,Target,bash,non-bash,1.71209642362027,-3.25766851887816,AF4
mild_master_11,small_ild,Target,non-bash,bash,1.05747515698697,-2.26753969217869,AF4
mild_master_11,small_ild,Target,non-bash,non-bash,1.09106518591908,-0.632578379944932,AF4
mild_master_11,small_ild,Masker,bash,non-bash,-0.00948064218867909,-0.293794549233986,AF4
mild_master_11,small_ild,Masker,non-bash,bash,4.08392040249778,-1.1472168637485,AF4
mild_master_11,small_ild,Masker,non-bash,non-bash,1.13723335737805,0.291340199820429,AF4
mild_master_11,large_ild,Target,bash,non-bash,0.000281016315732683,-0.428886967897415,AF4
mild_master_11,large_ild,Target,non-bash,bash,0.742326170702775,-1.81721121817827,AF4
mild_master_11,large_ild,Target,non-bash,non-bash,1.47158722658368,-0.785703385708963,AF4
mild_master_11,large_ild,Masker,bash,non-bash,2.27311497178189,0.529229850547258,AF4
mild_master_11,large_ild,Masker,non-bash,bash,2.43933756124406,1.58648594192096,AF4
mild_master_11,large_ild,Masker,non-bash,non-bash,0.35466092256705,-0.771070620258649,AF4
mild_master_11,small_itd,Target,bash,non-bash,0.27652238485488,-1.22296099513769,Fp2
mild_master_11,small_itd,Target,non-bash,bash,1.36483426868916,-0.180668354034424,Fp2
mild_master_11,small_itd,Target,non-bash,non-bash,1.10800532817841,0.144127220557286,Fp2
mild_master_11,small_itd,Masker,bash,non-bash,-0.341035060947006,-1.22421418670061,Fp2
mild_master_11,small_itd,Masker,non-bash,bash,0.877413196997209,-1.08509819688219,Fp2
mild_master_11,small_itd,Masker,non-bash,non-bash,0.989269325137138,-1.19010384241482,Fp2
mild_master_11,large_itd,Target,bash,non-bash,0.499284967840934,0.728290310076305,Fp2
mild_master_11,large_itd,Target,non-bash,bash,1.65111053451052,-0.486298356865937,Fp2
mild_master_11,large_itd,Target,non-bash,non-bash,-0.138800789117813,0.0818660993046231,Fp2
mild_master_11,large_itd,Masker,bash,non-bash,0.547615362175049,0.640048162783346,Fp2
mild_master_11,large_itd,Masker,non-bash,bash,0.616999442963039,-1.25586231000283,Fp2
mild_master_11,large_itd,Masker,non-bash,non-bash,0.289564202808672,-0.426991275987691,Fp2
mild_master_11,small_ild,Target,bash,non-bash,0.389832086080597,-2.06852992219584,Fp2
mild_master_11,small_ild,Target,non-bash,bash,0.733876549817146,-0.733739065743507,Fp2
mild_master_11,small_ild,Target,non-bash,non-bash,0.748837655568294,-1.08746611240099,Fp2
mild_master_11,small_ild,Masker,bash,non-bash,-0.751597334399368,-0.548300179929444,Fp2
mild_master_11,small_ild,Masker,non-bash,bash,3.03656361553727,0.221321457333681,Fp2
mild_master_11,small_ild,Masker,non-bash,non-bash,0.719235429403593,-0.173843053862345,Fp2
mild_master_11,large_ild,Target,bash,non-bash,-0.883633761746543,-0.482606759667397,Fp2
mild_master_11,large_ild,Target,non-bash,bash,0.925055229829417,-2.7630591970351,Fp2
mild_master_11,large_ild,Target,non-bash,non-bash,1.060545388653,-0.531399005607647,Fp2
mild_master_11,large_ild,Masker,bash,non-bash,1.21789113782173,0.998827555983566,Fp2
mild_master_11,large_ild,Masker,non-bash,bash,0.761111504974819,-0.65540771484375,Fp2
mild_master_11,large_ild,Masker,non-bash,non-bash,0.389625601728757,-1.30880799845854,Fp2
mild_master_11,small_itd,Target,bash,non-bash,0.106297153505412,-1.73625223094767,Fz
mild_master_11,small_itd,Target,non-bash,bash,2.83862553548813,-0.899495146274567,Fz
mild_master_11,small_itd,Target,non-bash,non-bash,2.04086667299271,0.0569642165073982,Fz
mild_master_11,small_itd,Masker,bash,non-bash,0.223863623915492,-1.84835718580194,Fz
mild_master_11,small_itd,Masker,non-bash,bash,1.11209943511269,-1.37653055913521,Fz
mild_master_11,small_itd,Masker,non-bash,non-bash,1.92068263036864,-1.47967535303785,Fz
mild_master_11,large_itd,Target,bash,non-bash,0.817587208747864,0.908336454508256,Fz
mild_master_11,large_itd,Target,non-bash,bash,1.53831102173283,1.06616839732764,Fz
mild_master_11,large_itd,Target,non-bash,non-bash,1.12250912798776,-0.434661325437051,Fz
mild_master_11,large_itd,Masker,bash,non-bash,0.0443576258997763,-0.67467938892303,Fz
mild_master_11,large_itd,Masker,non-bash,bash,2.02627631145365,-1.96181738446741,Fz
mild_master_11,large_itd,Masker,non-bash,non-bash,0.32454983467857,-0.838558883551094,Fz
mild_master_11,small_ild,Target,bash,non-bash,0.988865384885243,-3.2368883683568,Fz
mild_master_11,small_ild,Target,non-bash,bash,1.64473088979721,-2.15438814340754,Fz
mild_master_11,small_ild,Target,non-bash,non-bash,1.25898971145959,-1.18010295620925,Fz
mild_master_11,small_ild,Masker,bash,non-bash,0.349396361004222,-0.728541291121281,Fz
mild_master_11,small_ild,Masker,non-bash,bash,5.34909361048443,-0.974590026460043,Fz
mild_master_11,small_ild,Masker,non-bash,non-bash,1.30536344428714,0.353671528881402,Fz
mild_master_11,large_ild,Target,bash,non-bash,0.0653742577348437,-1.30073014838355,Fz
mild_master_11,large_ild,Target,non-bash,bash,1.90778476860788,-2.86387577950954,Fz
mild_master_11,large_ild,Target,non-bash,non-bash,1.04654173964963,-0.173427099690718,Fz
mild_master_11,large_ild,Masker,bash,non-bash,2.06456011062445,1.08942562064459,Fz
mild_master_11,large_ild,Masker,non-bash,bash,2.28440356339727,0.751819992349261,Fz
mild_master_11,large_ild,Masker,non-bash,non-bash,0.499926886320114,-1.36992412225405,Fz
mild_master_11,small_itd,Target,bash,non-bash,1.25014717213132,-1.94117241583087,Cz
mild_master_11,small_itd,Target,non-bash,bash,2.18451008927822,-0.853398616313934,Cz
mild_master_11,small_itd,Target,non-bash,non-bash,1.94843972458289,-0.0814250729634212,Cz
mild_master_11,small_itd,Masker,bash,non-bash,0.765817776725099,-1.60123705863953,Cz
mild_master_11,small_itd,Masker,non-bash,bash,-0.382789770220265,-2.14773569125118,Cz
mild_master_11,small_itd,Masker,non-bash,non-bash,1.34799416533538,-1.14740704046441,Cz
mild_master_11,large_itd,Target,bash,non-bash,1.37971478968251,0.698485250010782,Cz
mild_master_11,large_itd,Target,non-bash,bash,1.70843156722357,0.0302058548297522,Cz
mild_master_11,large_itd,Target,non-bash,non-bash,1.82674791706933,-0.6825234650241,Cz
mild_master_11,large_itd,Masker,bash,non-bash,-0.386664863747935,-1.01868825977848,Cz
mild_master_11,large_itd,Masker,non-bash,bash,2.96941897939233,-1.30299812958521,Cz
mild_master_11,large_itd,Masker,non-bash,non-bash,0.356158408812351,-0.924629077936212,Cz
mild_master_11,small_ild,Target,bash,non-bash,1.99545122370833,-2.98291918152855,Cz
mild_master_11,small_ild,Target,non-bash,bash,0.802365923942404,-2.38641818279916,Cz
mild_master_11,small_ild,Target,non-bash,non-bash,0.852471092021723,-0.620537470913619,Cz
mild_master_11,small_ild,Masker,bash,non-bash,0.510488254915584,-0.606713888320056,Cz
mild_master_11,small_ild,Masker,non-bash,bash,3.83087862919017,-1.32763783582827,Cz
mild_master_11,small_ild,Masker,non-bash,non-bash,0.924032355727052,0.207061114928705,Cz
mild_master_11,large_ild,Target,bash,non-bash,0.282926209199996,-0.275565275407973,Cz
mild_master_11,large_ild,Target,non-bash,bash,0.604396298527718,-1.72818988379505,Cz
mild_master_11,large_ild,Target,non-bash,non-bash,1.50085421975921,-0.99031026288867,Cz
mild_master_11,large_ild,Masker,bash,non-bash,2.43025192410447,0.599961661460788,Cz
mild_master_11,large_ild,Masker,non-bash,bash,2.20322054000128,1.67922128921463,Cz
mild_master_11,large_ild,Masker,non-bash,non-bash,0.348154117306073,-0.398431527137756,Cz
mild_master_12,small_itd,Target,bash,non-bash,-0.709202040762317,-1.85849254897663,Fp1
mild_master_12,small_itd,Target,non-bash,bash,0.892479017815169,-1.24317155752112,Fp1
mild_master_12,small_itd,Target,non-bash,non-bash,1.07867507766512,-0.800309106371456,Fp1
mild_master_12,small_itd,Masker,bash,non-bash,-1.5069906229482,0.0139711045167025,Fp1
mild_master_12,small_itd,Masker,non-bash,bash,0.504948863983154,1.09559816032648,Fp1
mild_master_12,small_itd,Masker,non-bash,non-bash,1.67770922500876,-2.65898146248316,Fp1
mild_master_12,large_itd,Target,bash,non-bash,-2.16153954114856,0.660731920381872,Fp1
mild_master_12,large_itd,Target,non-bash,bash,-0.254246672615409,1.00785689875484,Fp1
mild_master_12,large_itd,Target,non-bash,non-bash,-0.191831887850055,-1.2466292885277,Fp1
mild_master_12,large_itd,Masker,bash,non-bash,-1.4276318281889,-0.90370556991151,Fp1
mild_master_12,large_itd,Masker,non-bash,bash,-0.339315566017821,1.45839001101417,Fp1
mild_master_12,large_itd,Masker,non-bash,non-bash,0.667712066491445,-1.4255235893329,Fp1
mild_master_12,small_ild,Target,bash,non-bash,-0.521640902426508,-0.744871146590621,Fp1
mild_master_12,small_ild,Target,non-bash,bash,0.523012483603245,-0.601914961031965,Fp1
mild_master_12,small_ild,Target,non-bash,non-bash,1.40773719581617,-1.57953033449293,Fp1
mild_master_12,small_ild,Masker,bash,non-bash,-1.33507100366629,1.17915117664215,Fp1
mild_master_12,small_ild,Masker,non-bash,bash,-1.36795800864696,0.92819259422166,Fp1
mild_master_12,small_ild,Masker,non-bash,non-bash,1.97201984276374,-0.54928571484659,Fp1
mild_master_12,large_ild,Target,bash,non-bash,0.133033448166964,-0.152982058321557,Fp1
mild_master_12,large_ild,Target,non-bash,bash,0.488341448456049,-3.10214326212352,Fp1
mild_master_12,large_ild,Target,non-bash,non-bash,0.191297189491009,-0.615850966723997,Fp1
mild_master_12,large_ild,Masker,bash,non-bash,-0.539747181805697,1.61286012753844,Fp1
mild_master_12,large_ild,Masker,non-bash,bash,1.47416685380434,-0.7346242638795,Fp1
mild_master_12,large_ild,Masker,non-bash,non-bash,0.41159674445103,-0.732572641269914,Fp1
mild_master_12,small_itd,Target,bash,non-bash,-1.78612847145723,-1.20444571169055,AF3
mild_master_12,small_itd,Target,non-bash,bash,0.017932415709776,-3.02738957790767,AF3
mild_master_12,small_itd,Target,non-bash,non-bash,0.873504607906019,-1.54864311903939,AF3
mild_master_12,small_itd,Masker,bash,non-bash,-1.31517636513009,0.892447075510726,AF3
mild_master_12,small_itd,Masker,non-bash,bash,-0.736874581873417,1.22032499067485,AF3
mild_master_12,small_itd,Masker,non-bash,non-bash,1.81991836856815,-3.61315155091542,AF3
mild_master_12,large_itd,Target,bash,non-bash,-2.9059382341257,1.78065260837718,AF3
mild_master_12,large_itd,Target,non-bash,bash,-1.16897727884352,0.416946166753769,AF3
mild_master_12,large_itd,Target,non-bash,non-bash,-1.35641352562993,-1.63356486839277,AF3
mild_master_12,large_itd,Masker,bash,non-bash,-3.4977836155511,-2.23706389652922,AF3
mild_master_12,large_itd,Masker,non-bash,bash,-0.0189036423290098,1.02028554597416,AF3
mild_master_12,large_itd,Masker,non-bash,non-bash,1.18158396045367,-1.82439110245307,AF3
mild_master_12,small_ild,Target,bash,non-bash,-1.61190784253456,-0.872959754202101,AF3
mild_master_12,small_ild,Target,non-bash,bash,-0.483043685152724,-0.609813426314174,AF3
mild_master_12,small_ild,Target,non-bash,non-bash,1.05989625007928,-2.58383788200868,AF3
mild_master_12,small_ild,Masker,bash,non-bash,-2.19124630727829,1.09278316024022,AF3
mild_master_12,small_ild,Masker,non-bash,bash,-2.48630902222225,1.70269735659872,AF3
mild_master_12,small_ild,Masker,non-bash,non-bash,2.25435299318338,-1.3713030770421,AF3
mild_master_12,large_ild,Target,bash,non-bash,-1.20278150555564,1.99628728308329,AF3
mild_master_12,large_ild,Target,non-bash,bash,-0.646542945504189,-3.6067873780023,AF3
mild_master_12,large_ild,Target,non-bash,non-bash,-0.174857211112976,-0.494355630585507,AF3
mild_master_12,large_ild,Masker,bash,non-bash,0.472660388458859,2.51542686312036,AF3
mild_master_12,large_ild,Masker,non-bash,bash,1.15450697196157,-1.20240235595327,AF3
mild_master_12,large_ild,Masker,non-bash,non-bash,-0.282066245962834,-1.38203806026229,AF3
mild_master_12,small_itd,Target,bash,non-bash,-0.797359906410684,-2.06033934573738,F7
mild_master_12,small_itd,Target,non-bash,bash,1.09380862327183,-1.02624347166103,F7
mild_master_12,small_itd,Target,non-bash,non-bash,1.21086717864176,-1.14472059080923,F7
mild_master_12,small_itd,Masker,bash,non-bash,-1.63989121309098,0.700186359531739,F7
mild_master_12,small_itd,Masker,non-bash,bash,0.377041202932596,1.94676416039467,F7
mild_master_12,small_itd,Masker,non-bash,non-bash,1.71413085445573,-2.78645485747087,F7
mild_master_12,large_itd,Target,bash,non-bash,-2.11166578749331,0.330817740137984,F7
mild_master_12,large_itd,Target,non-bash,bash,-0.636451262906194,0.463185046389699,F7
mild_master_12,large_itd,Target,non-bash,non-bash,-0.525877094357102,-0.861698509410576,F7
mild_master_12,large_itd,Masker,bash,non-bash,-1.85801265658216,-1.27249432922678,F7
mild_master_12,large_itd,Masker,non-bash,bash,0.0392936825752258,0.989170927775873,F7
mild_master_12,large_itd,Masker,non-bash,non-bash,0.765323937356472,-1.17773385814826,F7
mild_master_12,small_ild,Target,bash,non-bash,-0.901475099612165,-0.9708182045707,F7
mild_master_12,small_ild,Target,non-bash,bash,0.433135746218063,-0.233761246301032,F7
mild_master_12,small_ild,Target,non-bash,non-bash,0.970976540263818,-2.13619935593637,F7
mild_master_12,small_ild,Masker,bash,non-bash,-0.664903043783628,1.20575225918721,F7
mild_master_12,small_ild,Masker,non-bash,bash,-1.41080839157104,1.8835632868324,F7
mild_master_12,small_ild,Masker,non-bash,non-bash,2.04507014328155,-0.380022511469281,F7
mild_master_12,large_ild,Target,bash,non-bash,-0.0857473040499338,0.0830123535016688,F7
mild_master_12,large_ild,Target,non-bash,bash,0.707156879116188,-2.56347449211912,F7
mild_master_12,large_ild,Target,non-bash,non-bash,0.00272731883312339,-0.684731421719736,F7
mild_master_12,large_ild,Masker,bash,non-bash,0.1399249993942,2.06620907431299,F7
mild_master_12,large_ild,Masker,non-bash,bash,1.36424882498227,-0.869203289480586,F7
mild_master_12,large_ild,Masker,non-bash,non-bash,0.103359441551669,-1.02754241507629,F7
mild_master_12,small_itd,Target,bash,non-bash,-1.10218004268043,-2.19869053947682,F3
mild_master_12,small_itd,Target,non-bash,bash,0.736849069420029,-0.416058910243651,F3
mild_master_12,small_itd,Target,non-bash,non-bash,0.980200111731551,-1.29098257400039,F3
mild_master_12,small_itd,Masker,bash,non-bash,-2.02928987022708,1.0006623595953,F3
mild_master_12,small_itd,Masker,non-bash,bash,-0.556258843839169,2.12347670421004,F3
mild_master_12,small_itd,Masker,non-bash,non-bash,1.8066613362937,-3.20129475186143,F3
mild_master_12,large_itd,Target,bash,non-bash,-2.33689270121295,-0.252005308284992,F3
mild_master_12,large_itd,Target,non-bash,bash,-0.687847703546286,1.40014584198594,F3
mild_master_12,large_itd,Target,non-bash,non-bash,-0.394538624198348,-1.2995868146861,F3
mild_master_12,large_itd,Masker,bash,non-bash,-2.67490604139389,-1.072776271815,F3
mild_master_12,large_itd,Masker,non-bash,bash,-0.0966764992958791,1.86803657557513,F3
mild_master_12,large_itd,Masker,non-bash,non-bash,1.17441030124823,-1.3964347550869,F3
mild_master_12,small_ild,Target,bash,non-bash,-1.2688685429317,-1.13575129144722,F3
mild_master_12,small_ild,Target,non-bash,bash,0.55714966896418,-0.69877575055973,F3
mild_master_12,small_ild,Target,non-bash,non-bash,1.28507362559539,-2.43242812517549,F3
mild_master_12,small_ild,Masker,bash,non-bash,-1.34043568708958,2.30764847168556,F3
mild_master_12,small_ild,Masker,non-bash,bash,-1.9772742838519,2.13003394705909,F3
mild_master_12,small_ild,Masker,non-bash,non-bash,2.40256875489933,-0.646592805178269,F3
mild_master_12,large_ild,Target,bash,non-bash,-0.125661488858665,-0.0694673922003769,F3
mild_master_12,large_ild,Target,non-bash,bash,0.214026706598022,-3.69185530976816,F3
mild_master_12,large_ild,Target,non-bash,non-bash,0.122269304652712,-1.01557070666285,F3
mild_master_12,large_ild,Masker,bash,non-bash,1.0442275215279,2.90995211343874,F3
mild_master_12,large_ild,Masker,non-bash,bash,1.52341973122798,-0.953798496095758,F3
mild_master_12,large_ild,Masker,non-bash,non-bash,-0.371968340832612,-0.973866694631248,F3
mild_master_12,small_itd,Target,bash,non-bash,-2.01321929936506,-1.41404398910853,FC1
mild_master_12,small_itd,Target,non-bash,bash,0.465960311363725,-1.70851551241734,FC1
mild_master_12,small_itd,Target,non-bash,non-bash,1.02927249983737,-1.21963782816901,FC1
mild_master_12,small_itd,Masker,bash,non-bash,-2.27536934456405,1.34361577367081,FC1
mild_master_12,small_itd,Masker,non-bash,bash,-0.60001339673996,1.39896762937307,FC1
mild_master_12,small_itd,Masker,non-bash,non-bash,1.85822182742855,-3.83401018931896,FC1
mild_master_12,large_itd,Target,bash,non-bash,-3.09967834818654,0.81516622479369,FC1
mild_master_12,large_itd,Target,non-bash,bash,-1.10213460937142,1.00499943166971,FC1
mild_master_12,large_itd,Target,non-bash,non-bash,-1.00706019220529,-1.71411838394624,FC1
mild_master_12,large_itd,Masker,bash,non-bash,-3.47694934023187,-1.24887805720593,FC1
mild_master_12,large_itd,Masker,non-bash,bash,-0.290427772257779,1.67540905862241,FC1
mild_master_12,large_itd,Masker,non-bash,non-bash,1.29011991715431,-1.83851743845145,FC1
mild_master_12,small_ild,Target,bash,non-bash,-1.7719847396568,-0.91950219185264,FC1
mild_master_12,small_ild,Target,non-bash,bash,0.0577091542450157,-0.957412474219864,FC1
mild_master_12,small_ild,Target,non-bash,non-bash,1.39851254999232,-2.53684446904935,FC1
mild_master_12,small_ild,Masker,bash,non-bash,-2.22583337319203,2.17458316087723,FC1
mild_master_12,small_ild,Masker,non-bash,bash,-2.68792528084346,1.7535363468102,FC1
mild_master_12,small_ild,Masker,non-bash,non-bash,2.44124688186507,-0.899477229342944,FC1
mild_master_12,large_ild,Target,bash,non-bash,-0.782156591299104,0.869243180315669,FC1
mild_master_12,large_ild,Target,non-bash,bash,-0.0889770142056725,-4.09664427272298,FC1
mild_master_12,large_ild,Target,non-bash,non-bash,-0.0669957063091335,-0.856695873612788,FC1
mild_master_12,large_ild,Masker,bash,non-bash,0.727991837263107,3.13018074536865,FC1
mild_master_12,large_ild,Masker,non-bash,bash,1.60229417101333,-1.26460371456648,FC1
mild_master_12,large_ild,Masker,non-bash,non-bash,-0.434848271279499,-1.23363168243704,FC1
mild_master_12,small_itd,Target,bash,non-bash,0.00135070286235031,-2.18117510615563,FC5
mild_master_12,small_itd,Target,non-bash,bash,1.69492823052056,-0.293167111014619,FC5
mild_master_12,small_itd,Target,non-bash,non-bash,1.27079061334743,-1.05152924780111,FC5
mild_master_12,small_itd,Masker,bash,non-bash,-1.55919635760434,1.26695010337759,FC5
mild_master_12,small_itd,Masker,non-bash,bash,0.565746340975165,2.36345154471695,FC5
mild_master_12,small_itd,Masker,non-bash,non-bash,1.77985948037498,-2.5496344696306,FC5
mild_master_12,large_itd,Target,bash,non-bash,-1.39144764586193,-0.618346228032577,FC5
mild_master_12,large_itd,Target,non-bash,bash,0.0531296734511852,0.294978441148996,FC5
mild_master_12,large_itd,Target,non-bash,non-bash,-0.200233950283792,-0.507948060190236,FC5
mild_master_12,large_itd,Masker,bash,non-bash,-1.03263515791994,-0.926020568228783,FC5
mild_master_12,large_itd,Masker,non-bash,bash,0.0031232718680356,0.747187792691025,FC5
mild_master_12,large_itd,Masker,non-bash,non-bash,0.592835108558337,-1.01299657140176,FC5
mild_master_12,small_ild,Target,bash,non-bash,-0.387248211933507,-1.48006002439393,FC5
mild_master_12,small_ild,Target,non-bash,bash,0.490210670071679,0.302141155262251,FC5
mild_master_12,small_ild,Target,non-bash,non-bash,0.646399227778117,-1.99138813803391,FC5
