,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
672,Linear,7.0,4.989763239806871e-17,0.8266287296763959,7.901154457873746e-13,-0.22737708387776168,-1.796541459899109e-07,1,7,hbo,False,S1_D7 hbo,mild_master_23,,
673,ShortHbO,7.0,4.989763239806871e-17,2.9207476909830446e-07,0.0014622520869871827,18.867276971718827,27588.715127661064,1,7,hbo,True,S1_D7 hbo,mild_master_23,,
674,az_itd=0_az=15,7.0,4.989763239806871e-17,0.7084958589053405,5.302487156689273e-09,0.38948449094546905,0.002065236510968009,1,7,hbo,False,S1_D7 hbo,mild_master_23,0.05916104245766045,
675,az_itd=0_az=5,7.0,4.989763239806871e-17,0.003201642825748642,5.297126659980359e-09,4.388393118945679,0.023245874184841517,1,7,hbo,True,S1_D7 hbo,mild_master_23,0.037962686209575554,
676,az_itd=15_az=0,7.0,4.989763239806871e-17,0.015636714269830747,5.389499336446469e-09,3.173258707287861,0.017102275697300908,1,7,hbo,True,S1_D7 hbo,mild_master_23,0.035051661945281615,
677,az_itd=5_az=0,7.0,4.989763239806871e-17,0.0654814093479411,5.305012776419544e-09,2.1816458398598244,0.011573659054078917,1,7,hbo,False,S1_D7 hbo,mild_master_23,0.08372129440030192,
678,constant,7.0,4.989763239806871e-17,0.7903923356427891,6.593635603156128e-09,-0.276171368553638,-0.0018209733682676202,1,7,hbo,False,S1_D7 hbo,mild_master_23,,
686,Linear,7.0,2.904115697223945e-17,0.3397824190721655,6.027782028404944e-13,-1.0242986816989756,-6.174249185263961e-07,1,8,hbo,False,S1_D8 hbo,mild_master_23,,
687,ShortHbO,7.0,2.904115697223945e-17,4.929984678774126e-08,0.0011155505056802682,24.411401237473882,27232.150994827913,1,8,hbo,True,S1_D8 hbo,mild_master_23,,
688,az_itd=0_az=15,7.0,2.904115697223945e-17,0.0004980451664770559,4.045261608205655e-09,6.085723680157752,0.024618344361490182,1,8,hbo,True,S1_D8 hbo,mild_master_23,0.029672078527422405,
689,az_itd=0_az=5,7.0,2.904115697223945e-17,0.00018240261334642995,4.041172091173987e-09,7.1684227552497415,0.028968829976251793,1,8,hbo,True,S1_D8 hbo,mild_master_23,0.03780884341608262,
690,az_itd=15_az=0,7.0,2.904115697223945e-17,4.462725745412342e-06,4.1116431042502106e-09,12.648566909044561,0.052006392910220474,1,8,hbo,True,S1_D8 hbo,mild_master_23,0.05421580196660814,
691,az_itd=5_az=0,7.0,2.904115697223945e-17,0.0002986232527428071,4.047188400714507e-09,6.620303022614092,0.026793613602338943,1,8,hbo,True,S1_D8 hbo,mild_master_23,0.06657884927839351,
