,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
686,Linear,7.0,2.313051330716392e-16,0.292989865291377,1.5079401406807873e-12,-1.1369170007040523,-1.7144027819840478e-06,1,7,hbo,False,S1_D7 hbo,mild_master_37,,
687,ShortHbO,7.0,2.313051330716392e-16,0.01581515635528464,0.0018001369536205123,3.1651138950225555,5697.6384848478565,1,7,hbo,True,S1_D7 hbo,mild_master_37,,
688,az_itd=0_az=15,7.0,2.313051330716392e-16,1.7155172585946428e-06,1.411768883914105e-08,14.56661875057669,0.2056469909590393,1,7,hbo,True,S1_D7 hbo,mild_master_37,0.1349727824807665,
689,az_itd=0_az=5,7.0,2.313051330716392e-16,1.8536360381151895e-07,1.3847446844221893e-08,20.15488431246216,0.2790936891682615,1,7,hbo,True,S1_D7 hbo,mild_master_37,0.1326641335145211,
690,az_itd=15_az=0,7.0,2.313051330716392e-16,4.029740019264994e-06,1.4099295926045459e-08,12.841472704038816,0.18105572378047843,1,7,hbo,True,S1_D7 hbo,mild_master_37,0.21203699929061276,
691,az_itd=5_az=0,7.0,2.313051330716392e-16,2.3490062893420727e-05,1.4614964405617978e-08,9.85911834472839,0.14409066367898066,1,7,hbo,True,S1_D7 hbo,mild_master_37,0.11573568967652072,
692,constant,7.0,2.313051330716392e-16,0.4594929581424688,1.3926232175613797e-08,-0.782636586951148,-0.010899178819011642,1,7,hbo,False,S1_D7 hbo,mild_master_37,,
700,Linear,7.0,1.2240609617376876e-16,0.20703398139402354,1.096965554144035e-12,-1.3903217833573804,-1.525135105519152e-06,1,8,hbo,False,S1_D8 hbo,mild_master_37,,
701,ShortHbO,7.0,1.2240609617376876e-16,0.0010625465711754489,0.001309526935181904,5.351442240859877,7007.857756476216,1,8,hbo,True,S1_D8 hbo,mild_master_37,,
702,az_itd=0_az=15,7.0,1.2240609617376876e-16,5.313407225651494e-06,1.0270048487249435e-08,12.324981436188926,0.12657815695410946,1,8,hbo,True,S1_D8 hbo,mild_master_37,0.07710513086252105,
703,az_itd=0_az=5,7.0,1.2240609617376876e-16,2.5982029409462656e-07,1.0073458349675641e-08,19.190836910773218,0.19331809631609195,1,8,hbo,True,S1_D8 hbo,mild_master_37,0.15049059032800838,
