,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
736,4,8.0,7.161857697848521e-16,2.1465274543417512e-05,1.3104665240455347e-07,-8.821565343482035,-1.1560366072313457,1,7,hbo,True,S1_D7 hbo,mild_master_28,,
737,Linear,8.0,7.161857697848521e-16,0.6810050477286109,1.861028086161127e-12,-0.42647598673062725,-7.936837893789773e-07,1,7,hbo,False,S1_D7 hbo,mild_master_28,,
738,ShortHbO,8.0,7.161857697848521e-16,4.857583829918558e-13,0.004610050472242318,83.20012586625468,383556.7795403477,1,7,hbo,True,S1_D7 hbo,mild_master_28,,
739,az_itd=0_az=15,8.0,7.161857697848521e-16,9.082968285033726e-07,2.3956332038258754e-08,13.423991839475512,0.3215896057853513,1,7,hbo,True,S1_D7 hbo,mild_master_28,0.32221288817261834,
740,az_itd=0_az=5,8.0,7.161857697848521e-16,5.021638222311226e-05,2.397502993320169e-08,7.8459211452853905,0.18810619431175732,1,7,hbo,True,S1_D7 hbo,mild_master_28,0.2546932315366722,
741,az_itd=15_az=0,8.0,7.161857697848521e-16,0.001387055541194199,2.3920844144946696e-08,4.782033190254224,0.11439027064003351,1,7,hbo,True,S1_D7 hbo,mild_master_28,0.19923857018737867,
742,az_itd=5_az=0,8.0,7.161857697848521e-16,2.7046754346438424e-05,2.3941913375658433e-08,8.546933441772184,0.20462994009042784,1,7,hbo,True,S1_D7 hbo,mild_master_28,0.26446949661606917,
743,constant,8.0,7.161857697848521e-16,0.3308744096848462,2.1111922558895605e-08,-1.0351470687997577,-0.021853944753568263,1,7,hbo,False,S1_D7 hbo,mild_master_28,,
752,4,8.0,8.03075495791772e-16,3.0036275603157146e-05,1.417494677333538e-07,-8.424710675360831,-1.1941982540399014,1,8,hbo,True,S1_D8 hbo,mild_master_28,,
753,Linear,8.0,8.03075495791772e-16,0.9689103409409899,3.1611172478818265e-12,-0.04021096851646476,-1.2711158613142985e-07,1,8,hbo,False,S1_D8 hbo,mild_master_28,,
754,ShortHbO,8.0,8.03075495791772e-16,4.667375370089717e-13,0.004882854907566593,83.6170177377717,408289.76541696145,1,8,hbo,True,S1_D8 hbo,mild_master_28,,
755,az_itd=0_az=15,8.0,8.03075495791772e-16,3.34272146981566e-05,2.588036639845751e-08,8.30148864488467,0.21484556778224975,1,8,hbo,True,S1_D8 hbo,mild_master_28,0.3334552772572408,
756,az_itd=0_az=5,8.0,8.03075495791772e-16,0.004501872537199438,2.5900724048842566e-08,3.906709322600662,0.10118660010372042,1,8,hbo,True,S1_D8 hbo,mild_master_28,0.22828176150983714,
757,az_itd=15_az=0,8.0,8.03075495791772e-16,0.2515797659262213,2.5839929243907722e-08,1.2358227355581497,0.031933572044835074,1,8,hbo,False,S1_D8 hbo,mild_master_28,0.2124694754119272,
758,az_itd=5_az=0,8.0,8.03075495791772e-16,0.0013391789240913253,2.5864729681360135e-08,4.809504332982081,0.12439652947391179,1,8,hbo,True,S1_D8 hbo,mild_master_28,0.2861768134565481,
759,constant,8.0,8.03075495791772e-16,0.577054368896489,2.6424706452729352e-08,-0.5812854745816538,-0.015360298031055672,1,8,hbo,False,S1_D8 hbo,mild_master_28,,
1072,4,8.0,2.731346209859691e-16,0.0055039158601902765,8.092849494000039e-08,-3.7651171214736903,-0.30470526191369235,2,6,hbo,True,S2_D6 hbo,mild_master_28,,
