,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
704,4,8.0,4.904358879486322e-16,0.007710626321772999,1.1054308857887289e-07,-3.531894234345041,-0.39042649719841427,1,7,hbo,True,S1_D7 hbo,mild_master_3,,
705,Linear,8.0,4.904358879486322e-16,0.7553546529726393,2.2905530749601414e-12,0.32248108733462727,7.386600462108205e-07,1,7,hbo,False,S1_D7 hbo,mild_master_3,,
706,ShortHbO,8.0,4.904358879486322e-16,0.002234723683334948,0.00036683448281734716,4.417233906400797,1620.3937155377862,1,7,hbo,True,S1_D7 hbo,mild_master_3,,
707,az_itd=0_az=15,8.0,4.904358879486322e-16,0.08304706275703118,2.015976596018315e-08,1.9800128656608054,0.039916595969873396,1,7,hbo,False,S1_D7 hbo,mild_master_3,-0.002409993915693521,
708,az_itd=0_az=5,8.0,4.904358879486322e-16,0.30819342407026995,2.017211693505767e-08,-1.0882169675790034,-0.02195163992071752,1,7,hbo,False,S1_D7 hbo,mild_master_3,-0.028900913920839526,
709,az_itd=15_az=0,8.0,4.904358879486322e-16,0.0002155174572898138,2.0172762469228087e-08,-6.371822842553433,-0.1285372686988321,1,7,hbo,True,S1_D7 hbo,mild_master_3,-0.007936480533596425,
710,az_itd=5_az=0,8.0,4.904358879486322e-16,6.973909768034297e-05,2.017631513453562e-08,-7.492988178399566,-0.15118089078673963,1,7,hbo,True,S1_D7 hbo,mild_master_3,-0.016210651188338452,
711,constant,8.0,4.904358879486322e-16,0.8941998234870685,2.0330068747758303e-08,0.1372823634971739,0.0027909598877522905,1,7,hbo,False,S1_D7 hbo,mild_master_3,,
720,4,8.0,5.056837963552911e-16,0.0008244795024160275,1.1224835684500303e-07,-5.197933734163736,-0.5834595206490901,1,8,hbo,True,S1_D8 hbo,mild_master_3,,
721,Linear,8.0,5.056837963552911e-16,0.6294021952711905,2.325887780375301e-12,0.5016846189876131,1.166862124905528e-06,1,8,hbo,False,S1_D8 hbo,mild_master_3,,
722,ShortHbO,8.0,5.056837963552911e-16,0.004898604739866484,0.0003724933730339376,3.8469586567426943,1432.966605972192,1,8,hbo,True,S1_D8 hbo,mild_master_3,,
723,az_itd=0_az=15,8.0,5.056837963552911e-16,0.8320852580151696,2.0470756087078167e-08,0.21906478124168702,0.004484421704067711,1,8,hbo,False,S1_D8 hbo,mild_master_3,-0.05384093832057658,
724,az_itd=0_az=5,8.0,5.056837963552911e-16,0.0036588365627221483,2.0483297591507993e-08,-4.0549791850673085,-0.08305934537510425,1,8,hbo,True,S1_D8 hbo,mild_master_3,0.0008963437380837369,
725,az_itd=15_az=0,8.0,5.056837963552911e-16,0.0007117683196459132,2.0483953083867113e-08,-5.319145328327854,-0.10895712335173867,1,8,hbo,True,S1_D8 hbo,mild_master_3,-0.05171726299903675,
726,az_itd=5_az=0,8.0,5.056837963552911e-16,5.2135431575732184e-06,2.048756055357252e-08,-10.671746976451022,-0.2186380623924448,1,8,hbo,True,S1_D8 hbo,mild_master_3,0.0019679383182768123,
727,constant,8.0,5.056837963552911e-16,0.8693672494947875,2.064368601256867e-08,0.16982036562699,0.0035057183065431907,1,8,hbo,False,S1_D8 hbo,mild_master_3,,
1024,4,8.0,5.81116704109632e-16,0.024150179609957797,1.2032951135312173e-07,-2.7739180283712943,-0.33378420088753274,2,6,hbo,True,S2_D6 hbo,mild_master_3,,
1025,Linear,8.0,5.81116704109632e-16,0.44523146133608726,2.4933366326352236e-12,0.8028953411725095,2.0018883663175736e-06,2,6,hbo,False,S2_D6 hbo,mild_master_3,,
1026,ShortHbO,8.0,5.81116704109632e-16,0.0035195818625586863,0.00039931048274801663,4.082983586882958,1630.3781471304624,2,6,hbo,True,S2_D6 hbo,mild_master_3,,
1027,az_itd=0_az=15,8.0,5.81116704109632e-16,0.033416911935390654,2.1944517908519513e-08,-2.5644097423391012,-0.056274735515542317,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.06952218712658907,
1028,az_itd=0_az=5,8.0,5.81116704109632e-16,0.000766405161478634,2.1957962320019968e-08,-5.257950737499399,-0.11545388417453299,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.025323346419608508,
1029,az_itd=15_az=0,8.0,5.81116704109632e-16,6.658700740116687e-07,2.1958665003582427e-08,-13.975945013134668,-0.30689309465191256,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.09142954643343175,
1030,az_itd=5_az=0,8.0,5.81116704109632e-16,1.9207463306726215e-06,2.1962532187736157e-08,-12.174185963430606,-0.2673759510813304,2,6,hbo,True,S2_D6 hbo,mild_master_3,-0.024151100346236853,
1031,constant,8.0,5.81116704109632e-16,0.7140847514713423,2.2129897668343857e-08,0.37965047201308305,0.00840162609538797,2,6,hbo,False,S2_D6 hbo,mild_master_3,,
1040,4,8.0,7.207971580131538e-16,0.6763436415449142,1.340130237127088e-07,0.4331553022130176,0.05804845178675868,2,7,hbo,False,S2_D7 hbo,mild_master_3,,
1041,Linear,8.0,7.207971580131538e-16,0.4890677619768733,2.776871421778953e-12,0.7250765556076707,2.013444365868859e-06,2,7,hbo,False,S2_D7 hbo,mild_master_3,,
1042,ShortHbO,8.0,7.207971580131538e-16,0.002064836275462839,0.00044471887728525104,4.47668880334211,1990.868018577757,2,7,hbo,True,S2_D7 hbo,mild_master_3,,
1043,az_itd=0_az=15,8.0,7.207971580131538e-16,0.024803094918382666,2.443998289171224e-08,-2.756641885119606,-0.06737228051090055,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.04797288148860034,
1044,az_itd=0_az=5,8.0,7.207971580131538e-16,0.002181106905117812,2.4454956161502447e-08,-4.435453573161429,-0.10846882268804214,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.016530076755493003,
1045,az_itd=15_az=0,8.0,7.207971580131538e-16,1.7710289851550948e-06,2.445573875213927e-08,-12.304282734761173,-0.300910324093777,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.042249413912638784,
1046,az_itd=5_az=0,8.0,7.207971580131538e-16,1.667653978550713e-05,2.4460045700915737e-08,-9.129874535146083,-0.22331714837330002,2,7,hbo,True,S2_D7 hbo,mild_master_3,-0.02714824336455141,
1047,constant,8.0,7.207971580131538e-16,0.7911935976795625,2.464644348371357e-08,0.2737745777089379,0.006747569656780887,2,7,hbo,False,S2_D7 hbo,mild_master_3,,
1056,4,8.0,2.6653031806633685e-15,0.26142656640618495,2.4042977020344435e-07,-1.208319264728573,-0.2905159231510856,2,8,hbo,False,S2_D8 hbo,mild_master_3,,
1057,Linear,8.0,2.6653031806633685e-15,0.6247566064911427,2.5131178137253324e-12,0.5086029371234941,1.2781791013980782e-06,2,8,hbo,False,S2_D8 hbo,mild_master_3,,
