,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
672,4,8.0,1.2425961975236536e-13,0.8375402091143553,1.0604641655218902e-06,-0.2118255047863017,-0.2246333571694586,1,8,hbo,False,S1_D8 hbo,mild_master_29,,
673,Linear,8.0,1.2425961975236536e-13,0.6356555654142004,6.083659570934212e-12,-0.4924130576237243,-2.99567341086555e-06,1,8,hbo,False,S1_D8 hbo,mild_master_29,,
674,ShortHbO,8.0,1.2425961975236536e-13,2.3150143452548454e-07,0.054611350352457164,16.01696617149509,874708.1511749728,1,8,hbo,True,S1_D8 hbo,mild_master_29,,
675,az_itd=0_az=15,8.0,1.2425961975236536e-13,0.795168711455158,1.9801594422532498e-07,0.26841884608022626,0.05315121125444817,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.39407029799686233,
676,az_itd=0_az=5,8.0,1.2425961975236536e-13,0.4404785518342681,1.9844854327662562e-07,0.8116371948382005,0.16106821898476764,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.5389128938462693,
677,az_itd=15_az=0,8.0,1.2425961975236536e-13,0.3946988346127144,1.983822117402306e-07,0.8994121792756292,0.1784273773908001,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.08197082902096045,
678,az_itd=5_az=0,8.0,1.2425961975236536e-13,0.8488450341735416,1.9809329804292784e-07,0.1968617974829712,0.03899700272206071,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.2091140365788412,
679,constant,8.0,1.2425961975236536e-13,0.8128547805458707,8.248343299523134e-08,0.24469133712275518,0.02018298151007834,1,8,hbo,False,S1_D8 hbo,mild_master_29,,
960,4,8.0,1.0367801381106164e-14,0.4692910401471164,3.553504990791837e-07,0.7595863018208971,0.2699193714457673,2,6,hbo,False,S2_D6 hbo,mild_master_29,,
961,Linear,8.0,1.0367801381106164e-14,0.2713281849747248,2.228380470644899e-12,1.1815126759266024,2.632859772854236e-06,2,6,hbo,False,S2_D6 hbo,mild_master_29,,
962,ShortHbO,8.0,1.0367801381106164e-14,8.496557088729351e-09,0.016560157683372337,24.39989624728213,404066.129312917,2,6,hbo,True,S2_D6 hbo,mild_master_29,,
963,az_itd=0_az=15,8.0,1.0367801381106164e-14,0.5069707350487862,6.602693889992825e-08,-0.6946046965401219,-0.04586262185805783,2,6,hbo,False,S2_D6 hbo,mild_master_29,0.12538523291805134,
964,az_itd=0_az=5,8.0,1.0367801381106164e-14,0.15817593197515362,6.614147648684111e-08,1.5566094148165066,0.10295644500928147,2,6,hbo,False,S2_D6 hbo,mild_master_29,0.13976988614147817,
965,az_itd=15_az=0,8.0,1.0367801381106164e-14,0.27741887078367194,6.616014474077299e-08,-1.1654192794793352,-0.07710430821404018,2,6,hbo,False,S2_D6 hbo,mild_master_29,0.010655864938033967,
966,az_itd=5_az=0,8.0,1.0367801381106164e-14,0.9530611233011981,6.604523508023743e-08,-0.06073371702912699,-0.004011172618485312,2,6,hbo,False,S2_D6 hbo,mild_master_29,-0.01482186779944764,
967,constant,8.0,1.0367801381106164e-14,0.37966368593901034,3.004187818643397e-08,-0.9298256810289223,-0.02793370984408889,2,6,hbo,False,S2_D6 hbo,mild_master_29,,
976,4,8.0,1.5132859785032756e-14,0.4042685150515962,3.98282535691893e-07,-0.8804893188649783,-0.3506835185671713,3,5,hbo,False,S3_D5 hbo,mild_master_29,,
977,Linear,8.0,1.5132859785032756e-14,0.9191871663114344,2.3747459905499933e-12,-0.10470535758735366,-2.486486281196714e-07,3,5,hbo,False,S3_D5 hbo,mild_master_29,,
978,ShortHbO,8.0,1.5132859785032756e-14,1.0391513392140271e-07,0.019547774717241232,17.748645329630662,346946.5204398359,3,5,hbo,True,S3_D5 hbo,mild_master_29,,
979,az_itd=0_az=15,8.0,1.5132859785032756e-14,0.4639857534114248,7.419906787911947e-08,-0.7690060394208421,-0.057059531318439896,3,5,hbo,False,S3_D5 hbo,mild_master_29,0.07638075301639533,
980,az_itd=0_az=5,8.0,1.5132859785032756e-14,0.735014126475238,7.434426087518661e-08,0.35049917608995884,0.02605760218376987,3,5,hbo,False,S3_D5 hbo,mild_master_29,0.17755363720404374,
981,az_itd=15_az=0,8.0,1.5132859785032756e-14,0.6506747352300954,7.434190426578582e-08,-0.4703303699878752,-0.034965255338930246,3,5,hbo,False,S3_D5 hbo,mild_master_29,0.030745110587107456,
982,az_itd=5_az=0,8.0,1.5132859785032756e-14,0.9415889513624034,7.422395592281454e-08,-0.07560614840895773,-0.005611787427000253,3,5,hbo,False,S3_D5 hbo,mild_master_29,-0.01328428096079387,
983,constant,8.0,1.5132859785032756e-14,0.8053774701053474,3.212042599331747e-08,0.2547032338811125,0.008181176374136904,3,5,hbo,False,S3_D5 hbo,mild_master_29,,
992,4,8.0,7.350001482943009e-16,0.07367125758858659,1.3120593940268521e-07,-2.0572741090691475,-0.2699265820892398,3,6,hbo,False,S3_D6 hbo,mild_master_29,,
993,Linear,8.0,7.350001482943009e-16,0.20956431979505494,1.6521277856184126e-12,-1.3644632570333621,-2.2542676594002153e-06,3,6,hbo,False,S3_D6 hbo,mild_master_29,,
994,ShortHbO,8.0,7.350001482943009e-16,1.0120277193032599e-13,0.004734459202945744,101.23966974641509,479315.0861341027,3,6,hbo,True,S3_D6 hbo,mild_master_29,,
995,az_itd=0_az=15,8.0,7.350001482943009e-16,0.5859038282097287,2.4007371890870714e-08,-0.5675607267889711,-0.013625641438675697,3,6,hbo,False,S3_D6 hbo,mild_master_29,0.13128136029783677,
996,az_itd=0_az=5,8.0,7.350001482943009e-16,9.063123886956032e-06,2.4029869581084804e-08,9.912549508383254,0.23819727190249587,3,6,hbo,True,S3_D6 hbo,mild_master_29,0.3387075964081887,
997,az_itd=15_az=0,8.0,7.350001482943009e-16,0.0016319876667633582,2.407114431155347e-08,4.655961255873475,0.11207431529913213,3,6,hbo,True,S3_D6 hbo,mild_master_29,0.1624157517929025,
998,az_itd=5_az=0,8.0,7.350001482943009e-16,0.00014630724531749994,2.4007084045201657e-08,6.741612450757457,0.16184645670551218,3,6,hbo,True,S3_D6 hbo,mild_master_29,0.12979032532200732,
999,constant,8.0,7.350001482943009e-16,0.662493266514496,1.986070359562087e-08,0.45312895695791283,0.008999459904733952,3,6,hbo,False,S3_D6 hbo,mild_master_29,,
1008,4,8.0,4.9844319336264244e-15,0.3697743010066401,3.257527848100532e-07,-0.9503156000918092,-0.3095679531783437,5,1,hbo,False,S5_D1 hbo,mild_master_29,,
1009,Linear,8.0,4.9844319336264244e-15,0.5690991289031224,3.208606589807872e-12,-0.5937249907435389,-1.9050299178333366e-06,5,1,hbo,False,S5_D1 hbo,mild_master_29,,
1010,ShortHbO,8.0,4.9844319336264244e-15,2.0660483058580416e-10,0.012241385648891809,38.97022053077345,477049.4983395591,5,1,hbo,True,S5_D1 hbo,mild_master_29,,
