,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
644,Linear,7.0,1.7807763178912285e-17,0.8336299973538327,4.22938396308285e-13,-0.21802384764587163,-9.221065648030682e-08,1,7,hbo,False,S1_D7 hbo,mild_master_16,,
645,ShortHbO,7.0,1.7807763178912285e-17,6.22176802413931e-05,0.0014863044471806147,8.490489121692818,12619.451740310667,1,7,hbo,True,S1_D7 hbo,mild_master_16,,
646,az_itd=0_az=15,7.0,1.7807763178912285e-17,0.023321104980305127,3.1490212564267292e-09,-2.889854177130498,-0.009100212231757512,1,7,hbo,True,S1_D7 hbo,mild_master_16,0.009721678825510864,
647,az_itd=0_az=5,7.0,1.7807763178912285e-17,2.180147443495287e-05,3.1469475250382437e-09,-9.971430966648029,-0.031379570001582716,1,7,hbo,True,S1_D7 hbo,mild_master_16,-0.04079699632207735,
648,az_itd=15_az=0,7.0,1.7807763178912285e-17,0.0029026865147360093,3.1485468863870863e-09,-4.469498385054913,-0.014072425223976757,1,7,hbo,True,S1_D7 hbo,mild_master_16,-0.008421756836858032,
649,az_itd=5_az=0,7.0,1.7807763178912285e-17,0.0011198398618850675,3.193795685203518e-09,-5.302898583261054,-0.016936374614291,1,7,hbo,True,S1_D7 hbo,mild_master_16,-0.008779066062806507,
650,constant,7.0,1.7807763178912285e-17,0.417219438076219,3.855669103995406e-09,0.8620332657215665,0.0033237150292589057,1,7,hbo,False,S1_D7 hbo,mild_master_16,,
910,Linear,7.0,1.8709544148227204e-16,0.12165082351168464,1.3708944921687633e-12,-1.7608523199142292,-2.413942746893006e-06,2,6,hbo,False,S2_D6 hbo,mild_master_16,,
911,ShortHbO,7.0,1.8709544148227204e-16,4.0902986336764145e-07,0.004817643888829228,17.965189740383742,86549.88656441728,2,6,hbo,True,S2_D6 hbo,mild_master_16,,
912,az_itd=0_az=15,7.0,1.8709544148227204e-16,0.0024366487833021354,1.0207103289366674e-08,4.616340772190027,0.04711946708065832,2,6,hbo,True,S2_D6 hbo,mild_master_16,0.05296068776117676,
913,az_itd=0_az=5,7.0,1.8709544148227204e-16,0.0010848589166603396,1.0200381584826422e-08,5.332198528409969,0.054390459675831594,2,6,hbo,True,S2_D6 hbo,mild_master_16,0.09880325237412539,
914,az_itd=15_az=0,7.0,1.8709544148227204e-16,0.00041865490858407415,1.0205565686537817e-08,-6.263484557628431,-0.06392240307949221,2,6,hbo,True,S2_D6 hbo,mild_master_16,0.05665982981747882,
915,az_itd=5_az=0,7.0,1.8709544148227204e-16,2.2711803674982107e-05,1.0352233214518612e-08,9.909704853329085,0.10258757572870965,2,6,hbo,True,S2_D6 hbo,mild_master_16,0.172072504009804,
916,constant,7.0,1.8709544148227204e-16,0.6694202928221124,1.2497601505160456e-08,0.4454855917977736,0.005567501402579152,2,6,hbo,False,S2_D6 hbo,mild_master_16,,
924,Linear,7.0,6.79701949623829e-16,0.17530919192133607,2.612953531175645e-12,-1.5079181471684535,-3.940120047367646e-06,3,5,hbo,False,S3_D5 hbo,mild_master_16,,
925,ShortHbO,7.0,6.79701949623829e-16,0.030055889725081296,0.009182529861469037,-2.713285559334659,-24914.825671283226,3,5,hbo,True,S3_D5 hbo,mild_master_16,,
926,az_itd=0_az=15,7.0,6.79701949623829e-16,0.07583605386058813,1.9454952029774375e-08,2.0822210002858816,0.04050950967595064,3,5,hbo,False,S3_D5 hbo,mild_master_16,-0.038497148873728154,
927,az_itd=0_az=5,7.0,6.79701949623829e-16,0.0022220638685258092,1.9442140320547808e-08,-4.694771774027985,-0.09127641160359926,3,5,hbo,True,S3_D5 hbo,mild_master_16,-0.20254220768590264,
928,az_itd=15_az=0,7.0,6.79701949623829e-16,0.0007801313459119149,1.9452021326672015e-08,5.643013546301924,0.10976801984936412,3,5,hbo,True,S3_D5 hbo,mild_master_16,0.19265445054905056,
929,az_itd=5_az=0,7.0,6.79701949623829e-16,0.07939516396999986,1.9731572697937606e-08,-2.0511529873925274,-0.040472474285327555,3,5,hbo,False,S3_D5 hbo,mild_master_16,0.027933806073302425,
930,constant,7.0,6.79701949623829e-16,0.21539352596080208,2.3820689462741685e-08,1.362030287391662,0.03244450051480559,3,5,hbo,False,S3_D5 hbo,mild_master_16,,
938,Linear,7.0,2.8379660646478746e-16,0.3102107562607487,1.6884026591933191e-12,-1.0938897074929017,-1.8469262909952173e-06,5,3,hbo,False,S5_D3 hbo,mild_master_16,,
939,ShortHbO,7.0,2.8379660646478746e-16,6.83519278133519e-07,0.005933441850858618,16.669177626503522,98905.59614849213,5,3,hbo,True,S5_D3 hbo,mild_master_16,,
940,az_itd=0_az=15,7.0,2.8379660646478746e-16,0.005937529465855672,1.2571135441038757e-08,3.8949309653481876,0.0489637046988879,5,3,hbo,True,S5_D3 hbo,mild_master_16,0.11209999662366012,
941,az_itd=0_az=5,7.0,2.8379660646478746e-16,0.0008418635391183114,1.2562856945585674e-08,5.570176360419487,0.06997732877763307,5,3,hbo,True,S5_D3 hbo,mild_master_16,0.03407508729394019,
942,az_itd=15_az=0,7.0,2.8379660646478746e-16,0.0002780178478900853,1.2569241719297327e-08,6.697728997952357,0.08418537474561025,5,3,hbo,True,S5_D3 hbo,mild_master_16,0.13745210747668818,
943,az_itd=5_az=0,7.0,2.8379660646478746e-16,0.00046151723378005027,1.2749878409921364e-08,6.163242933922902,0.07858059801832401,5,3,hbo,True,S5_D3 hbo,mild_master_16,0.08423109245319581,
944,constant,7.0,2.8379660646478746e-16,0.25462344570663525,1.5392128085268955e-08,-1.2408737754726102,-0.019099688089725685,5,3,hbo,False,S5_D3 hbo,mild_master_16,,
952,Linear,7.0,3.4479983548993716e-17,0.08444747946312381,5.885128547111956e-13,2.0093436873793005,1.1825245895555122e-06,6,1,hbo,False,S6_D1 hbo,mild_master_16,,
953,ShortHbO,7.0,3.4479983548993716e-17,9.986759346676579e-09,0.002068171820802533,30.724235282504807,63542.997626983386,6,1,hbo,True,S6_D1 hbo,mild_master_16,,
954,az_itd=0_az=15,7.0,3.4479983548993716e-17,1.4346671563125853e-07,4.3818189725557125e-09,-20.91754954390602,-0.09165691545086148,6,1,hbo,True,S6_D1 hbo,mild_master_16,-0.09998741215502287,
955,az_itd=0_az=5,7.0,3.4479983548993716e-17,0.00011980062409894909,4.378933404373693e-09,-7.663512536953827,-0.03355801104290369,6,1,hbo,True,S6_D1 hbo,mild_master_16,-0.12500618831057828,
956,az_itd=15_az=0,7.0,3.4479983548993716e-17,6.784044039961791e-06,4.3811588932896626e-09,-11.88462803768672,-0.05206844382075084,6,1,hbo,True,S6_D1 hbo,mild_master_16,-0.09002511152869114,
957,az_itd=5_az=0,7.0,3.4479983548993716e-17,0.0001717285752440969,4.4441219630798554e-09,-7.237826326667719,-0.0321657829433016,6,1,hbo,True,S6_D1 hbo,mild_master_16,-0.036118251051257676,
958,constant,7.0,3.4479983548993716e-17,0.6069095811559385,5.365109555009782e-09,0.5385206326321238,0.0028892221917045198,6,1,hbo,False,S6_D1 hbo,mild_master_16,,
966,Linear,7.0,4.541711086346571e-16,0.2566704254653752,2.1359062196394756e-12,1.2350050498482599,2.637854967257059e-06,6,2,hbo,False,S6_D2 hbo,mild_master_16,,
967,ShortHbO,7.0,4.541711086346571e-16,8.266015508841827e-07,0.007506074030452601,16.212540226504544,121692.52716183387,6,2,hbo,True,S6_D2 hbo,mild_master_16,,
968,az_itd=0_az=15,7.0,4.541711086346571e-16,0.007582169042114883,1.590305856854882e-08,-3.707255794046541,-0.058956706021314094,6,2,hbo,True,S6_D2 hbo,mild_master_16,-0.1606647961175621,
969,az_itd=0_az=5,7.0,4.541711086346571e-16,1.3951385262316266e-06,1.589258589496517e-08,15.015783312324718,0.23863962607130518,6,2,hbo,True,S6_D2 hbo,mild_master_16,0.09795181529236743,
970,az_itd=15_az=0,7.0,4.541711086346571e-16,0.43674318297771597,1.5900662924344066e-08,-0.8246916288350958,-0.013113143606635127,6,2,hbo,False,S6_D2 hbo,mild_master_16,-0.08818328888086409,
971,az_itd=5_az=0,7.0,4.541711086346571e-16,0.021961991020312408,1.612917656053042e-08,-2.9319907395189357,-0.047290596311541075,6,2,hbo,True,S6_D2 hbo,mild_master_16,-0.0030386217382118766,
972,constant,7.0,4.541711086346571e-16,0.111793967010027,1.947174267453529e-08,-1.8186223577361131,-0.03541174657199426,6,2,hbo,False,S6_D2 hbo,mild_master_16,,
1008,Linear,7.0,3.626306730313362e-17,0.1787302558961999,6.035381071591783e-13,1.4943509513962627,9.018977446372176e-07,7,7,hbo,False,S7_D7 hbo,mild_master_16,,
1009,ShortHbO,7.0,3.626306730313362e-17,1.0731269536424376e-08,0.0021209740722140363,30.40818234737635,64494.96634194179,7,7,hbo,True,S7_D7 hbo,mild_master_16,,
1010,az_itd=0_az=15,7.0,3.626306730313362e-17,6.122230844219727e-06,4.493690677170082e-09,-12.067827736362972,-0.054229084992588814,7,7,hbo,True,S7_D7 hbo,mild_master_16,-0.027924349576193587,
1011,az_itd=0_az=5,7.0,3.626306730313362e-17,0.0019572473430689795,4.490731437886329e-09,-4.8039922429986195,-0.02157343899299596,7,7,hbo,True,S7_D7 hbo,mild_master_16,-0.08754766328292239,
1012,az_itd=15_az=0,7.0,3.626306730313362e-17,1.937312703410175e-05,4.4930137454979565e-09,-10.151533928847405,-0.04561098148020027,7,7,hbo,True,S7_D7 hbo,mild_master_16,-0.04805651376536242,
1013,az_itd=5_az=0,7.0,3.626306730313362e-17,2.5920127825464353e-06,4.557584318014597e-09,-13.707456325028904,-0.062472887986821726,7,7,hbo,True,S7_D7 hbo,mild_master_16,-0.053219762880350706,
1014,constant,7.0,3.626306730313362e-17,0.4663738981107417,5.502085535788768e-09,0.7702007411278634,0.004237710357413406,7,7,hbo,False,S7_D7 hbo,mild_master_16,,
1022,Linear,7.0,1.0065837516435102e-16,0.1024656370353238,1.0055354503201304e-12,1.8780060354828307,1.888401644593151e-06,7,8,hbo,False,S7_D8 hbo,mild_master_16,,
1023,ShortHbO,7.0,1.0065837516435102e-16,3.795471949370881e-08,0.0035336867606581396,25.350201054363566,89579.66984582655,7,8,hbo,True,S7_D8 hbo,mild_master_16,,
1024,az_itd=0_az=15,7.0,1.0065837516435102e-16,3.3507989066842406e-06,7.486793667323237e-09,-13.197162084710477,-0.09880442952244872,7,8,hbo,True,S7_D8 hbo,mild_master_16,-0.07676918326182523,
1025,az_itd=0_az=5,7.0,1.0065837516435102e-16,6.1270063785624206e-06,7.481863373824788e-09,-12.066426395055679,-0.09027935369811975,7,8,hbo,True,S7_D8 hbo,mild_master_16,-0.23396525858190845,
1026,az_itd=15_az=0,7.0,1.0065837516435102e-16,2.393615212147016e-05,7.48566585321226e-09,-9.830972256072998,-0.07359137332116274,7,8,hbo,True,S7_D8 hbo,mild_master_16,-0.11837128921468087,
1027,az_itd=5_az=0,7.0,1.0065837516435102e-16,3.30068662400303e-05,7.59324480960751e-09,-9.360985241353363,-0.07108025259671893,7,8,hbo,True,S7_D8 hbo,mild_master_16,-0.07221150098129023,
1028,constant,7.0,1.0065837516435102e-16,0.5467522810133101,9.166847944317243e-09,0.633155695166609,0.005804041982670784,7,8,hbo,False,S7_D8 hbo,mild_master_16,,
