,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
658,Linear,7.0,3.487581856173692e-17,0.29804818401545813,6.963243301787926e-13,1.12406898405274,7.8271658239528e-07,1,7,hbo,False,S1_D7 hbo,mild_master_24,,
659,ShortHbO,7.0,3.487581856173692e-17,8.316260404746078e-11,0.003725583514661143,61.040187628586665,227410.3167608855,1,7,hbo,True,S1_D7 hbo,mild_master_24,,
660,az_itd=0_az=15,7.0,3.487581856173692e-17,0.011256182341100917,4.405653303533637e-09,-3.4120640452055593,-0.01503237123262822,1,7,hbo,True,S1_D7 hbo,mild_master_24,-0.05889001550623838,
661,az_itd=0_az=5,7.0,3.487581856173692e-17,7.106832874609345e-07,4.420805653445289e-09,-16.574557401997296,-0.07327289706610311,1,7,hbo,True,S1_D7 hbo,mild_master_24,-0.084509025721647,
662,az_itd=15_az=0,7.0,3.487581856173692e-17,0.0005619517775386797,4.495065185492969e-09,5.964303236222741,0.02680993183286789,1,7,hbo,True,S1_D7 hbo,mild_master_24,-0.014111281778307361,
663,az_itd=5_az=0,7.0,3.487581856173692e-17,0.00020428963528666477,4.41871371256062e-09,-7.039413587721024,-0.031105153348448437,1,7,hbo,True,S1_D7 hbo,mild_master_24,-0.046787878591082056,
664,constant,7.0,3.487581856173692e-17,0.6840049382671651,5.515923425660757e-09,0.42441160409987366,0.002341021909176752,1,7,hbo,False,S1_D7 hbo,mild_master_24,,
672,Linear,7.0,4.6186384951315026e-17,0.5177469143703095,8.013206797181373e-13,0.6810177359533913,5.457135950742784e-07,1,8,hbo,False,S1_D8 hbo,mild_master_24,,
673,ShortHbO,7.0,4.6186384951315026e-17,3.331099551570546e-11,0.0042873514322677875,69.5764348924993,298298.6277884433,1,8,hbo,True,S1_D8 hbo,mild_master_24,,
674,az_itd=0_az=15,7.0,4.6186384951315026e-17,6.722527967683481e-05,5.0699666043315745e-09,-8.389076068016024,-0.04253233550603848,1,8,hbo,True,S1_D8 hbo,mild_master_24,-0.08391609416147698,
675,az_itd=0_az=5,7.0,4.6186384951315026e-17,6.495924177078679e-06,5.087403724943766e-09,-11.961770119898127,-0.06085435386489076,1,8,hbo,True,S1_D8 hbo,mild_master_24,-0.08675298259958743,
676,az_itd=15_az=0,7.0,4.6186384951315026e-17,3.610348374612546e-05,5.172860596285199e-09,9.233373168775872,0.04776295223555771,1,8,hbo,True,S1_D8 hbo,mild_master_24,0.01729071366197366,
677,az_itd=5_az=0,7.0,4.6186384951315026e-17,0.7287901030516976,5.0849963474919365e-09,0.3609416830761505,0.0018353871400998173,1,8,hbo,False,S1_D8 hbo,mild_master_24,-0.006909426484061989,
678,constant,7.0,4.6186384951315026e-17,0.7837026204775541,6.347650537485544e-09,0.2852574074984,0.0018107143360289518,1,8,hbo,False,S1_D8 hbo,mild_master_24,,
938,Linear,7.0,3.6661739008297295e-17,0.11077884803153677,7.139304342355193e-13,1.8248474455914152,1.3028141292446572e-06,2,6,hbo,False,S2_D6 hbo,mild_master_24,,
939,ShortHbO,7.0,3.6661739008297295e-17,4.047421530170205e-10,0.0038197824506861237,48.66647409090073,185895.34366919353,2,6,hbo,True,S2_D6 hbo,mild_master_24,,
940,az_itd=0_az=15,7.0,3.6661739008297295e-17,3.120879178354174e-05,4.5170473581977315e-09,-9.441474763913623,-0.04264758863982658,2,6,hbo,True,S2_D6 hbo,mild_master_24,-0.10721928924237466,
941,az_itd=0_az=5,7.0,3.6661739008297295e-17,2.705644900208274e-07,4.532582825340371e-09,-19.07819586981273,-0.08647350293799279,2,6,hbo,True,S2_D6 hbo,mild_master_24,-0.10213694414152315,
942,az_itd=15_az=0,7.0,3.6661739008297295e-17,0.060663898667736374,4.608719960958359e-09,-2.2334207806295603,-0.010293210932906655,2,6,hbo,False,S2_D6 hbo,mild_master_24,-0.03559506781321445,
943,az_itd=5_az=0,7.0,3.6661739008297295e-17,5.9836305174866674e-05,4.530437991102276e-09,-8.542007536765775,-0.038699035464845634,2,6,hbo,True,S2_D6 hbo,mild_master_24,-0.0636200303628692,
944,constant,7.0,3.6661739008297295e-17,0.5531858091121612,5.655389932275834e-09,0.6227523887500116,0.003521907589637542,2,6,hbo,False,S2_D6 hbo,mild_master_24,,
952,Linear,7.0,2.910694184276221e-17,0.30612769928633965,6.361326026610481e-13,1.103912126248592,7.022344939796083e-07,2,7,hbo,False,S2_D7 hbo,mild_master_24,,
953,ShortHbO,7.0,2.910694184276221e-17,8.898693402150424e-11,0.003403536304704391,60.45177281211848,205749.8034497871,2,7,hbo,True,S2_D7 hbo,mild_master_24,,
954,az_itd=0_az=15,7.0,2.910694184276221e-17,0.0008447497578124368,4.024819442513935e-09,-5.566918078963031,-0.022405840119092735,2,7,hbo,True,S2_D7 hbo,mild_master_24,-0.07653307681245275,
955,az_itd=0_az=5,7.0,2.910694184276221e-17,7.764515302410723e-07,4.038661991693933e-09,-16.36157321618658,-0.06607886387253022,2,7,hbo,True,S2_D7 hbo,mild_master_24,-0.07457607029734109,
956,az_itd=15_az=0,7.0,2.910694184276221e-17,0.018525141790045902,4.1065023748983426e-09,3.0522225702328813,0.012533959233379651,2,7,hbo,True,S2_D7 hbo,mild_master_24,0.027070055731013516,
957,az_itd=5_az=0,7.0,2.910694184276221e-17,0.011118998288151933,4.0367508825427775e-09,-3.4210856112704304,-0.013810070360550307,2,7,hbo,True,S2_D7 hbo,mild_master_24,-0.029141129439907803,
958,constant,7.0,2.910694184276221e-17,0.6335176754703942,5.039115499445015e-09,0.498341122364123,0.002511198473715877,2,7,hbo,False,S2_D7 hbo,mild_master_24,,
966,Linear,7.0,3.454629697052443e-17,0.017755335039229107,6.930269384466899e-13,3.0824037654951746,2.1361888446576696e-06,2,8,hbo,True,S2_D8 hbo,mild_master_24,,
967,ShortHbO,7.0,3.454629697052443e-17,1.195588216309646e-09,0.0037079412928600645,41.66990209143193,154509.55063425642,2,8,hbo,True,S2_D8 hbo,mild_master_24,,
968,az_itd=0_az=15,7.0,3.454629697052443e-17,3.706988352488009e-07,4.384790662163843e-09,-18.224366313138884,-0.07991003123370467,2,8,hbo,True,S2_D8 hbo,mild_master_24,-0.1245129989980373,
969,az_itd=0_az=5,7.0,3.454629697052443e-17,7.017082579115696e-08,4.399871259256936e-09,-23.19800607454161,-0.10206824019944345,2,8,hbo,True,S2_D8 hbo,mild_master_24,-0.1099613020794736,
970,az_itd=15_az=0,7.0,3.454629697052443e-17,0.00018965346547261788,4.47377914085038e-09,-7.123836622433815,-0.03187047168427043,2,8,hbo,True,S2_D8 hbo,mild_master_24,-0.07922029604085992,
971,az_itd=5_az=0,7.0,3.454629697052443e-17,4.2012856549399065e-07,4.397789224601704e-09,-17.89528816070864,-0.07869970544430689,2,8,hbo,True,S2_D8 hbo,mild_master_24,-0.06863442108307953,
972,constant,7.0,3.454629697052443e-17,0.5081774574391856,5.4898031832530055e-09,0.6971772040085992,0.0038273656338578374,2,8,hbo,False,S2_D8 hbo,mild_master_24,,
980,Linear,7.0,2.351890813348773e-17,0.9815067889025513,5.718181592184366e-13,0.02402033011106859,1.3735260947930427e-08,3,5,hbo,False,S3_D5 hbo,mild_master_24,,
981,ShortHbO,7.0,2.351890813348773e-17,9.786130275215653e-11,0.0030594310941584996,59.6349750911132,182449.09709311932,3,5,hbo,True,S3_D5 hbo,mild_master_24,,
982,az_itd=0_az=15,7.0,2.351890813348773e-17,0.03492978895855503,3.6179011029736308e-09,2.6096762482546536,0.009441550576964598,3,5,hbo,True,S3_D5 hbo,mild_master_24,-0.04246257332041801,
983,az_itd=0_az=5,7.0,2.351890813348773e-17,2.4560368934471887e-06,3.6303441391549013e-09,-13.816865162661228,-0.05015997546476072,3,5,hbo,True,S3_D5 hbo,mild_master_24,-0.08670460792942095,
984,az_itd=15_az=0,7.0,2.351890813348773e-17,0.00020654651465470226,3.691325706334989e-09,7.027003330326291,0.025938958031735015,3,5,hbo,True,S3_D5 hbo,mild_master_24,0.01573419544596089,
985,az_itd=5_az=0,7.0,2.351890813348773e-17,0.0010783446358796859,3.6286262474569943e-09,5.337771005652837,0.0193687759740268,3,5,hbo,True,S3_D5 hbo,mild_master_24,-0.04221445851760518,
986,constant,7.0,2.351890813348773e-17,0.7259797193430709,4.52964953679174e-09,0.3648741531217399,0.0016527520386751674,3,5,hbo,False,S3_D5 hbo,mild_master_24,,
994,Linear,7.0,1.8692769837969577e-17,0.4259209041276608,5.097839928426543e-13,-0.8452396499731163,-4.3088964367222276e-07,3,6,hbo,False,S3_D6 hbo,mild_master_24,,
995,ShortHbO,7.0,1.8692769837969577e-17,3.914909430812268e-11,0.002727526179194493,67.98761947370592,185438.01197564622,3,6,hbo,True,S3_D6 hbo,mild_master_24,,
996,az_itd=0_az=15,7.0,1.8692769837969577e-17,4.373279235299745e-05,3.2254101067804544e-09,8.965592884703202,0.028917713903600636,3,6,hbo,True,S3_D6 hbo,mild_master_24,0.017611926701536995,
997,az_itd=0_az=5,7.0,1.8692769837969577e-17,1.0330284865743762e-05,3.2365032498807784e-09,-11.160346975468233,-0.03612049925590005,3,6,hbo,True,S3_D6 hbo,mild_master_24,-0.01983044614960906,
998,az_itd=15_az=0,7.0,1.8692769837969577e-17,2.2481249297821407e-06,3.2908691812624574e-09,13.998234748442714,0.046066359325727356,3,6,hbo,True,S3_D6 hbo,mild_master_24,0.0627168352483612,
999,az_itd=5_az=0,7.0,1.8692769837969577e-17,1.4722374647163286e-05,3.234971725085855e-09,10.581431406937613,0.034230631412378615,3,6,hbo,True,S3_D6 hbo,mild_master_24,0.006396087305452303,
1000,constant,7.0,1.8692769837969577e-17,0.9254390371995965,4.0382467569755376e-09,0.09700810557606024,0.0003917426677428658,3,6,hbo,False,S3_D6 hbo,mild_master_24,,
1008,Linear,7.0,3.855982907216541e-17,0.4574728709406817,7.321784045460866e-13,0.7863116748149331,5.757204275419589e-07,3,7,hbo,False,S3_D7 hbo,mild_master_24,,
1009,ShortHbO,7.0,3.855982907216541e-17,1.484554536704171e-09,0.0039174156000945605,40.396356703455645,158249.31793710162,3,7,hbo,True,S3_D7 hbo,mild_master_24,,
1010,az_itd=0_az=15,7.0,3.855982907216541e-17,0.004495836896103142,4.6325025091916536e-09,-4.113547038725424,-0.019056016978573422,3,7,hbo,True,S3_D7 hbo,mild_master_24,-0.08446469071409968,
1011,az_itd=0_az=5,7.0,3.855982907216541e-17,5.05942353712929e-06,4.64843506088145e-09,-12.415042352088589,-0.057710518151776705,3,7,hbo,True,S3_D7 hbo,mild_master_24,-0.06996028828689667,
1012,az_itd=15_az=0,7.0,3.855982907216541e-17,0.014382985165817501,4.726518251918376e-09,3.233443997194263,0.015282932069294593,3,7,hbo,True,S3_D7 hbo,mild_master_24,-0.03167288325074106,
1013,az_itd=5_az=0,7.0,3.855982907216541e-17,0.005120815051758822,4.646235404955385e-09,-4.010536191201798,-0.01863389524441671,3,7,hbo,True,S3_D7 hbo,mild_master_24,-0.04318852883470416,
