S,Channel,0,1,2,3
0,0,,,,
0,1,0.03436276021213531,0.032654495789687314,0.00903591794066581,0.016585188723705846
0,2,,,,
0,3,,,,
0,4,-0.0037700576341652206,0.0014326798750091065,-0.00022049507743091438,0.008134033132035264
0,5,0.010625020945297716,0.014532697287127867,0.0012835549279982426,0.024633431319395757
0,6,0.03270494560467416,0.023275758510735052,0.01705440884278459,0.02391124553768566
0,7,0.008986224004148433,0.01800153800306966,0.0011805754388389477,0.020829108633554066
0,8,0.0015484045718232077,-0.0040917231652085615,-0.0014337780730802226,0.004679720760746297
0,9,0.0030958986982537588,0.011651760366541912,0.001126417306215102,0.019611937532069898
0,10,0.020420769645509578,0.03802484236146265,0.021623587821572043,0.04137244763348292
0,11,0.022081808071604037,0.029836467623257926,0.015973973655229352,0.038125443497082086
0,12,-0.003621729476238013,-0.0009190093006554269,-0.00030542668927664723,-0.002034515567303696
0,13,-0.00878722850262539,-0.0026195677937047844,-0.00318119118062151,-0.003354893896879052
0,14,0.015041086356252025,0.032745826562508025,0.006284677758672429,0.03009816811429046
0,15,0.013872094133649093,0.009650371396853274,0.011822744427042012,0.0050017280723425595
0,16,0.001912815318168694,0.004368233768701499,0.0017123475021030828,0.0009461010846349812
0,17,0.009661132583162672,0.014125501335154814,0.006469682292485828,0.01760325214204858
0,18,0.008139220975112068,0.009338229804042123,0.0032939582229844556,0.013078417793108373
0,19,0.00958252551871079,-0.0010684090549259694,-0.008788878698748802,0.008573867857252941
0,20,0.001490835423135714,0.004883502492816304,0.001069917051608809,0.004388775983254597
0,21,-0.002675283145276185,0.004272819209431091,-0.0012254942931395623,-0.0036271519969891665
0,22,0.008870736117831493,0.0043952810043606655,-0.010861668252640967,0.0008897664272086501
0,23,0.008724120731180162,-0.020162835825300755,-0.023468509430668676,-0.005314289713804636
0,24,0.009169228290167437,-0.0024238013123965237,-0.024765152624337525,0.00961792272601101
0,25,0.002048541284594844,0.0028559946221801405,-0.008379351059467438,0.006341516468787496
0,26,0.014545731743354714,-0.05199227004682294,-0.05394917374794053,-0.033182584110061315
0,27,0.008412194541594897,-0.04573868862782177,-0.04331908903820274,-0.033311514174479646
0,28,0.01896745136618729,0.026073732940135593,0.009074587318173203,0.015009099600216467
0,29,0.010590539251336491,0.014668776276809813,-0.003543996415701642,0.012409973280717865
0,30,,,,
0,31,0.011502243283995038,0.009425267267191315,-0.006160401586573725,0.025277763402633498
0,32,0.012824756795603154,0.010826538353468383,-0.0012593830643763079,0.03334987468470742
0,33,0.004261267657339795,0.008624000882892972,-0.0037501254438890162,0.010619829889750102
0,34,,,,
0,35,0.008089524958057375,0.0021677999094937028,-0.011710251708275044,0.013872432247257442
0,36,,,,
0,37,0.015898024280813803,0.013741074530864648,-0.01177877371194105,0.02232635367947353
0,38,,,,
0,39,,,,
0,40,,,,
0,41,,,,
0,42,0.008792711926872122,0.005176091809902145,-0.00901882340813492,0.010547376129642336
0,43,,,,
0,44,0.0012996894767721681,0.0025259416295948366,-0.008534565280571348,0.006038996394773922
0,45,,,,
0,46,,,,
0,47,,,,
0,48,,,,
0,49,0.0023689757823189285,0.011084347372957552,-0.008421246585811826,0.00273965435902053
0,50,0.0017533604187518076,0.0007187211640668266,-0.010608306514735315,-0.005150323508006579
0,51,0.002836925543384661,-0.00021695700284459006,-0.009179631981468735,-0.010767715512641808
0,52,,,,
0,53,,,,
0,54,,,,
0,55,,,,
0,56,,,,
0,57,0.004692557845743494,0.00996270670372585,-0.0010210131545441044,0.003951598042277618
0,58,,,,
0,59,0.0006607930374611339,-0.0004692779885386917,-0.0025126409878437634,0.0038498229807656863
0,60,,,,
0,61,-0.002951415126813958,-0.008270037770838682,-0.013746410920492141,0.003936160843836743
0,62,-0.00025580567617670486,-0.0025402314637438974,-0.00014969942444384874,-0.0005861503526527662
0,63,,,,
0,64,0.00011880945771432997,0.004982611609666894,-0.00722931539833309,0.007407431313082099
0,65,,,,
0,66,0.0016392419901776162,-0.0032985426209116166,-0.007477807232306176,0.0076746476216460495
0,67,0.005475139275279151,0.0007373421190889026,-0.005710406249898903,0.013382087587581325
0,68,-0.003907374060608612,-0.002524968665077679,-0.015131957538570514,0.005157619101902856
0,69,,,,
0,70,0.002919942814856543,0.0006686079736342548,-0.0002640312595503063,0.01056673528107425
0,71,0.0004439746543107412,0.0024228175954042063,0.0006877166856941576,0.001044524617101325
0,72,0.004367834372570487,-0.012957998359022576,-0.0051704193009173465,0.019211992295609187
0,73,,,,
0,74,0.006938243168630036,0.00519876964599157,-0.007808306907925628,0.022794456189164033
0,75,0.0064132201799532145,0.0063870647873486815,-0.004468219855078315,0.020159138355956063
0,76,0.0429557823865413,-0.02014156611831625,-0.013843226927919406,0.007851666215972962
0,77,0.03114345280550581,0.0041483249660504845,-0.005966336474780538,0.026100294582444877
0,78,,,,
0,79,-0.0003108206342720038,0.005707300104062634,-0.002850654157680565,0.016554700228827532
0,80,,,,
0,81,0.014399907894321523,0.0031054174864549528,-0.00031169906112560867,0.023702461012970626
0,82,0.004399966338484631,0.001225310420818384,-0.005566112776037149,0.004602568710202554
0,83,,,,
0,84,-0.010204931681075405,-0.0009576007078051513,-0.0064197522414195215,0.012285837238545542
0,85,0.008457096385062327,0.009822230098526343,0.00010840533835594362,0.020953704138686365
0,86,0.06417485684954258,0.05316046936528831,0.032346405680210334,0.08443014955685033
0,87,0.054039333461812625,0.035880935571389855,0.013412602645366475,0.07650476568124286
0,88,0.05210431690081497,0.03237734102773973,0.012529694958822916,0.06817510189905351
0,89,0.04840545481176243,0.043807833569540544,0.01420332949969727,0.05691075241905331
0,90,0.03722836086124374,0.05322213639243918,0.012605054236210918,0.04918111727585588
0,91,0.013555511595329047,0.021982521850687133,-0.00029700536457244074,0.020251338332347376
0,92,0.012293107563961642,0.013608802758950577,-0.006841798387244362,0.016559295169748568
0,93,0.016477630595682833,0.015449883048590683,-0.007535408325747176,0.022705569179379107
0,94,,,,
0,95,0.005263004059563511,0.00334811857250149,-0.00572050703087669,0.009672419714644638
0,96,-0.0023076015533204553,-0.0028297380171766954,-0.00836530207675842,0.018130096746308534
1,0,-0.030896156985493344,-0.002072567716469358,0.03961471976265356,0.0462703813297051
1,1,0.0017870546035395304,0.006704214234338881,-0.0013962835095918493,0.007571933645754209
1,2,-0.01085859358789613,-0.0015750933626850938,-0.0056064455829250275,-0.0037699357479784334
1,3,0.008758210027988296,0.004303286004042685,-0.0036759469787210983,0.009331799794591462
1,4,0.016629313429953597,-0.002108165463438053,-0.010760778492684355,0.008106503738941713
1,5,-0.01400248341741732,0.013146539180800384,-0.011314275383176952,-0.009845011981513697
1,6,0.0030134593135858543,0.0038390995022220898,-0.004220946044851546,0.0041481243972164876
1,7,0.007580728988979961,-0.00022364593279131486,-0.00961454333548868,0.011238158203888028
1,8,0.015018732876262696,-0.001017907910834038,-0.013395298894922398,0.019320503892845415
1,9,0.0125493993230086,0.0018095104930011573,-0.006550567979183366,0.007489316477207932
1,10,0.0074697090772409885,-0.0060623124953129714,-0.0037634851259830916,0.010392079173221784
1,11,0.0009855479202351101,0.0014910162453077988,0.0023800482726273925,0.01775476818599189
1,12,0.0010241216808372596,-0.0034010998860789067,-0.0006947578240151805,0.013831484740028177
1,13,0.005477320631057817,-0.00023792784749969632,-0.0044595407630025905,0.010531230895613839
1,14,-0.008759671291505232,-0.0006825939434571753,-0.006672866997572094,0.007868966482088385
1,15,-0.0015542010294935004,0.01320189489855938,-0.01029408316078536,0.011773465134273178
1,16,-0.0022434527460704337,0.004176106547249711,-0.004492117407017089,0.011050099702244525
1,17,-0.0012609727655327222,0.008564883788760004,-0.0063396278735168825,0.010992516305005856
1,18,0.00392863006590188,0.009868143931526406,-0.0012664958961533474,0.004644969119413668
1,19,0.009558228241093005,0.013206126132042537,-0.0005621832516512269,0.010154569296611106
1,20,-0.003361335725694781,-0.001318583494187927,-0.0021083191167131517,0.0011016505796770976
1,21,0.0028561197057169465,0.005154064880811541,-0.0008435366118542448,0.009871152977362732
1,22,0.0015407041729885542,0.003260631915143105,-0.008337836074842226,-0.0069272691068226686
1,23,0.006680539437179015,0.003679115752637991,0.008745902291547484,0.004010277453190807
1,24,0.0015144319089531624,0.0027708122301997665,-0.0019875155825238014,-0.007835514463025453
1,25,-0.02572939285571723,-0.008415648829459542,-0.000670290184776967,-0.010523489948986222
1,26,-0.06223708396853207,-0.03291208271930326,0.011122286652349685,0.03853604211935771
1,27,-0.05920773655896518,-0.0010478508741558429,0.0037506147174313545,0.031171229156828024
1,28,-0.01669083445786462,0.007763602117539282,1.1208651273327538e-05,0.01815720577730365
1,29,-0.026584247930036345,0.024168671330070272,-0.011833942062390865,0.014352400575220704
1,30,,,,
1,31,-0.010508081758372607,0.0006074925025646727,-0.011095190902780126,-0.008721700402961113
1,32,-0.04082621150647634,0.013061013177174213,0.0010832527605755345,-0.037896174956421044
1,33,0.0007982757508371832,0.03503372713791194,-0.005894547973053459,-5.172145905534892e-05
1,34,0.0045141070646716455,0.014704121658230677,-0.022564240991491135,-0.004066264373037
1,35,-0.0066802229504279486,0.00547480035665338,-0.0234311226562785,-0.012131220927502392
1,36,-0.28444049032683383,0.06062685912393408,0.12996834712089164,-0.06929831292296693
