S,Channel,Time_Index,0,1,2,3
0,0,30,-0.0003936633640907162,0.00012888682848698527,0.00011031376446643404,0.00013234059893458728
0,0,31,-0.0004250650972285065,0.0001386888203783671,0.00011043844892510368,0.00014267674407859827
0,0,32,-0.00044926053707527986,0.00014457807803125593,0.00010727392008259167,0.00015160864476741802
0,0,33,-0.00046588007606330394,0.0001463863803106016,0.0001007541952623771,0.00015878714703364548
0,0,34,-0.0004747615061976033,0.00014412426192515198,9.093333271480656e-05,0.0001638538356464882
0,0,35,-0.00047595989332406324,0.00013798399776151818,7.799113431766824e-05,0.00016645134705529886
0,0,36,-0.00046974916011854184,0.00012833468244925,6.223380645297247e-05,0.00016623337901786747
0,0,37,-0.0004566157420683712,0.00011570908219630362,4.4088288634124104e-05,0.0001628746205644971
0,0,38,-0.0004372452396244964,0.00010078265314415493,2.4089809139490418e-05,0.00015608088686206676
0,0,39,-0.0004125034607009312,8.434598520598283e-05,2.862948711875848e-06,0.00014559947447460972
0,0,40,-0.0003834133624953,6.727263129638976e-05,-1.890299271422139e-05,0.00013122957874220378
0,0,41,-0.0003511290718767381,5.048449092720103e-05,-4.048305854722179e-05,0.00011283276383468508
0,0,42,-0.00031690755177595073,3.4916511902168694e-05,-6.11483187209227e-05,9.034375042121605e-05
0,0,43,-0.0002820778280212834,2.1481809432382635e-05,-8.019793313763132e-05,6.378189088581475e-05
0,0,44,-0.00024800725213559903,1.1037889209057831e-05,-9.698937040304223e-05,3.326350174870293e-05
0,0,45,-0.00021606433392974117,4.354644191050984e-06,-0.00011096510907835887,-9.85349483891829e-07
0,0,46,-0.0001875783774954855,2.084977638427755e-06,-0.00012167491214837479,-3.8616934700492005e-05
0,0,47,-0.00016379722029245797,4.739040398646891e-06,-0.00012879332150970925,-7.915312200099764e-05
0,0,48,-0.0001458451982449929,1.2662991134040098e-05,-0.00013213222400150452,-0.00012198248017639233
0,0,49,-0.00013468364695584393,2.6022922815632875e-05,-0.00013164832802470185,-0.00016636534947567696
0,0,50,-0.0001310759606421876,4.479440743875427e-05,-0.0001274453484243474,-0.00021144766067063994
0,0,51,-0.00013555887102008316,6.875817646497509e-05,-0.00011977071471959298,-0.000256282775782922
0,0,52,-0.00014842137008824272,9.750258123487927e-05,-0.00010900668103047982,-0.00029985955404368623
0,0,53,-0.0001696925079480646,0.0001304333280540265,-9.565581586676684e-05,-0.0003411344833701058
0,0,54,-0.0001991390154973118,0.00016679053807866303,-8.03210507052809e-05,-0.00037906583378319086
0,0,55,-0.00023627327182808186,0.00020567271693071627,-6.368079808990899e-05,-0.0004126479514440466
0,0,56,-0.0002803715720268909,0.00024606691319978096,-4.646000233674443e-05,-0.000440943912854049
0,0,57,-0.00033050199318713564,0.0002868841664048824,-2.9398235982090984e-05,-0.0004631150586166313
0,0,58,-0.00038556044685536804,0.0003269992041820309,-1.3216111716313665e-05,-0.00047844654116331446
0,0,59,-0.0004443128364449148,0.00036529317512202375,1.4185518066333894e-06,-0.0004863686592699806
0,0,60,-0.0005054407917098176,0.00040069795552736414,1.3923087994724256e-05,-0.00048647408175918783
0,0,61,-0.0005675884048877405,0.00043224025589164763,2.382879239938107e-05,-0.00047853110258859715
0,0,62,-0.0006294077124833193,0.0004590834194166123,3.080397851961562e-05,-0.0004624929990515634
0,0,63,-0.0006896010941506603,0.00048056452100236755,3.466938324199175e-05,-0.00043850336070774484
0,0,64,-0.0007469591128157646,0.000496224299875992,3.540463052307224e-05,-0.0004068968568882133
0,0,65,-0.0008003927195264491,0.0005058278017967925,3.31450540827176e-05,-0.0003681945608439113
0,0,66,-0.0008489593515918593,0.0005093743972672775,2.8168759756008833e-05,-0.00032309298846423736
0,0,67,-0.0008918830743965488,0.0005070967832205031,2.087462473912832e-05,-0.0002724464287693759
0,0,68,-0.0009285692191408913,0.0004994492661248133,1.1753042569131079e-05,-0.00021724267373951454
0,0,69,-0.0009586139915585611,0.00048708592083975227,1.3523170570600003e-06,-0.00015857277230432493
0,0,70,-0.0009818095812514918,0.00047082930494925137,-9.755797269186748e-06,-9.759598628788404e-05
0,0,71,-0.0009981453627160293,0.0004516305944949563,-2.100811693251476e-05,-3.550166847449521e-05
0,0,72,-0.0010078055204482904,0.00043052253246565666,-3.1877208019593446e-05,2.6529850146564027e-05
0,0,73,-0.0010111628561061774,0.00040856744256897483,-4.189245487499115e-05,8.736515068296424e-05
0,0,74,-0.0010087680551195246,0.0003868034560434035,-5.0654750099695864e-05,0.00014595224754120935
0,0,75,-0.0010013335886655986,0.000366192639961353,-5.784521428740966e-05,0.000201349844546192
0,0,76,-0.0009897116915952194,0.0003475746948360108,-6.32287187080878e-05,0.00025274984057193896
0,0,77,-0.0009748664096133903,0.0003316293366863481,-6.665312939771146e-05,0.0002994920507100048
0,0,78,-0.0009578404209847646,0.00031884958148686637,-6.804518794730879e-05,0.00034107057673644556
0,0,79,-0.0009397179437844116,0.0003095271349764651,-6.740383719580805e-05,0.0003771319134533345
0,0,80,-0.0009215853478158395,0.00030375009196682796,-6.479164131671213e-05,0.00040746578826815624
0,0,81,-0.0009044911883996066,0.0003014121967996683,-6.0324738817822446e-05,0.0004319906228005064
0,0,82,-0.0008894074734058158,0.0003022320530238804,-5.416150495790619e-05,0.0004507359770058991
0,0,83,-0.0008771940845866094,0.0003057800503919683,-4.6489976191276694e-05,0.00046382429875400385
0,0,84,-0.0008685681761297094,0.00031151062695343327,-3.7514378134256885e-05,0.00047145396781690603
0,0,85,-0.0008640799174172078,0.0003187978375583554,-2.744177999113069e-05,0.00047388511726393175
0,0,86,-0.0008640953511599448,0.00032697267301860626,-1.6470507628810968e-05,0.00047142903479539165
0,0,87,-0.0008687867501115343,0.0003353606384220047,-4.7819196712698e-06,0.0004644412461045293
0,0,88,-0.0008781306943429944,0.0003433176683534082,7.463621763136129e-06,0.0004533178949060435
0,0,89,-0.0008919139048287774,0.00035026203786685364,2.0126802162431687e-05,0.0004384947527245947
0,0,90,-0.0009097465611715253,0.00035570012267042,3.308643617215684e-05,0.0004204478809291128
0,0,91,-0.0009310825392191478,0.0003592447680472137,4.6234958132251434e-05,0.00039969445695231347
0,0,92,-0.0009552458146537321,0.00036062618306121523,5.9473707226027935e-05,0.00037679168044532673
0,0,93,-0.0009814621129025168,0.0003596961718828027,7.270910053223297e-05,0.00035233137989043286
0,0,94,-0.001008894674086717,0.0003564269629741129,8.585029982067247e-05,0.0003269283675746453
0,0,95,-0.001036682769441514,0.0003509059252633699,9.880848710364406e-05,0.00030120187437806915
0,0,96,-0.0010639813515400528,0.00034332713574496994,0.00011149755053377195,0.00027575117135829845
0,0,97,-0.0010899998993497578,0.0003339802546339301,0.0001238358658128977,0.000251128017562116
0,0,98,-0.00111403819891165,0.00032323675167978154,0.00013574878440795026,0.0002278092561857031
0,0,99,-0.001135516691355362,0.0003115334251435789,0.00014717127203399847,0.0002061726934216526
0,0,100,-0.0011539993016712248,0.00029935335420986823,0.00015804990892933957,0.00018647881022699163
0,0,101,-0.0011692073455517385,0.00028720473123369534,0.00016834331696394118,0.00016886026637328143
0,0,102,-0.0011810240372374479,0.0002755982557365021,0.00017802019379142681,0.00015332045458046344
0,0,103,-0.0011894900597021888,0.0002650239287364677,0.00018705463530908589,0.00013974123910191646
0,0,104,-0.0011947914745824707,0.00025592824175732395,0.00019541926675330768,0.00012789858971098655
0,0,105,-0.0011972418730393749,0.0002486928694568492,0.00020307757087179688,0.00011748373681388248
0,0,106,-0.0011972608955079548,0.00024361591541047884,0.0002099772565701093,0.00010812722801934138
0,0,107,-0.0011953509103727672,0.0002408965634688413,0.00021604634045862802,9.942375908529432e-05
0,0,108,-0.0011920729930051026,0.0002406238259625333,0.00022119303399543178,9.095641041788279e-05
0,0,109,-0.001188022841263857,0.0002427699797729634,0.00022530989615844482,8.231948844533081e-05
0,0,110,-0.0011838070199350086,0.0002471891828165112,0.00022828212560074346,7.313933558411289e-05
0,0,111,-0.0011800197845001049,0.0002536217244762138,0.00022999922494074275,6.309241293866309e-05
0,0,112,-0.0011772206539452006,0.00026170438127602966,0.00023036861250005033,5.1920051968013407e-05
0,0,113,-0.0011759129597349932,0.00027098717224239866,0.00022932935129655544,3.9439628987596544e-05
0,0,114,-0.0011765237642874465,0.00028095616881251796,0.00022686421513986219,2.555232513404437e-05
0,0,115,-0.0011793857931923699,0.0002910609880922048,0.00022300869927092628,1.0247850686627439e-05
0,0,116,-0.0011847224840445289,0.00030074464053129134,0.0002178560313449419,-6.393581702473227e-06
0,0,117,-0.0011926378326138631,0.0003094730184478129,0.00021155764494401255,-2.4202130182447355e-05
0,0,118,-0.001203112873007952,0.00031676169852878146,0.00020431895408646667,-4.292260939256437e-05
0,0,119,-0.0012160099573930896,0.00032219864440827126,0.00019639048545557673,-6.222304649657631e-05
0,0,120,-0.0012310848119655093,0.00032546228983074295,0.0001880544325938873,-8.170831599463707e-05
0,0,121,-0.0012480052643876673,0.00032633493731642094,0.00017960684271423164,-0.00010093925016422403
0,0,122,-0.0012663748386454775,0.0003247114558877953,0.0001713363084504418,-0.00011945685856931489
0,0,123,-0.0012857590699873035,0.000320603198905976,0.00016350104070659207,-0.00013681023675974079
0,0,124,-0.0013057123870310087,0.00031413705154890775,0.00015630699635463003,-0.00015258566412115792
0,0,125,-0.0013258036366009854,0.00030554955539493557,0.00014988995550706995,-0.00016643369418465183
0,0,126,-0.0013456385707071201,0.00029517614703186885,0.00014430402777438028,-0.00017809101705351608
0,0,127,-0.0013648778602870244,0.000283435703237282,0.0001395181217483489,-0.00018739455866892787
0,0,128,-0.0013832496479746974,0.0002708108009147202,0.00013542068023198988,-0.000194286526261716
0,0,129,-0.0014005563300524863,0.00025782440977725155,0.00013183181407067622,-0.00019881063517585994
0,0,130,-0.0014166759592279358,0.0002450141826778402,0.00012852115049381228,-0.0002011011758187871
0,0,131,-0.0014315592430991621,0.00023290598585083217,0.00012522934187431773,-0.0002013675177151998
0,0,132,-0.0014452235395007655,0.0002219886042857332,0.00012169113749647399,-0.00019987684218898753
0,0,133,-0.0014577453858246906,0.00021269158959391892,0.00011765798146788208,-0.00019693731003711957
0,0,134,-0.0014692527876744449,0.00020536803045304497,0.00011291819573606662,-0.00019288282839044222
0,0,135,-0.0014799178160774032,0.00020028352359149055,0.00010731312475290929,-0.0001880597004668577
0,0,136,-0.0014899493658216934,0.00019761167803946186,0.0001007482759002535,-0.0001828151375132773
0,0,137,-0.001499585555194789,0.00019743533244044942,9.319928508884892e-05,-0.00017748769337534481
0,0,138,-0.0015090852998678836,0.00019975184783680092,8.47132000954453e-05,-0.00017239968823692706
0,0,139,-0.0015187189403312567,0.00020448064464666916,7.540601413752081e-05,-0.0001678514988723931
0,0,140,-0.0015287582427632514,0.00021147141172836011,6.545754018237632e-05,-0.00016411742368093845
0,0,141,-0.0015394664074484898,0.00022051192224529687,5.510447237001595e-05,-0.0001614427639880993
0,0,142,-0.0015510887327043132,0.00023133512334867467,4.463189249554807e-05,-0.00016004166269189974
0,0,143,-0.0015638443194081377,0.00024362597185785263,3.4362919751383244e-05,-0.00016009509139506422
0,0,144,-0.0015779188236989504,0.00025702898218627574,2.4646028052991107e-05,-0.00016174835867139285
0,0,145,-0.0015934578926059336,0.00027115741133726525,1.5839751270748365e-05,-0.0001651077214445799
0,0,146,-0.0016105606630191143,0.00028560459709775087,8.294868234126808e-06,-0.00017023598765640864
0,0,147,-0.0016292727423723899,0.0002999574830478342,2.334692195606683e-06,-0.00017714723195405685
0,0,148,-0.0016495785134510727,0.00031381190415575357,-1.7651873064188002e-06,-0.00018580093311310912
0,0,149,-0.0016713933330198226,0.0003267887240470948,-3.7956892098489465e-06,-0.0001960961128759354
0,0,150,-0.0016945570197638752,0.00033854948490120393,-3.629317296690286e-06,-0.0002078663424982016
0,0,151,-0.0017188306382617067,0.00034881008645262334,-1.229761881370023e-06,-0.00022087656731247847
0,0,152,-0.0017438986205823104,0.0003573513082450721,3.3447569959600175e-06,-0.00023482258646283233
0,0,153,-0.0017693775820574482,0.0003640256615887246,9.944182013683929e-06,-0.0002493339285837132
0,0,154,-0.0017948320485365527,0.00036876086946021903,1.8334523044893636e-05,-0.00026398079066337194
0,0,155,-0.0018197961721074512,0.0003715609077050755,2.8209967088271918e-05,-0.0002782854352852743
0,0,156,-0.0018437996412240358,0.0003725057432336091,3.920815157096306e-05,-0.0002917379335387858
0,0,157,-0.0018663954658125668,0.00037175065094647214,5.092751145979177e-05,-0.0003038155857957456
0,0,158,-0.0018871871991089654,0.0003695254715625166,6.294557868799611e-05,-0.0003140048422302967
0,0,159,-0.0019058533925968666,0.00036613361565399224,7.483712750445598e-05,-0.0003218240771684189
0,0,160,-0.0019221674060765385,0.0003619501466023771,8.619109862038457e-05,-0.0003268452757093377
0,0,161,-0.001936010954282791,0.0003574178953756502,9.662530627625626e-05,-0.0003287127732324483
0,0,162,-0.0019473801612068075,0.0003530403181077884,0.00010579810165381866,-0.00032715770418444677
0,0,163,-0.001956383679565477,0.00034936986048490277,0.00011341650760346366,-0.00032200757878139973
0,0,164,-0.001963233573328211,0.0003469910374849426,0.00011924087521766398,-0.0003131910877724463
0,0,165,-0.0019682307897933237,0.0003464981479682408,0.0001230867093446534,-0.0003007386048531454
0,0,166,-0.001971747684817939,0.0003484682671681443,0.00012482462708519835,-0.00028477892620052363
0,0,167,-0.0019742098967348294,0.00035343071480529645,0.0001243791542943167,-0.0002655327486698059
0,0,168,-0.001976078993712983,0.00036183458184926864,0.0001217264359472366,-0.00024330345621050066
0,0,169,-0.001977836213056718,0.0003740162664894701,0.00011689063089140252,-0.0002184660085004323
0,0,170,-0.0019799667480680924,0.00039016943212127,0.00010993918303103285,-0.00019145489355393676
0,0,171,-0.001982943664269909,0.00041032020395392806,0.00010097786327992006,-0.00016275195147107864
0,0,172,-0.001987210702201798,0.00043431039785165666,9.014671262386698e-05,-0.00013287442942415506
0,0,173,-0.0019931639019593003,0.00046179088325613415,7.761758874643364e-05,-0.00010236318343281589
0,0,174,-0.0020011329331248743,0.0004922259388275247,6.359330804296486e-05,-7.177066256774242e-05
0,0,175,-0.002011363795956858,0.0005249080416387961,4.830778991456213e-05,-4.164810682353444e-05
0,0,176,-0.0020240048167600856,0.0005589813682525628,3.202625438110339e-05,-1.253126131013341e-05
0,0,177,-0.0020390976233688814,0.0005934717224501576,1.5044312155116273e-05,1.507588752873444e-05
0,0,178,-0.0020565743322468306,0.0006273207104012581,-2.315260129105628e-06,4.071911367304368e-05
0,0,179,-0.0020762616252252503,0.000659422444550194,-1.9708948307195545e-05,6.401239173510736e-05
0,0,180,-0.0020978916980421247,0.000688661444122892,-3.678226887845184e-05,8.465469048441936e-05
0,0,181,-0.0021211193345853727,0.0007139505626412258,-5.3182148809404666e-05,0.00010244307461555222
0,0,182,-0.002145543827971607,0.0007342678045014146,-6.857062689084134e-05,0.00011728088579006349
0,0,183,-0.0021707341383750346,0.000748690864919464,-8.263837552920183e-05,0.00012918074838846592
0,0,184,-0.00219625533835203,0.0007564282312786675,-9.511650922738956e-05,0.00013826276526113926
0,0,185,-0.0022216940322481956,0.0007568459328770701,-0.00010578528778646097,0.00014474848471427953
0,0,186,-0.002246680381889359,0.0007494895447999865,-0.0001144787206473824,0.00014895115664002856
0,0,187,-0.002270904912922804,0.0007341014333049126,-0.00012108470003151374,0.00015126257095372905
0,0,188,-0.0022941292965649725,0.000710633079925647,-0.00012554102201841672,0.00015213662076727936
0,0,189,-0.0023161914408481622,0.0006792518283746433,-0.00012782827550712362,0.0001520698912154619
0,0,190,-0.0023370061110911835,0.0006403411770063103,-0.00012796081870153402,0.0001515800011996413
0,0,191,-0.0023565625968785284,0.0005944941293675783,-0.00012597694427620638,0.00015118283579936004
0,0,192,-0.0023749205809875523,0.0005424998186257923,-0.00012192917745429986,0.0001513699271905926
0,0,193,-0.002392204674873832,0.00048532411055229044,-0.0001158756012150479,0.00015258700127013082
0,0,194,-0.0024085974509040786,0.0004240850125984912,-0.00010787301541468343,0.0001552142800402845
0,0,195,-0.0024243303454182874,0.00036002370462630983,-9.797254533947611e-05,0.00015954880383180754
0,0,196,-0.0024396715730842177,0.00029447203946932743,-8.621811652229693e-05,0.00016578906686755862
0,0,197,-0.0024549103834955012,0.0002288174050286836,-7.264800417198e-05,0.00017402272541594842
0,0,198,-0.0024703377458977537,0.00016446582968845924,-5.729936006957951e-05,0.0001842187465081589
0,0,199,-0.0024862246408075515,0.00010280417730527014,-4.021527848421322e-05,0.00019622554819962213
0,0,200,-0.0025028001207453407,4.516225911120331e-05,-2.1453738542192788e-05,0.00020977615905864904
0,0,201,-0.0025202318208176143,-7.224337601597724e-06,-1.0976931231757136e-06,0.00022450052746272116
0,0,202,-0.0025386114426939155,-5.324992639163671e-05,2.073439099627284e-05,0.00023994436156515842
0,0,203,-0.002557946871703693,-9.197200343557765e-05,4.387817194128251e-05,0.00025559344005226983
0,0,204,-0.002578161329998817,-0.00012264087544010046,6.81139050014333e-05,0.0002709020513841411
0,0,205,-0.002599098880730519,-0.00014472390522729062,9.31586090880048e-05,0.0002853239628277457
0,0,206,-0.0026205350585693336,-0.00015792233334643976,0.00011866107088779595,0.0002983440503968147
0,0,207,-0.0026421913465564774,-0.00016217877666718076,0.00014420094206873084,0.00030950845393027727
0,0,208,-0.0026637523185692835,-0.00015767424602731097,0.00016929298963111125,0.0003184509923630692
0,0,209,-0.0026848842737776336,-0.00014481461838351817,0.00019339713908298058,0.00032491380006171395
0,0,210,-0.0027052541036159286,-0.00012420744896027685,0.00021593446598222105,0.0003287608288993154
0,0,211,-0.0027245470833676716,-9.663055489114162e-05,0.00023630880802866735,0.0003299838338430911
0,0,212,-0.00274248232409828,-6.299412648024068e-05,0.000253933136213597,0.0003287013076968191
0,0,213,-0.0027588247082173333,-2.4298535384248965e-05,0.00026825919098806707,0.00032515114001544794
0,0,214,-0.002773392291490218,1.840948647301534e-05,0.00027880823800953235,0.0003196775133286724
0,0,215,-0.0027860585525139284,6.407937479749853e-05,0.0002852003773718505,0.0003127121880519421
0,0,216,-0.002796749580357473,0.00011169535190103234,0.0002871799135678924,0.00030475043442113276
0,0,217,-0.0028054370990992067,0.00016030929578504983,0.0002846348501436929,0.0002963225624406885
0,0,218,-0.002812128787643068,0.00020906690049506005,0.00027760928268925444,0.00028796283054807596
0,0,219,-0.0028168574918849567,0.0002572268416784575,0.00026630799092401393,0.0002801778749624059
0,0,220,-0.0028196707770729674,0.00030417299671144804,0.0002510928235257612,0.00027341650699856895
0,0,221,-0.002820622106382562,0.0003494198519950874,0.00023247074508189142,0.0002680421976838075
0,0,222,-0.0028197648474532597,0.0003926113264818382,0.00021107392525411073,0.00026430939131812337
0,0,223,-0.002817150064300698,0.00043351356530122955,0.00018763300159110044,0.00026234508525670245
0,0,224,-0.0028128283793067365,0.0004720027188449308,0.0001629453305728741,0.00026213741909680654
0,0,225,-0.002806855224048919,0.0005080490045690281,0.0001378403417479331,0.00026353275133648703
0,0,226,-0.0027992980371291097,0.0005416982550697104,0.00011314403691569427,0.00026624177077808585
0,0,227,-0.002790243755865805,0.00057305181500468,8.964449960725593e-05,0.0002698540959875676
0,0,228,-0.0027798051932770565,0.0006022453769516769,6.806020889044357e-05,0.0002738601045701121
0,0,229,-0.0027681253296207215,0.0006294273342767121,4.901293950097317e-05,0.0002776784822279928
0,0,230,-0.0027553790339686635,0.0006547373918174856,3.3006862878990606e-05,0.00028068794963413506
0,0,231,-0.0027417721816073485,0.0006782863231430121,2.0414985957275647e-05,0.000282261643420012
0,0,232,-0.0027275384069501297,0.0007001378803340896,1.1473319476869782e-05,0.0002818026379362083
0,0,233,-0.002712933710215096,0.0007202940784056736,6.282386214898005e-06,0.00027877902481266965
0,0,234,-0.0026982289300733825,0.0007386853605437022,4.815130757741584e-06,0.0002727567784787982
0,1,0,0.00033860557713704856,6.568714371780426e-05,-7.845649039643519e-05,-0.0003481653586064297
0,1,1,0.0003098023245684252,8.534543372048545e-05,-4.548527109259575e-05,-0.0003334700505769635
0,1,2,0.00028322574008383613,0.00010159100801163375,-1.6247677321230585e-05,-0.00031319495147798254
0,1,3,0.0002592016464376316,0.00011418871380439765,8.877920035301375e-06,-0.000287916698143971
0,1,4,0.00023802434125566526,0.00012304336420151433,2.9692352072495804e-05,-0.00025830207040069105
0,1,5,0.00021995023412165564,0.00012819644213225395,4.6180004993761076e-05,-0.00022508882226059644
0,1,6,0.00020519014950342896,0.0001298141930636646,5.8504855845210525e-05,-0.00018906592618257568
0,1,7,0.00019390004159241958,0.00012816826959292753,6.69974808429098e-05,-0.00015105360514449824
0,1,8,0.00018617016144373673,0.00012361094439648467,7.213277119826891e-05,-0.00011188351996615486
0,1,9,0.00018201327563787214,0.00011654753755111101,7.449906447957102e-05,-7.237950192543723e-05
0,1,10,0.0001813531076818184,0.00010740883874927214,7.476054370769652e-05,-3.333930443175447e-05
0,1,11,0.00018401451906377553,9.66258060281322e-05,7.361570582670491e-05,4.48206236674042e-06
0,1,12,0.00018971694621937538,8.460793570247253e-05,7.175522663621731e-05,4.038691098013123e-05
0,1,13,0.00019807234863471432,7.172592380135636e-05,6.982248271203012e-05,7.374716404061426e-05
0,1,14,0.0002085885742695451,5.829884086641708e-05,6.837930429482751e-05,0.00010401446902497868
0,1,15,0.00022067863496114015,4.458587484074004e-05,6.787852338875581e-05,0.00013072830463464578
0,1,16,0.00023367586643346843,3.078257059599389e-05,6.864397530926055e-05,0.00015352197585593902
0,1,17,0.00024685444506139005,1.7021446817585737e-05,7.085802762887547e-05,0.00017212606254449583
0,1,18,0.0002594543543730709,3.3769871567417396e-06,7.4556494409418e-05,0.00018636877575052544
0,1,19,0.00027070948979656236,-1.0124888794867767e-05,7.963091121274364e-05,0.0001961729621947219
0,1,20,0.0002798770425686306,-2.3493028989781194e-05,8.583835554178624e-05,0.00020155012198289077
0,1,21,0.0002862658869673607,-3.675377364150325e-05,9.281891869664306e-05,0.0002025924117003473
0,1,22,0.000289261792027318,-4.993175933460646e-05,0.00010012037805651892,0.00019946380019473787
0,1,23,0.000288347881352316,-6.303072416290233e-05,0.00010722875437483362,0.00019239128871792902
0,1,24,0.0002831195101803699,-7.601630437208565e-05,0.00011360263330434901,0.00018165673127575982
0,1,25,0.00027329328118950986,-8.880272229574461e-05,0.00011870861392898298,0.00016758959889939982
0,1,26,0.0002587101903071753,-0.00010124495376982501,0.00012205502166435508,0.00015056098773978457
0,1,27,0.00023933308587657435,-0.00011313737425746552,0.00012322110405954952,0.00013097903941636065
0,1,28,0.00021523907620519622,-0.0001242191089245236,0.00012187942753563666,0.0001092856400551331
0,1,29,0.00018660823965975553,-0.00013418552775397877,0.00011781008447781595,8.595395307668118e-05
0,1,30,0.00015371046665261078,-0.0001427046937625951,0.00011090635201381938,6.148621613808233e-05
0,1,31,0.00011689205650599661,-0.00014943708883574221,0.00010117231951426373,3.641133292904216e-05
0,1,32,7.65630133487048e-05,-0.00015405651237818235,8.871354541559453e-05,1.1281991757385357e-05
0,1,33,3.3185347531963936e-05,-0.0001562698121553484,7.37220736566696e-05,-1.332883296987611e-05
0,1,34,-1.2737682559815805e-05,-0.00015583336254674674,5.6457391572842454e-05,-3.683220343287408e-05
0,1,35,-6.067161376460117e-05,-0.00015256492059881362,3.7225256882252405e-05,-5.862877430257339e-05
0,1,36,-0.00011006040132405045,-0.00014635024223641407,1.6356509320842995e-05,-7.811617132101752e-05
0,1,37,-0.00016033607038815124,-0.0001371443183030631,-5.8122813596833295e-06,-9.469882604187595e-05
0,1,38,-0.00021092916210867894,-0.000124967416789968,-2.895514234672976e-05,-0.00010780077010949601
0,1,39,-0.00026128093412948076,-0.00010989661013696434,-5.276961233502967e-05,-0.00011688157005476841
0,1,40,-0.00031085786470154056,-9.205418054476732e-05,-7.698661538592216e-05,-0.00012145513070760078
0,1,41,-0.0003591679421531021,-7.159488554623087e-05,-0.00010137818552519103,-0.0001211106764551178
0,1,42,-0.0004057771266757585,-4.8694123058354514e-05,-0.0001257639478138606,-0.00011553493474012898
0,1,43,-0.0004503239929854451,-2.35385756332927e-05,-0.00015001678382594945,-0.00010453432475329092
0,1,44,-0.0004925309878257228,3.679655745115696e-06,-0.0001740675038575446,-8.805569148090614e-05
0,1,45,-0.0005322114163158509,3.276490141682029e-05,-0.0001979078713233199,-6.620386621579393e-05
0,1,46,-0.0005692717784196641,6.351584790186694e-05,-0.000221590929928371,-3.925424429941395e-05
0,1,47,-0.000603709504679769,9.572044082264931e-05,-0.00024522723287202157,-7.65872517634275e-06
0,1,48,-0.0006356066698941505,0.0001291492477858572,-0.00026897549730872373,2.7956335424829366e-05
