S,Channel,0,1,2,3
1,75,-0.005022515022436565,-0.0009358827402882476,-0.002088756786024615,-0.012666234664403475
1,76,0.0033581330560776734,0.007478251095953283,-0.002289884696773109,0.004517018905271317
1,77,0.009654230654336926,-0.0006377245692557904,-0.008091555902530936,-0.0075042039944743
1,78,,,,
1,79,-0.0011390252439488682,0.002386416575926667,0.003909670714902874,0.010765061623427004
1,80,0.008326217456683016,0.011810288352247048,0.012634307772785652,0.023253337932771786
1,81,0.0021574025359650906,-0.0030209382635150773,0.002897521747522903,0.008838268267382307
1,82,,,,
1,83,0.0019575687703284367,0.0037166956615465796,-0.0001770374048043559,0.0019953818895649613
1,84,,,,
1,85,-0.011919010771705246,-0.026363896631157433,-0.020307724260107216,-0.027812529943944866
1,86,-0.007310972864308732,-0.011980693366965505,-0.0038789641216679235,-0.009978863181179985
1,87,0.0075781599362727495,-0.005701232060974092,0.006158604778674052,-0.003917449810951915
1,88,,,,
1,89,,,,
1,90,0.013240567830842497,-0.0022639634365926205,-0.0060968639475862995,-0.009360420460209138
1,91,0.006495081155561035,-0.0041608201328771155,0.0026643204994949497,-0.0017654605494587963
1,92,-0.00749553396030907,-0.03656655298059369,-0.0397508877119808,-0.05091299442703367
1,93,,,,
1,94,,,,
1,95,0.013875082045517646,-0.01637044382680675,-0.02190849962849968,-0.02334752462917021
1,96,0.011445833997036659,-0.023861860364924214,-0.030548732003609903,-0.030203858182460724
1,97,0.016007626466503624,-0.009517460114414858,-0.0298535045119249,-0.018558113524194994
1,98,,,,
1,99,,,,
1,100,,,,
2,0,,,,
2,1,0.013071002198618037,0.01918219565200219,0.007293767179751204,0.009920838271956521
2,2,0.045091935633763285,0.02880184383562992,0.05688962903481219,0.01040889666295147
2,3,,,,
2,4,,,,
2,5,0.14154600085340985,0.10438299933599529,0.14805027113156644,0.050113220501062684
2,6,0.0647936977758067,0.05030325941281985,0.07282801244232547,0.022943072051023385
2,7,,,,
2,8,,,,
2,9,0.012148199778743088,0.013363908002812277,0.033181336712845656,0.011037089486528387
2,10,0.05333715620298811,0.01828862953196991,0.07239171449855678,0.002271872438481264
2,11,0.055657707076270165,0.05261530702291631,0.06306732554660038,0.04396970726533277
2,12,0.0385424159245897,0.042630708160786276,0.035411609611276026,0.014396219816727186
2,13,,,,
2,14,0.02391797919558129,0.01946704668494344,0.0328667352399084,0.035490748445579375
2,15,0.07029527580980671,0.0710242219440312,0.07167756748138743,0.04757383166013164
2,16,0.04016560255190673,0.02337076670540253,0.04549969838226399,0.016968785485652654
2,17,,,,
2,18,,,,
2,19,-0.01972711258222637,-0.01679760100049985,-0.0038962449127724723,-0.02099984510630078
2,20,,,,
2,21,,,,
2,22,,,,
2,23,,,,
2,24,,,,
2,25,,,,
2,26,,,,
2,27,,,,
2,28,,,,
2,29,,,,
2,30,,,,
2,31,,,,
2,32,0.02666049867440346,0.029965159801451133,0.028742603364375383,0.012891737416770613
2,33,,,,
2,34,0.047120150172723994,0.041377913216202,0.03713526487587223,0.01195780639271102
2,35,0.017221842961876944,0.026958374340570173,0.029531179608289406,0.013212084762127681
2,36,0.029238091934696404,0.013873960809083596,0.028591987285279223,0.0008022302727697835
2,37,,,,
2,38,,,,
2,39,0.02465231611809891,0.03045358085835069,0.02997193331757903,0.021247791742997846
2,40,0.04013447879638125,0.014239785613772158,0.05105670852925536,0.031080820331603545
2,41,0.01804790661825403,0.008972128502720864,0.013055691766864842,-0.002438386403652018
2,42,0.048323306932389044,0.056248283690251755,0.0435748138013669,0.03143215849450744
2,43,0.09211416651615231,0.071956737091904,0.07519337655209486,0.03907137203583584
2,44,0.00624825127808641,-0.004605224729266561,0.025980035014958266,-0.017833136236223218
2,45,0.004316968247041108,0.020445409430564856,0.015187807499199948,0.021144880984306395
2,46,,,,
2,47,0.002600025114958708,-0.03568217039378496,0.01836357327000154,-0.025200508272058574
2,48,0.019127205446286804,0.0005819438703417801,0.02591159250991467,0.0143471371334237
2,49,0.05700118275236936,0.01590986559547123,0.07053722603771766,0.03638844118867257
2,50,,,,
2,51,,,,
2,52,,,,
2,53,,,,
2,54,,,,
2,55,,,,
2,56,0.00841640323552337,0.012828125657341337,0.020155459649007463,0.01265573235379499
2,57,0.037403834193268676,0.03430937479821323,0.06219912499240532,0.020825201692523967
2,58,-0.048182984202407346,0.002374627418349586,-0.07069285598732254,-0.0607079364886307
2,59,,,,
2,60,,,,
2,61,,,,
2,62,,,,
2,63,,,,
2,64,,,,
2,65,,,,
2,66,-0.003853714555653044,-0.01868649101140951,-0.027656160401019942,-0.043059072194945196
2,67,,,,
2,68,,,,
2,69,,,,
2,70,,,,
2,71,,,,
2,72,0.010366193156906619,-0.004201982430668252,0.0022336203009176185,-0.002796574048547091
2,73,0.021401888120171558,0.0007181543215112517,0.014206905353654532,0.0013673776324707708
2,74,,,,
2,75,,,,
2,76,0.037630118316729515,0.04353199954446308,0.04746215867465167,0.02686439137881716
2,77,0.02710172698834039,0.006405305966811822,0.01875489435682073,0.01230438677995228
2,78,0.019106770093775125,0.011880989860017836,0.02061748371449285,0.0018752981423809966
2,79,0.04982876716921235,0.038482835273183226,0.03533661494438201,0.012778654795810689
2,80,,,,
2,81,0.029952707907398762,0.02671453796553014,0.016308751475028593,0.009401455574943002
2,82,0.1182333868116575,0.10377844697259869,0.11386529312262672,0.06288278077812687
2,83,0.02795463047587755,0.02533155607820844,0.018612063787585745,0.008391527446672003
2,84,0.021917227903934633,0.02044135158657366,0.02968877675132419,-0.0014883936747149868
2,85,0.018431249453327317,0.009430748507441467,0.031115614670165024,0.015035088880671888
2,86,0.04791539288091991,0.062276721814010186,0.06831265423707743,0.04525432303439857
2,87,0.012847510281972719,0.01369928204552791,0.014788185026765148,0.007152509844461032
2,88,0.06100277450556595,0.06744005972668562,0.0660228810994386,0.04222023231929583
2,89,0.005949854246196079,-0.038233313510305414,0.02442060453234403,0.0007817452241554879
2,90,0.007983903147375526,-0.07508666734373441,0.017223207724881204,-0.0031448441947583843
2,91,,,,
2,92,0.0066789749056954065,-0.011811543609838753,0.0031646077026536556,0.0032935073483326524
2,93,,,,
2,94,,,,
2,95,0.0002729963104407081,-0.0032848684838680904,0.007087985188163402,-0.0012588285036688014
2,96,0.006506890780333932,-0.0143263260936443,0.0040625991180380655,0.004430316995972907
2,97,,,,
2,98,,,,
2,99,-0.03145693429802813,-0.034181033997831865,-0.05367316804528035,-0.06897017968940332
2,100,,,,
3,0,,,,
3,1,,,,
3,2,0.036455429655055376,0.06939161682889687,0.012966685659611702,0.0069816142672958935
3,3,,,,
3,4,,,,
3,5,,,,
3,6,0.039643191146810655,0.025665283985166907,0.015180413699867145,0.009255671774275621
3,7,0.02889741383842412,0.048533397075502464,0.007118956497656141,0.010243077600963742
3,8,0.02726498973817765,0.05668441044170282,0.032219824866094544,-0.01957868894572105
3,9,0.0013480373108833775,0.021106803047893506,0.009279516846163871,-0.0007352326159190005
3,10,0.008513105215280353,0.040483250069664675,0.01656972979353569,-0.005098117807649626
3,11,0.01802507435848529,0.058092347660139716,0.03566413264873193,-0.004895057740634173
3,12,0.009055149973028436,0.02275710333543948,0.01634799241379304,-0.017705221384584153
3,13,0.006489526611106444,0.03133684502049685,0.022546158650173998,-0.008953887554170516
3,14,0.01433043584382459,0.03690144780355906,0.04151658146444097,0.018561802177871164
3,15,,,,
3,16,,,,
3,17,,,,
3,18,,,,
3,19,,,,
3,20,,,,
3,21,,,,
3,22,,,,
3,23,,,,
3,24,,,,
3,25,,,,
3,26,,,,
3,27,,,,
3,28,,,,
3,29,,,,
3,30,,,,
3,31,,,,
3,32,,,,
3,33,,,,
3,34,,,,
3,35,0.006693258071528986,0.004286637833197847,0.00022389929413500274,0.0031638250337185044
3,36,0.008888483004717769,0.03862727947009925,0.0023373814063597756,0.006539331684813516
3,37,,,,
3,38,0.0112761223528987,0.040337506595148266,0.02392134899420612,0.015833778081681092
3,39,0.013703365816557515,0.01670018657272211,0.01005243729923924,-0.0005806075246497644
3,40,0.0011138956343789538,0.036009564325326766,0.007418408676428915,-0.007853985711793587
3,41,-0.0013173654898998989,0.02312213548616484,-0.001927261173518468,0.009968463261618548
3,42,0.002734720015053924,0.06195493048159787,0.012769160729946856,0.0067963563413766396
3,43,0.02036217966375722,0.0419218064265441,0.020338336068513416,0.001258680779026917
3,44,,,,
3,45,0.025461195739660727,0.030815467053991553,0.02790469766110914,0.007119431353271748
