7_side=r_itd=0_az=5_mag=0,7__side=r_itd=0_az=5_mag=0__l=gash-dash-dash-gash-gash-dash-bash__r=bash-dash-gash-bash-gash-dash-gash.wav,Target,bash,0,dash,35280,gash,70560,bash,116865,gash,152145,dash,187425,gash,222705
8_side=r_itd=0_az=5_mag=0,8__side=r_itd=0_az=5_mag=0__l=dash-gash-dash-gash-dash-dash-bash__r=bash-dash-gash-dash-bash-gash-dash.wav,Masker,dash,0,gash,46305,dash,81585,gash,116865,dash,141120,dash,187425,bash,222705
8_side=r_itd=0_az=5_mag=0,8__side=r_itd=0_az=5_mag=0__l=dash-gash-dash-gash-dash-dash-bash__r=bash-dash-gash-dash-bash-gash-dash.wav,Target,bash,11025,dash,35280,gash,70560,dash,105840,bash,152145,gash,176400,dash,211680
9_side=r_itd=0_az=5_mag=0,9__side=r_itd=0_az=5_mag=0__l=dash-gash-gash-bash-dash-dash-dash__r=bash-dash-dash-dash-dash-gash-bash.wav,Masker,dash,0,gash,46305,gash,70560,bash,105840,dash,152145,dash,176400,dash,211680
9_side=r_itd=0_az=5_mag=0,9__side=r_itd=0_az=5_mag=0__l=dash-gash-gash-bash-dash-dash-dash__r=bash-dash-dash-dash-dash-gash-bash.wav,Target,bash,11025,dash,35280,dash,81585,dash,116865,dash,141120,gash,187425,bash,222705
0_side=l_itd=0_az=5_mag=0,0__side=l_itd=0_az=5_mag=0__l=dash-gash-gash-bash-dash-bash-dash__r=gash-bash-gash-gash-gash-gash-gash.wav,Target,dash,0,gash,35280,gash,70560,bash,116865,dash,141120,bash,176400,dash,222705
0_side=l_itd=0_az=5_mag=0,0__side=l_itd=0_az=5_mag=0__l=dash-gash-gash-bash-dash-bash-dash__r=gash-bash-gash-gash-gash-gash-gash.wav,Masker,gash,11025,bash,46305,gash,81585,gash,105840,gash,152145,gash,187425,gash,211680
1_side=l_itd=0_az=5_mag=0,1__side=l_itd=0_az=5_mag=0__l=gash-bash-gash-gash-bash-dash-dash__r=dash-dash-gash-dash-gash-gash-bash.wav,Target,gash,11025,bash,46305,gash,70560,gash,105840,bash,141120,dash,187425,dash,222705
1_side=l_itd=0_az=5_mag=0,1__side=l_itd=0_az=5_mag=0__l=gash-bash-gash-gash-bash-dash-dash__r=dash-dash-gash-dash-gash-gash-bash.wav,Masker,dash,0,dash,35280,gash,81585,dash,116865,gash,152145,gash,176400,bash,211680
2_side=l_itd=0_az=5_mag=0,2__side=l_itd=0_az=5_mag=0__l=dash-gash-dash-bash-gash-gash-gash__r=gash-bash-dash-dash-gash-dash-bash.wav,Target,dash,0,gash,35280,dash,81585,bash,105840,gash,141120,gash,187425,gash,211680
2_side=l_itd=0_az=5_mag=0,2__side=l_itd=0_az=5_mag=0__l=dash-gash-dash-bash-gash-gash-gash__r=gash-bash-dash-dash-gash-dash-bash.wav,Masker,gash,11025,bash,46305,dash,70560,dash,116865,gash,152145,dash,176400,bash,222705
3_side=l_itd=0_az=5_mag=0,3__side=l_itd=0_az=5_mag=0__l=gash-dash-dash-gash-bash-dash-dash__r=gash-gash-bash-dash-gash-dash-bash.wav,Target,gash,11025,dash,35280,dash,81585,gash,116865,bash,141120,dash,176400,dash,211680
3_side=l_itd=0_az=5_mag=0,3__side=l_itd=0_az=5_mag=0__l=gash-dash-dash-gash-bash-dash-dash__r=gash-gash-bash-dash-gash-dash-bash.wav,Masker,gash,0,gash,46305,bash,70560,dash,105840,gash,152145,dash,187425,bash,222705
4_side=l_itd=0_az=5_mag=0,4__side=l_itd=0_az=5_mag=0__l=bash-gash-gash-dash-bash-dash-gash__r=dash-dash-bash-gash-dash-dash-dash.wav,Target,bash,0,gash,46305,gash,81585,dash,116865,bash,152145,dash,187425,gash,211680
4_side=l_itd=0_az=5_mag=0,4__side=l_itd=0_az=5_mag=0__l=bash-gash-gash-dash-bash-dash-gash__r=dash-dash-bash-gash-dash-dash-dash.wav,Masker,dash,11025,dash,35280,bash,70560,gash,105840,dash,141120,dash,176400,dash,222705
5_side=l_itd=0_az=5_mag=0,5__side=l_itd=0_az=5_mag=0__l=gash-gash-gash-gash-bash-dash-dash__r=bash-gash-bash-gash-dash-dash-gash.wav,Target,gash,0,gash,35280,gash,70560,gash,116865,bash,141120,dash,176400,dash,222705
